cell,corners,centroid,auxin
136,"[[75, 110], [75, 114], [77, 114], [77, 110]]","[76.0, 112.0]",189.279
137,"[[79, 110], [79, 114], [81, 114], [81, 110]]","[80.0, 112.0]",224.198
138,"[[83, 110], [83, 114], [86, 114], [86, 110]]","[84.5, 112.0]",242.806
139,"[[88, 110], [88, 114], [93, 114], [93, 110]]","[90.5, 112.0]",64.1313
140,"[[95, 110], [95, 114], [104, 114], [104, 110]]","[99.5, 112.0]",132.717
141,"[[106, 110], [106, 114], [114, 114], [114, 110]]","[110.0, 112.0]",177.56
142,"[[21, 113], [21, 116], [24, 116], [24, 113]]","[22.5, 114.5]",667.359
143,"[[116, 113], [116, 116], [119, 116], [119, 113]]","[117.5, 114.5]",667.359
144,"[[26, 116], [26, 120], [34, 120], [34, 116]]","[30.0, 118.0]",180.146
145,"[[36, 116], [36, 120], [45, 120], [45, 116]]","[40.5, 118.0]",132.243
146,"[[47, 116], [47, 120], [52, 120], [52, 116]]","[49.5, 118.0]",63.2921
147,"[[54, 116], [54, 120], [57, 120], [57, 116]]","[55.5, 118.0]",244.664
148,"[[59, 116], [59, 120], [61, 120], [61, 116]]","[60.0, 118.0]",227.094
149,"[[63, 116], [63, 120], [65, 120], [65, 116]]","[64.0, 118.0]",192.38
150,"[[67, 116], [67, 120], [69, 120], [69, 116]]","[68.0, 118.0]",175.211
151,"[[71, 116], [71, 120], [73, 120], [73, 116]]","[72.0, 118.0]",175.211
152,"[[75, 116], [75, 120], [77, 120], [77, 116]]","[76.0, 118.0]",192.38
153,"[[79, 116], [79, 120], [81, 120], [81, 116]]","[80.0, 118.0]",227.094
154,"[[83, 116], [83, 120], [86, 120], [86, 116]]","[84.5, 118.0]",244.664
155,"[[88, 116], [88, 120], [93, 120], [93, 116]]","[90.5, 118.0]",63.2921
156,"[[95, 116], [95, 120], [104, 120], [104, 116]]","[99.5, 118.0]",132.243
157,"[[106, 116], [106, 120], [114, 120], [114, 116]]","[110.0, 118.0]",180.146
158,"[[21, 118], [21, 121], [24, 121], [24, 118]]","[22.5, 119.5]",644.813
159,"[[116, 118], [116, 121], [119, 121], [119, 118]]","[117.5, 119.5]",644.813
160,"[[26, 122], [26, 126], [34, 126], [34, 122]]","[30.0, 124.0]",180.283
161,"[[36, 122], [36, 126], [45, 126], [45, 122]]","[40.5, 124.0]",130.475
162,"[[47, 122], [47, 126], [52, 126], [52, 122]]","[49.5, 124.0]",61.7438
163,"[[54, 122], [54, 126], [57, 126], [57, 122]]","[55.5, 124.0]",233.34
164,"[[59, 122], [59, 126], [61, 126], [61, 122]]","[60.0, 124.0]",216.839
165,"[[63, 122], [63, 126], [65, 126], [65, 122]]","[64.0, 124.0]",183.722
166,"[[67, 122], [67, 126], [69, 126], [69, 122]]","[68.0, 124.0]",167.225
167,"[[71, 122], [71, 126], [73, 126], [73, 122]]","[72.0, 124.0]",167.225
168,"[[75, 122], [75, 126], [77, 126], [77, 122]]","[76.0, 124.0]",183.722
169,"[[79, 122], [79, 126], [81, 126], [81, 122]]","[80.0, 124.0]",216.839
170,"[[83, 122], [83, 126], [86, 126], [86, 122]]","[84.5, 124.0]",233.34
171,"[[88, 122], [88, 126], [93, 126], [93, 122]]","[90.5, 124.0]",61.7438
172,"[[95, 122], [95, 126], [104, 126], [104, 122]]","[99.5, 124.0]",130.475
173,"[[106, 122], [106, 126], [114, 126], [114, 122]]","[110.0, 124.0]",180.283
174,"[[21, 123], [21, 126], [24, 126], [24, 123]]","[22.5, 124.5]",617.47
175,"[[116, 123], [116, 126], [119, 126], [119, 123]]","[117.5, 124.5]",617.47
176,"[[21, 128], [21, 131], [24, 131], [24, 128]]","[22.5, 129.5]",596.573
177,"[[26, 128], [26, 132], [34, 132], [34, 128]]","[30.0, 130.0]",172.748
178,"[[36, 128], [36, 132], [45, 132], [45, 128]]","[40.5, 130.0]",128.537
179,"[[47, 128], [47, 132], [52, 132], [52, 128]]","[49.5, 130.0]",59.7267
180,"[[54, 128], [54, 132], [57, 132], [57, 128]]","[55.5, 130.0]",222.794
181,"[[59, 128], [59, 132], [61, 132], [61, 128]]","[60.0, 130.0]",208.885
182,"[[63, 128], [63, 132], [65, 132], [65, 128]]","[64.0, 130.0]",176.439
183,"[[67, 128], [67, 132], [69, 132], [69, 128]]","[68.0, 130.0]",160.239
184,"[[71, 128], [71, 132], [73, 132], [73, 128]]","[72.0, 130.0]",160.239
185,"[[75, 128], [75, 132], [77, 132], [77, 128]]","[76.0, 130.0]",176.439
186,"[[79, 128], [79, 132], [81, 132], [81, 128]]","[80.0, 130.0]",208.885
187,"[[83, 128], [83, 132], [86, 132], [86, 128]]","[84.5, 130.0]",222.794
188,"[[88, 128], [88, 132], [93, 132], [93, 128]]","[90.5, 130.0]",59.7267
189,"[[95, 128], [95, 132], [104, 132], [104, 128]]","[99.5, 130.0]",128.537
190,"[[106, 128], [106, 132], [114, 132], [114, 128]]","[110.0, 130.0]",172.748
191,"[[116, 128], [116, 131], [119, 131], [119, 128]]","[117.5, 129.5]",596.573
192,"[[21, 133], [21, 136], [24, 136], [24, 133]]","[22.5, 134.5]",554.647
193,"[[116, 133], [116, 136], [119, 136], [119, 133]]","[117.5, 134.5]",554.647
194,"[[26, 134], [26, 141], [34, 141], [34, 134]]","[30.0, 137.5]",190.683
195,"[[36, 134], [36, 141], [45, 141], [45, 134]]","[40.5, 137.5]",134.836
196,"[[47, 134], [47, 141], [52, 141], [52, 134]]","[49.5, 137.5]",59.6886
197,"[[54, 134], [54, 141], [57, 141], [57, 134]]","[55.5, 137.5]",193.74
198,"[[59, 134], [59, 141], [61, 141], [61, 134]]","[60.0, 137.5]",187.471
199,"[[63, 134], [63, 141], [65, 141], [65, 134]]","[64.0, 137.5]",156.196
200,"[[67, 134], [67, 141], [69, 141], [69, 134]]","[68.0, 137.5]",142.203
201,"[[71, 134], [71, 141], [73, 141], [73, 134]]","[72.0, 137.5]",142.203
202,"[[75, 134], [75, 141], [77, 141], [77, 134]]","[76.0, 137.5]",156.196
203,"[[79, 134], [79, 141], [81, 141], [81, 134]]","[80.0, 137.5]",187.471
204,"[[83, 134], [83, 141], [86, 141], [86, 134]]","[84.5, 137.5]",193.74
205,"[[88, 134], [88, 141], [93, 141], [93, 134]]","[90.5, 137.5]",59.6886
206,"[[95, 134], [95, 141], [104, 141], [104, 134]]","[99.5, 137.5]",134.836
207,"[[106, 134], [106, 141], [114, 141], [114, 134]]","[110.0, 137.5]",190.683
208,"[[21, 138], [21, 141], [24, 141], [24, 138]]","[22.5, 139.5]",509.48
209,"[[116, 138], [116, 141], [119, 141], [119, 138]]","[117.5, 139.5]",509.48
210,"[[21, 143], [21, 150], [24, 150], [24, 143]]","[22.5, 146.5]",509.618
211,"[[26, 143], [26, 149], [34, 149], [34, 143]]","[30.0, 146.0]",178.749
212,"[[36, 143], [36, 149], [45, 149], [45, 143]]","[40.5, 146.0]",127.138
213,"[[47, 143], [47, 149], [52, 149], [52, 143]]","[49.5, 146.0]",58.0877
214,"[[54, 143], [54, 149], [57, 149], [57, 143]]","[55.5, 146.0]",200.917
215,"[[59, 143], [59, 149], [61, 149], [61, 143]]","[60.0, 146.0]",196.064
216,"[[63, 143], [63, 149], [65, 149], [65, 143]]","[64.0, 146.0]",165.646
217,"[[67, 143], [67, 149], [69, 149], [69, 143]]","[68.0, 146.0]",151.534
218,"[[71, 143], [71, 149], [73, 149], [73, 143]]","[72.0, 146.0]",151.534
219,"[[75, 143], [75, 149], [77, 149], [77, 143]]","[76.0, 146.0]",165.646
220,"[[79, 143], [79, 149], [81, 149], [81, 143]]","[80.0, 146.0]",196.064
221,"[[83, 143], [83, 149], [86, 149], [86, 143]]","[84.5, 146.0]",200.917
222,"[[88, 143], [88, 149], [93, 149], [93, 143]]","[90.5, 146.0]",58.0877
223,"[[95, 143], [95, 149], [104, 149], [104, 143]]","[99.5, 146.0]",127.138
224,"[[106, 143], [106, 149], [114, 149], [114, 143]]","[110.0, 146.0]",178.749
225,"[[116, 143], [116, 150], [119, 150], [119, 143]]","[117.5, 146.5]",509.618
226,"[[26, 151], [26, 157], [34, 157], [34, 151]]","[30.0, 154.0]",170.794
227,"[[36, 151], [36, 157], [45, 157], [45, 151]]","[40.5, 154.0]",119.565
228,"[[47, 151], [47, 157], [52, 157], [52, 151]]","[49.5, 154.0]",55.1051
229,"[[54, 151], [54, 157], [57, 157], [57, 151]]","[55.5, 154.0]",185.754
230,"[[59, 151], [59, 157], [61, 157], [61, 151]]","[60.0, 154.0]",181.797
231,"[[63, 151], [63, 157], [65, 157], [65, 151]]","[64.0, 154.0]",154.667
232,"[[67, 151], [67, 157], [69, 157], [69, 151]]","[68.0, 154.0]",142.287
233,"[[71, 151], [71, 157], [73, 157], [73, 151]]","[72.0, 154.0]",142.287
234,"[[75, 151], [75, 157], [77, 157], [77, 151]]","[76.0, 154.0]",154.667
235,"[[79, 151], [79, 157], [81, 157], [81, 151]]","[80.0, 154.0]",181.797
236,"[[83, 151], [83, 157], [86, 157], [86, 151]]","[84.5, 154.0]",185.754
237,"[[88, 151], [88, 157], [93, 157], [93, 151]]","[90.5, 154.0]",55.1051
238,"[[95, 151], [95, 157], [104, 157], [104, 151]]","[99.5, 154.0]",119.565
239,"[[106, 151], [106, 157], [114, 157], [114, 151]]","[110.0, 154.0]",170.794
240,"[[21, 152], [21, 159], [24, 159], [24, 152]]","[22.5, 155.5]",456.731
241,"[[116, 152], [116, 159], [119, 159], [119, 152]]","[117.5, 155.5]",456.731
242,"[[26, 159], [26, 165], [34, 165], [34, 159]]","[30.0, 162.0]",165.817
243,"[[36, 159], [36, 165], [45, 165], [45, 159]]","[40.5, 162.0]",112.506
244,"[[47, 159], [47, 165], [52, 165], [52, 159]]","[49.5, 162.0]",52.4096
245,"[[54, 159], [54, 165], [57, 165], [57, 159]]","[55.5, 162.0]",175.413
246,"[[59, 159], [59, 165], [61, 165], [61, 159]]","[60.0, 162.0]",172.367
247,"[[63, 159], [63, 165], [65, 165], [65, 159]]","[64.0, 162.0]",147.928
248,"[[67, 159], [67, 165], [69, 165], [69, 159]]","[68.0, 162.0]",136.926
249,"[[71, 159], [71, 165], [73, 165], [73, 159]]","[72.0, 162.0]",136.926
250,"[[75, 159], [75, 165], [77, 165], [77, 159]]","[76.0, 162.0]",147.928
251,"[[79, 159], [79, 165], [81, 165], [81, 159]]","[80.0, 162.0]",172.367
252,"[[83, 159], [83, 165], [86, 165], [86, 159]]","[84.5, 162.0]",175.413
253,"[[88, 159], [88, 165], [93, 165], [93, 159]]","[90.5, 162.0]",52.4096
254,"[[95, 159], [95, 165], [104, 165], [104, 159]]","[99.5, 162.0]",112.506
255,"[[106, 159], [106, 165], [114, 165], [114, 159]]","[110.0, 162.0]",165.817
256,"[[21, 161], [21, 167], [24, 167], [24, 161]]","[22.5, 164.0]",418.854
257,"[[116, 161], [116, 167], [119, 167], [119, 161]]","[117.5, 164.0]",418.854
258,"[[26, 167], [26, 172], [34, 172], [34, 167]]","[30.0, 169.5]",152.2
259,"[[36, 167], [36, 172], [45, 172], [45, 167]]","[40.5, 169.5]",102.927
260,"[[47, 167], [47, 172], [52, 172], [52, 167]]","[49.5, 169.5]",49.3759
261,"[[54, 167], [54, 172], [57, 172], [57, 167]]","[55.5, 169.5]",165.175
262,"[[59, 167], [59, 172], [61, 172], [61, 167]]","[60.0, 169.5]",162.415
263,"[[63, 167], [63, 172], [65, 172], [65, 167]]","[64.0, 169.5]",141.492
264,"[[67, 167], [67, 172], [69, 172], [69, 167]]","[68.0, 169.5]",131.779
265,"[[71, 167], [71, 172], [73, 172], [73, 167]]","[72.0, 169.5]",131.779
266,"[[75, 167], [75, 172], [77, 172], [77, 167]]","[76.0, 169.5]",141.492
267,"[[79, 167], [79, 172], [81, 172], [81, 167]]","[80.0, 169.5]",162.415
268,"[[83, 167], [83, 172], [86, 172], [86, 167]]","[84.5, 169.5]",165.175
269,"[[88, 167], [88, 172], [93, 172], [93, 167]]","[90.5, 169.5]",49.3759
270,"[[95, 167], [95, 172], [104, 172], [104, 167]]","[99.5, 169.5]",102.927
271,"[[106, 167], [106, 172], [114, 172], [114, 167]]","[110.0, 169.5]",152.2
272,"[[21, 169], [21, 175], [24, 175], [24, 169]]","[22.5, 172.0]",396.838
273,"[[116, 169], [116, 175], [119, 175], [119, 169]]","[117.5, 172.0]",396.838
274,"[[26, 174], [26, 179], [34, 179], [34, 174]]","[30.0, 176.5]",142.503
275,"[[36, 174], [36, 179], [45, 179], [45, 174]]","[40.5, 176.5]",95.1993
276,"[[47, 174], [47, 179], [52, 179], [52, 174]]","[49.5, 176.5]",46.3929
277,"[[54, 174], [54, 179], [57, 179], [57, 174]]","[55.5, 176.5]",154.562
278,"[[59, 174], [59, 179], [61, 179], [61, 174]]","[60.0, 176.5]",153.117
279,"[[63, 174], [63, 179], [65, 179], [65, 174]]","[64.0, 176.5]",134.462
280,"[[67, 174], [67, 179], [69, 179], [69, 174]]","[68.0, 176.5]",125.905
281,"[[71, 174], [71, 179], [73, 179], [73, 174]]","[72.0, 176.5]",125.905
282,"[[75, 174], [75, 179], [77, 179], [77, 174]]","[76.0, 176.5]",134.462
283,"[[79, 174], [79, 179], [81, 179], [81, 174]]","[80.0, 176.5]",153.117
284,"[[83, 174], [83, 179], [86, 179], [86, 174]]","[84.5, 176.5]",154.562
285,"[[88, 174], [88, 179], [93, 179], [93, 174]]","[90.5, 176.5]",46.3929
286,"[[95, 174], [95, 179], [104, 179], [104, 174]]","[99.5, 176.5]",95.1993
287,"[[106, 174], [106, 179], [114, 179], [114, 174]]","[110.0, 176.5]",142.503
288,"[[21, 177], [21, 183], [24, 183], [24, 177]]","[22.5, 180.0]",368.108
289,"[[116, 177], [116, 183], [119, 183], [119, 177]]","[117.5, 180.0]",368.108
290,"[[26, 181], [26, 186], [34, 186], [34, 181]]","[30.0, 183.5]",132.087
291,"[[36, 181], [36, 186], [45, 186], [45, 181]]","[40.5, 183.5]",87.587
292,"[[47, 181], [47, 186], [52, 186], [52, 181]]","[49.5, 183.5]",43.853
293,"[[54, 181], [54, 186], [57, 186], [57, 181]]","[55.5, 183.5]",145.656
294,"[[59, 181], [59, 186], [61, 186], [61, 181]]","[60.0, 183.5]",145.744
295,"[[63, 181], [63, 186], [65, 186], [65, 181]]","[64.0, 183.5]",129.108
296,"[[67, 181], [67, 186], [69, 186], [69, 181]]","[68.0, 183.5]",121.574
297,"[[71, 181], [71, 186], [73, 186], [73, 181]]","[72.0, 183.5]",121.574
298,"[[75, 181], [75, 186], [77, 186], [77, 181]]","[76.0, 183.5]",129.108
299,"[[79, 181], [79, 186], [81, 186], [81, 181]]","[80.0, 183.5]",145.744
300,"[[83, 181], [83, 186], [86, 186], [86, 181]]","[84.5, 183.5]",145.656
301,"[[88, 181], [88, 186], [93, 186], [93, 181]]","[90.5, 183.5]",43.853
302,"[[95, 181], [95, 186], [104, 186], [104, 181]]","[99.5, 183.5]",87.587
303,"[[106, 181], [106, 186], [114, 186], [114, 181]]","[110.0, 183.5]",132.087
304,"[[21, 185], [21, 191], [24, 191], [24, 185]]","[22.5, 188.0]",366.76
305,"[[116, 185], [116, 191], [119, 191], [119, 185]]","[117.5, 188.0]",366.76
306,"[[26, 188], [26, 193], [34, 193], [34, 188]]","[30.0, 190.5]",122.803
307,"[[36, 188], [36, 193], [45, 193], [45, 188]]","[40.5, 190.5]",80.1791
308,"[[47, 188], [47, 193], [52, 193], [52, 188]]","[49.5, 190.5]",41.6538
309,"[[54, 188], [54, 193], [57, 193], [57, 188]]","[55.5, 190.5]",139.602
310,"[[59, 188], [59, 193], [61, 193], [61, 188]]","[60.0, 190.5]",140.816
311,"[[63, 188], [63, 193], [65, 193], [65, 188]]","[64.0, 190.5]",126.008
312,"[[67, 188], [67, 193], [69, 193], [69, 188]]","[68.0, 190.5]",119.391
313,"[[71, 188], [71, 193], [73, 193], [73, 188]]","[72.0, 190.5]",119.391
314,"[[75, 188], [75, 193], [77, 193], [77, 188]]","[76.0, 190.5]",126.008
315,"[[79, 188], [79, 193], [81, 193], [81, 188]]","[80.0, 190.5]",140.816
316,"[[83, 188], [83, 193], [86, 193], [86, 188]]","[84.5, 190.5]",139.602
317,"[[88, 188], [88, 193], [93, 193], [93, 188]]","[90.5, 190.5]",41.6538
318,"[[95, 188], [95, 193], [104, 193], [104, 188]]","[99.5, 190.5]",80.1791
319,"[[106, 188], [106, 193], [114, 193], [114, 188]]","[110.0, 190.5]",122.803
320,"[[21, 193], [21, 199], [24, 199], [24, 193]]","[22.5, 196.0]",343.282
321,"[[116, 193], [116, 199], [119, 199], [119, 193]]","[117.5, 196.0]",343.282
322,"[[26, 195], [26, 199], [34, 199], [34, 195]]","[30.0, 197.0]",105.092
323,"[[36, 195], [36, 199], [45, 199], [45, 195]]","[40.5, 197.0]",71.1986
324,"[[47, 195], [47, 199], [52, 199], [52, 195]]","[49.5, 197.0]",39.5897
325,"[[54, 195], [54, 199], [57, 199], [57, 195]]","[55.5, 197.0]",133.371
326,"[[59, 195], [59, 199], [61, 199], [61, 195]]","[60.0, 197.0]",134.817
327,"[[63, 195], [63, 199], [65, 199], [65, 195]]","[64.0, 197.0]",122.419
328,"[[67, 195], [67, 199], [69, 199], [69, 195]]","[68.0, 197.0]",116.618
329,"[[71, 195], [71, 199], [73, 199], [73, 195]]","[72.0, 197.0]",116.618
330,"[[75, 195], [75, 199], [77, 199], [77, 195]]","[76.0, 197.0]",122.419
331,"[[79, 195], [79, 199], [81, 199], [81, 195]]","[80.0, 197.0]",134.817
332,"[[83, 195], [83, 199], [86, 199], [86, 195]]","[84.5, 197.0]",133.371
333,"[[88, 195], [88, 199], [93, 199], [93, 195]]","[90.5, 197.0]",39.5897
334,"[[95, 195], [95, 199], [104, 199], [104, 195]]","[99.5, 197.0]",71.1986
335,"[[106, 195], [106, 199], [114, 199], [114, 195]]","[110.0, 197.0]",105.092
336,"[[21, 201], [21, 209], [24, 209], [24, 201]]","[22.5, 205.0]",331.467
337,"[[26, 201], [26, 205], [34, 205], [34, 201]]","[30.0, 203.0]",113.136
338,"[[36, 201], [36, 205], [45, 205], [45, 201]]","[40.5, 203.0]",66.2426
339,"[[47, 201], [47, 205], [52, 205], [52, 201]]","[49.5, 203.0]",38.1093
340,"[[54, 201], [54, 205], [57, 205], [57, 201]]","[55.5, 203.0]",127.445
341,"[[59, 201], [59, 205], [61, 205], [61, 201]]","[60.0, 203.0]",129.706
342,"[[63, 201], [63, 205], [65, 205], [65, 201]]","[64.0, 203.0]",118.646
343,"[[67, 201], [67, 205], [69, 205], [69, 201]]","[68.0, 203.0]",113.54
344,"[[71, 201], [71, 205], [73, 205], [73, 201]]","[72.0, 203.0]",113.54
345,"[[75, 201], [75, 205], [77, 205], [77, 201]]","[76.0, 203.0]",118.646
346,"[[79, 201], [79, 205], [81, 205], [81, 201]]","[80.0, 203.0]",129.706
347,"[[83, 201], [83, 205], [86, 205], [86, 201]]","[84.5, 203.0]",127.445
348,"[[88, 201], [88, 205], [93, 205], [93, 201]]","[90.5, 203.0]",38.1093
349,"[[95, 201], [95, 205], [104, 205], [104, 201]]","[99.5, 203.0]",66.2426
350,"[[106, 201], [106, 205], [114, 205], [114, 201]]","[110.0, 203.0]",113.136
351,"[[116, 201], [116, 209], [119, 209], [119, 201]]","[117.5, 205.0]",331.467
352,"[[26, 207], [26, 211], [34, 211], [34, 207]]","[30.0, 209.0]",119.231
353,"[[36, 207], [36, 211], [45, 211], [45, 207]]","[40.5, 209.0]",64.0145
354,"[[47, 207], [47, 211], [52, 211], [52, 207]]","[49.5, 209.0]",36.9456
355,"[[54, 207], [54, 211], [57, 211], [57, 207]]","[55.5, 209.0]",122.102
356,"[[59, 207], [59, 211], [61, 211], [61, 207]]","[60.0, 209.0]",125.525
357,"[[63, 207], [63, 211], [65, 211], [65, 207]]","[64.0, 209.0]",115.681
358,"[[67, 207], [67, 211], [69, 211], [69, 207]]","[68.0, 209.0]",111.195
359,"[[71, 207], [71, 211], [73, 211], [73, 207]]","[72.0, 209.0]",111.195
360,"[[75, 207], [75, 211], [77, 211], [77, 207]]","[76.0, 209.0]",115.681
361,"[[79, 207], [79, 211], [81, 211], [81, 207]]","[80.0, 209.0]",125.525
362,"[[83, 207], [83, 211], [86, 211], [86, 207]]","[84.5, 209.0]",122.102
363,"[[88, 207], [88, 211], [93, 211], [93, 207]]","[90.5, 209.0]",36.9456
364,"[[95, 207], [95, 211], [104, 211], [104, 207]]","[99.5, 209.0]",64.0145
365,"[[106, 207], [106, 211], [114, 211], [114, 207]]","[110.0, 209.0]",119.231
366,"[[21, 211], [21, 219], [24, 219], [24, 211]]","[22.5, 215.0]",307.66
367,"[[116, 211], [116, 219], [119, 219], [119, 211]]","[117.5, 215.0]",307.66
368,"[[26, 213], [26, 217], [34, 217], [34, 213]]","[30.0, 215.0]",109.942
