cell,corners,centroid,auxin
82,"[[63, 88], [63, 91], [65, 91], [65, 88]]","[64.0, 89.5]",178.216
83,"[[67, 88], [67, 91], [69, 91], [69, 88]]","[68.0, 89.5]",163.109
84,"[[71, 88], [71, 91], [73, 91], [73, 88]]","[72.0, 89.5]",163.109
85,"[[75, 88], [75, 91], [77, 91], [77, 88]]","[76.0, 89.5]",178.216
86,"[[79, 88], [79, 91], [81, 91], [81, 88]]","[80.0, 89.5]",213.224
87,"[[83, 88], [83, 91], [86, 91], [86, 88]]","[84.5, 89.5]",238.702
88,"[[88, 88], [88, 91], [93, 91], [93, 88]]","[90.5, 89.5]",57.706
89,"[[95, 88], [95, 91], [104, 91], [104, 88]]","[99.5, 89.5]",111.14
90,"[[106, 88], [106, 91], [114, 91], [114, 88]]","[110.0, 89.5]",145.453
91,"[[116, 88], [116, 91], [119, 91], [119, 88]]","[117.5, 89.5]",636.672
92,"[[21, 93], [21, 96], [24, 96], [24, 93]]","[22.5, 94.5]",598.333
93,"[[26, 93], [26, 96], [34, 96], [34, 93]]","[30.0, 94.5]",153.265
94,"[[36, 93], [36, 96], [45, 96], [45, 93]]","[40.5, 94.5]",111.147
95,"[[47, 93], [47, 96], [52, 96], [52, 93]]","[49.5, 94.5]",56.2275
96,"[[54, 93], [54, 96], [57, 96], [57, 93]]","[55.5, 94.5]",224.039
97,"[[59, 93], [59, 96], [61, 96], [61, 93]]","[60.0, 94.5]",200.107
98,"[[63, 93], [63, 96], [65, 96], [65, 93]]","[64.0, 94.5]",166.277
99,"[[67, 93], [67, 96], [69, 96], [69, 93]]","[68.0, 94.5]",148.469
100,"[[71, 93], [71, 96], [73, 96], [73, 93]]","[72.0, 94.5]",148.469
101,"[[75, 93], [75, 96], [77, 96], [77, 93]]","[76.0, 94.5]",166.277
102,"[[79, 93], [79, 96], [81, 96], [81, 93]]","[80.0, 94.5]",200.107
103,"[[83, 93], [83, 96], [86, 96], [86, 93]]","[84.5, 94.5]",224.039
104,"[[88, 93], [88, 96], [93, 96], [93, 93]]","[90.5, 94.5]",56.2275
105,"[[95, 93], [95, 96], [104, 96], [104, 93]]","[99.5, 94.5]",111.147
106,"[[106, 93], [106, 96], [114, 96], [114, 93]]","[110.0, 94.5]",153.265
107,"[[116, 93], [116, 96], [119, 96], [119, 93]]","[117.5, 94.5]",598.333
108,"[[21, 98], [21, 101], [24, 101], [24, 98]]","[22.5, 99.5]",570.647
109,"[[26, 98], [26, 101], [34, 101], [34, 98]]","[30.0, 99.5]",154.091
110,"[[36, 98], [36, 101], [45, 101], [45, 98]]","[40.5, 99.5]",110.732
111,"[[47, 98], [47, 101], [52, 101], [52, 98]]","[49.5, 99.5]",55.5524
112,"[[54, 98], [54, 101], [57, 101], [57, 98]]","[55.5, 99.5]",218.614
113,"[[59, 98], [59, 101], [61, 101], [61, 98]]","[60.0, 99.5]",195.026
114,"[[63, 98], [63, 101], [65, 101], [65, 98]]","[64.0, 99.5]",162.842
115,"[[67, 98], [67, 101], [69, 101], [69, 98]]","[68.0, 99.5]",146.499
116,"[[71, 98], [71, 101], [73, 101], [73, 98]]","[72.0, 99.5]",146.499
117,"[[75, 98], [75, 101], [77, 101], [77, 98]]","[76.0, 99.5]",162.842
118,"[[79, 98], [79, 101], [81, 101], [81, 98]]","[80.0, 99.5]",195.026
119,"[[83, 98], [83, 101], [86, 101], [86, 98]]","[84.5, 99.5]",218.614
120,"[[88, 98], [88, 101], [93, 101], [93, 98]]","[90.5, 99.5]",55.5524
121,"[[95, 98], [95, 101], [104, 101], [104, 98]]","[99.5, 99.5]",110.732
122,"[[106, 98], [106, 101], [114, 101], [114, 98]]","[110.0, 99.5]",154.091
123,"[[116, 98], [116, 101], [119, 101], [119, 98]]","[117.5, 99.5]",570.647
124,"[[21, 103], [21, 106], [24, 106], [24, 103]]","[22.5, 104.5]",545.942
125,"[[26, 103], [26, 106], [34, 106], [34, 103]]","[30.0, 104.5]",152.156
126,"[[36, 103], [36, 106], [45, 106], [45, 103]]","[40.5, 104.5]",109.287
127,"[[47, 103], [47, 106], [52, 106], [52, 103]]","[49.5, 104.5]",55.1682
128,"[[54, 103], [54, 106], [57, 106], [57, 103]]","[55.5, 104.5]",208.071
129,"[[59, 103], [59, 106], [61, 106], [61, 103]]","[60.0, 104.5]",185.255
130,"[[63, 103], [63, 106], [65, 106], [65, 103]]","[64.0, 104.5]",154.58
131,"[[67, 103], [67, 106], [69, 106], [69, 103]]","[68.0, 104.5]",139.061
132,"[[71, 103], [71, 106], [73, 106], [73, 103]]","[72.0, 104.5]",139.061
133,"[[75, 103], [75, 106], [77, 106], [77, 103]]","[76.0, 104.5]",154.58
134,"[[79, 103], [79, 106], [81, 106], [81, 103]]","[80.0, 104.5]",185.255
135,"[[83, 103], [83, 106], [86, 106], [86, 103]]","[84.5, 104.5]",208.071
136,"[[88, 103], [88, 106], [93, 106], [93, 103]]","[90.5, 104.5]",55.1682
137,"[[95, 103], [95, 106], [104, 106], [104, 103]]","[99.5, 104.5]",109.287
138,"[[106, 103], [106, 106], [114, 106], [114, 103]]","[110.0, 104.5]",152.156
139,"[[116, 103], [116, 106], [119, 106], [119, 103]]","[117.5, 104.5]",545.942
140,"[[21, 108], [21, 111], [24, 111], [24, 108]]","[22.5, 109.5]",527.096
141,"[[26, 108], [26, 111], [34, 111], [34, 108]]","[30.0, 109.5]",148.981
142,"[[36, 108], [36, 111], [45, 111], [45, 108]]","[40.5, 109.5]",107.368
143,"[[47, 108], [47, 111], [52, 111], [52, 108]]","[49.5, 109.5]",55.8555
144,"[[54, 108], [54, 111], [57, 111], [57, 108]]","[55.5, 109.5]",178.294
145,"[[59, 108], [59, 111], [61, 111], [61, 108]]","[60.0, 109.5]",160.536
146,"[[63, 108], [63, 111], [65, 111], [65, 108]]","[64.0, 109.5]",135.092
147,"[[67, 108], [67, 111], [69, 111], [69, 108]]","[68.0, 109.5]",121.981
148,"[[71, 108], [71, 111], [73, 111], [73, 108]]","[72.0, 109.5]",121.981
149,"[[75, 108], [75, 111], [77, 111], [77, 108]]","[76.0, 109.5]",135.092
150,"[[79, 108], [79, 111], [81, 111], [81, 108]]","[80.0, 109.5]",160.536
151,"[[83, 108], [83, 111], [86, 111], [86, 108]]","[84.5, 109.5]",178.294
152,"[[88, 108], [88, 111], [93, 111], [93, 108]]","[90.5, 109.5]",55.8555
153,"[[95, 108], [95, 111], [104, 111], [104, 108]]","[99.5, 109.5]",107.368
154,"[[106, 108], [106, 111], [114, 111], [114, 108]]","[110.0, 109.5]",148.981
155,"[[116, 108], [116, 111], [119, 111], [119, 108]]","[117.5, 109.5]",527.096
156,"[[21, 113], [21, 116], [24, 116], [24, 113]]","[22.5, 114.5]",506.652
157,"[[26, 113], [26, 116], [34, 116], [34, 113]]","[30.0, 114.5]",145.058
158,"[[36, 113], [36, 116], [45, 116], [45, 113]]","[40.5, 114.5]",104.885
159,"[[47, 113], [47, 116], [52, 116], [52, 113]]","[49.5, 114.5]",55.6979
160,"[[54, 113], [54, 116], [57, 116], [57, 113]]","[55.5, 114.5]",184.419
161,"[[59, 113], [59, 116], [61, 116], [61, 113]]","[60.0, 114.5]",167.453
162,"[[63, 113], [63, 116], [65, 116], [65, 113]]","[64.0, 114.5]",140.695
163,"[[67, 113], [67, 116], [69, 116], [69, 113]]","[68.0, 114.5]",126.779
164,"[[71, 113], [71, 116], [73, 116], [73, 113]]","[72.0, 114.5]",126.779
165,"[[75, 113], [75, 116], [77, 116], [77, 113]]","[76.0, 114.5]",140.695
166,"[[79, 113], [79, 116], [81, 116], [81, 113]]","[80.0, 114.5]",167.453
167,"[[83, 113], [83, 116], [86, 116], [86, 113]]","[84.5, 114.5]",184.419
168,"[[88, 113], [88, 116], [93, 116], [93, 113]]","[90.5, 114.5]",55.6979
169,"[[95, 113], [95, 116], [104, 116], [104, 113]]","[99.5, 114.5]",104.885
170,"[[106, 113], [106, 116], [114, 116], [114, 113]]","[110.0, 114.5]",145.058
171,"[[116, 113], [116, 116], [119, 116], [119, 113]]","[117.5, 114.5]",506.652
172,"[[21, 118], [21, 121], [24, 121], [24, 118]]","[22.5, 119.5]",490.915
173,"[[26, 118], [26, 121], [34, 121], [34, 118]]","[30.0, 119.5]",141.206
174,"[[36, 118], [36, 121], [45, 121], [45, 118]]","[40.5, 119.5]",102.458
175,"[[47, 118], [47, 121], [52, 121], [52, 118]]","[49.5, 119.5]",54.3049
176,"[[54, 118], [54, 121], [57, 121], [57, 118]]","[55.5, 119.5]",179.931
177,"[[59, 118], [59, 121], [61, 121], [61, 118]]","[60.0, 119.5]",163.986
178,"[[63, 118], [63, 121], [65, 121], [65, 118]]","[64.0, 119.5]",137.929
179,"[[67, 118], [67, 121], [69, 121], [69, 118]]","[68.0, 119.5]",124.204
180,"[[71, 118], [71, 121], [73, 121], [73, 118]]","[72.0, 119.5]",124.204
181,"[[75, 118], [75, 121], [77, 121], [77, 118]]","[76.0, 119.5]",137.929
182,"[[79, 118], [79, 121], [81, 121], [81, 118]]","[80.0, 119.5]",163.986
183,"[[83, 118], [83, 121], [86, 121], [86, 118]]","[84.5, 119.5]",179.931
184,"[[88, 118], [88, 121], [93, 121], [93, 118]]","[90.5, 119.5]",54.3049
185,"[[95, 118], [95, 121], [104, 121], [104, 118]]","[99.5, 119.5]",102.458
186,"[[106, 118], [106, 121], [114, 121], [114, 118]]","[110.0, 119.5]",141.206
187,"[[116, 118], [116, 121], [119, 121], [119, 118]]","[117.5, 119.5]",490.915
188,"[[21, 123], [21, 126], [24, 126], [24, 123]]","[22.5, 124.5]",470.201
189,"[[26, 123], [26, 126], [34, 126], [34, 123]]","[30.0, 124.5]",136.796
190,"[[36, 123], [36, 126], [45, 126], [45, 123]]","[40.5, 124.5]",100.016
191,"[[47, 123], [47, 126], [52, 126], [52, 123]]","[49.5, 124.5]",52.586
192,"[[54, 123], [54, 126], [57, 126], [57, 123]]","[55.5, 124.5]",171.746
193,"[[59, 123], [59, 126], [61, 126], [61, 123]]","[60.0, 124.5]",157.416
194,"[[63, 123], [63, 126], [65, 126], [65, 123]]","[64.0, 124.5]",132.026
195,"[[67, 123], [67, 126], [69, 126], [69, 123]]","[68.0, 124.5]",118.5
196,"[[71, 123], [71, 126], [73, 126], [73, 123]]","[72.0, 124.5]",118.5
197,"[[75, 123], [75, 126], [77, 126], [77, 123]]","[76.0, 124.5]",132.026
198,"[[79, 123], [79, 126], [81, 126], [81, 123]]","[80.0, 124.5]",157.416
199,"[[83, 123], [83, 126], [86, 126], [86, 123]]","[84.5, 124.5]",171.746
200,"[[88, 123], [88, 126], [93, 126], [93, 123]]","[90.5, 124.5]",52.586
201,"[[95, 123], [95, 126], [104, 126], [104, 123]]","[99.5, 124.5]",100.016
202,"[[106, 123], [106, 126], [114, 126], [114, 123]]","[110.0, 124.5]",136.796
203,"[[116, 123], [116, 126], [119, 126], [119, 123]]","[117.5, 124.5]",470.201
204,"[[21, 128], [21, 131], [24, 131], [24, 128]]","[22.5, 129.5]",439.222
205,"[[26, 128], [26, 131], [34, 131], [34, 128]]","[30.0, 129.5]",131.018
206,"[[36, 128], [36, 131], [45, 131], [45, 128]]","[40.5, 129.5]",98.525
207,"[[47, 128], [47, 131], [52, 131], [52, 128]]","[49.5, 129.5]",50.128
208,"[[54, 128], [54, 131], [57, 131], [57, 128]]","[55.5, 129.5]",165.826
209,"[[59, 128], [59, 131], [61, 131], [61, 128]]","[60.0, 129.5]",154.191
210,"[[63, 128], [63, 131], [65, 131], [65, 128]]","[64.0, 129.5]",128.457
211,"[[67, 128], [67, 131], [69, 131], [69, 128]]","[68.0, 129.5]",114.684
212,"[[71, 128], [71, 131], [73, 131], [73, 128]]","[72.0, 129.5]",114.684
213,"[[75, 128], [75, 131], [77, 131], [77, 128]]","[76.0, 129.5]",128.457
214,"[[79, 128], [79, 131], [81, 131], [81, 128]]","[80.0, 129.5]",154.191
215,"[[83, 128], [83, 131], [86, 131], [86, 128]]","[84.5, 129.5]",165.826
216,"[[88, 128], [88, 131], [93, 131], [93, 128]]","[90.5, 129.5]",50.128
217,"[[95, 128], [95, 131], [104, 131], [104, 128]]","[99.5, 129.5]",98.525
218,"[[106, 128], [106, 131], [114, 131], [114, 128]]","[110.0, 129.5]",131.018
219,"[[116, 128], [116, 131], [119, 131], [119, 128]]","[117.5, 129.5]",439.222
220,"[[21, 133], [21, 140], [24, 140], [24, 133]]","[22.5, 136.5]",429.949
221,"[[26, 133], [26, 140], [34, 140], [34, 133]]","[30.0, 136.5]",148.057
222,"[[36, 133], [36, 140], [45, 140], [45, 133]]","[40.5, 136.5]",107.581
223,"[[47, 133], [47, 140], [52, 140], [52, 133]]","[49.5, 136.5]",48.8556
224,"[[54, 133], [54, 140], [57, 140], [57, 133]]","[55.5, 136.5]",153.833
225,"[[59, 133], [59, 140], [61, 140], [61, 133]]","[60.0, 136.5]",148.184
226,"[[63, 133], [63, 140], [65, 140], [65, 133]]","[64.0, 136.5]",120.095
227,"[[67, 133], [67, 140], [69, 140], [69, 133]]","[68.0, 136.5]",107.031
228,"[[71, 133], [71, 140], [73, 140], [73, 133]]","[72.0, 136.5]",107.031
229,"[[75, 133], [75, 140], [77, 140], [77, 133]]","[76.0, 136.5]",120.095
230,"[[79, 133], [79, 140], [81, 140], [81, 133]]","[80.0, 136.5]",148.184
231,"[[83, 133], [83, 140], [86, 140], [86, 133]]","[84.5, 136.5]",153.833
232,"[[88, 133], [88, 140], [93, 140], [93, 133]]","[90.5, 136.5]",48.8556
233,"[[95, 133], [95, 140], [104, 140], [104, 133]]","[99.5, 136.5]",107.581
234,"[[106, 133], [106, 140], [114, 140], [114, 133]]","[110.0, 136.5]",148.057
235,"[[116, 133], [116, 140], [119, 140], [119, 133]]","[117.5, 136.5]",429.949
236,"[[21, 142], [21, 149], [24, 149], [24, 142]]","[22.5, 145.5]",388.867
237,"[[26, 142], [26, 149], [34, 149], [34, 142]]","[30.0, 145.5]",146.098
238,"[[36, 142], [36, 149], [45, 149], [45, 142]]","[40.5, 145.5]",102.351
239,"[[47, 142], [47, 149], [52, 149], [52, 142]]","[49.5, 145.5]",46.8568
240,"[[54, 142], [54, 149], [57, 149], [57, 142]]","[55.5, 145.5]",152.805
241,"[[59, 142], [59, 149], [61, 149], [61, 142]]","[60.0, 145.5]",149.377
242,"[[63, 142], [63, 149], [65, 149], [65, 142]]","[64.0, 145.5]",121.541
243,"[[67, 142], [67, 149], [69, 149], [69, 142]]","[68.0, 145.5]",108.567
244,"[[71, 142], [71, 149], [73, 149], [73, 142]]","[72.0, 145.5]",108.567
245,"[[75, 142], [75, 149], [77, 149], [77, 142]]","[76.0, 145.5]",121.541
246,"[[79, 142], [79, 149], [81, 149], [81, 142]]","[80.0, 145.5]",149.377
247,"[[83, 142], [83, 149], [86, 149], [86, 142]]","[84.5, 145.5]",152.805
248,"[[88, 142], [88, 149], [93, 149], [93, 142]]","[90.5, 145.5]",46.8568
249,"[[95, 142], [95, 149], [104, 149], [104, 142]]","[99.5, 145.5]",102.351
250,"[[106, 142], [106, 149], [114, 149], [114, 142]]","[110.0, 145.5]",146.098
251,"[[116, 142], [116, 149], [119, 149], [119, 142]]","[117.5, 145.5]",388.867
252,"[[21, 151], [21, 156], [24, 156], [24, 151]]","[22.5, 153.5]",331.52
253,"[[26, 151], [26, 158], [34, 158], [34, 151]]","[30.0, 154.5]",141.012
254,"[[36, 151], [36, 158], [45, 158], [45, 151]]","[40.5, 154.5]",96.1912
255,"[[47, 151], [47, 158], [52, 158], [52, 151]]","[49.5, 154.5]",44.3443
256,"[[54, 151], [54, 158], [57, 158], [57, 151]]","[55.5, 154.5]",143.1
257,"[[59, 151], [59, 158], [61, 158], [61, 151]]","[60.0, 154.5]",140.62
258,"[[63, 151], [63, 158], [65, 158], [65, 151]]","[64.0, 154.5]",115.046
259,"[[67, 151], [67, 158], [69, 158], [69, 151]]","[68.0, 154.5]",103.253
260,"[[71, 151], [71, 158], [73, 158], [73, 151]]","[72.0, 154.5]",103.253
261,"[[75, 151], [75, 158], [77, 158], [77, 151]]","[76.0, 154.5]",115.046
262,"[[79, 151], [79, 158], [81, 158], [81, 151]]","[80.0, 154.5]",140.62
263,"[[83, 151], [83, 158], [86, 158], [86, 151]]","[84.5, 154.5]",143.1
264,"[[88, 151], [88, 158], [93, 158], [93, 151]]","[90.5, 154.5]",44.3443
265,"[[95, 151], [95, 158], [104, 158], [104, 151]]","[99.5, 154.5]",96.1912
266,"[[106, 151], [106, 158], [114, 158], [114, 151]]","[110.0, 154.5]",141.012
267,"[[116, 151], [116, 156], [119, 156], [119, 151]]","[117.5, 153.5]",331.52
268,"[[21, 158], [21, 163], [24, 163], [24, 158]]","[22.5, 160.5]",315.257
269,"[[116, 158], [116, 163], [119, 163], [119, 158]]","[117.5, 160.5]",315.257
270,"[[26, 160], [26, 167], [34, 167], [34, 160]]","[30.0, 163.5]",130.84
271,"[[36, 160], [36, 167], [45, 167], [45, 160]]","[40.5, 163.5]",88.9128
272,"[[47, 160], [47, 167], [52, 167], [52, 160]]","[49.5, 163.5]",41.7635
273,"[[54, 160], [54, 167], [57, 167], [57, 160]]","[55.5, 163.5]",133.697
274,"[[59, 160], [59, 167], [61, 167], [61, 160]]","[60.0, 163.5]",131.969
275,"[[63, 160], [63, 167], [65, 167], [65, 160]]","[64.0, 163.5]",108.85
276,"[[67, 160], [67, 167], [69, 167], [69, 160]]","[68.0, 163.5]",98.2939
277,"[[71, 160], [71, 167], [73, 167], [73, 160]]","[72.0, 163.5]",98.2939
278,"[[75, 160], [75, 167], [77, 167], [77, 160]]","[76.0, 163.5]",108.85
279,"[[79, 160], [79, 167], [81, 167], [81, 160]]","[80.0, 163.5]",131.969
280,"[[83, 160], [83, 167], [86, 167], [86, 160]]","[84.5, 163.5]",133.697
281,"[[88, 160], [88, 167], [93, 167], [93, 160]]","[90.5, 163.5]",41.7635
282,"[[95, 160], [95, 167], [104, 167], [104, 160]]","[99.5, 163.5]",88.9128
283,"[[106, 160], [106, 167], [114, 167], [114, 160]]","[110.0, 163.5]",130.84
284,"[[21, 165], [21, 169], [24, 169], [24, 165]]","[22.5, 167.0]",317.904
285,"[[116, 165], [116, 169], [119, 169], [119, 165]]","[117.5, 167.0]",317.904
286,"[[26, 169], [26, 175], [34, 175], [34, 169]]","[30.0, 172.0]",118.956
287,"[[36, 169], [36, 175], [45, 175], [45, 169]]","[40.5, 172.0]",80.4082
288,"[[47, 169], [47, 175], [52, 175], [52, 169]]","[49.5, 172.0]",39.0096
289,"[[54, 169], [54, 175], [57, 175], [57, 169]]","[55.5, 172.0]",125.2
290,"[[59, 169], [59, 175], [61, 175], [61, 169]]","[60.0, 172.0]",123.621
291,"[[63, 169], [63, 175], [65, 175], [65, 169]]","[64.0, 172.0]",103.124
292,"[[67, 169], [67, 175], [69, 175], [69, 169]]","[68.0, 172.0]",93.5573
293,"[[71, 169], [71, 175], [73, 175], [73, 169]]","[72.0, 172.0]",93.5573
294,"[[75, 169], [75, 175], [77, 175], [77, 169]]","[76.0, 172.0]",103.124
295,"[[79, 169], [79, 175], [81, 175], [81, 169]]","[80.0, 172.0]",123.621
296,"[[83, 169], [83, 175], [86, 175], [86, 169]]","[84.5, 172.0]",125.2
297,"[[88, 169], [88, 175], [93, 175], [93, 169]]","[90.5, 172.0]",39.0096
298,"[[95, 169], [95, 175], [104, 175], [104, 169]]","[99.5, 172.0]",80.4082
299,"[[106, 169], [106, 175], [114, 175], [114, 169]]","[110.0, 172.0]",118.956
300,"[[21, 171], [21, 175], [24, 175], [24, 171]]","[22.5, 173.0]",302.869
301,"[[116, 171], [116, 175], [119, 175], [119, 171]]","[117.5, 173.0]",302.869
302,"[[21, 177], [21, 181], [24, 181], [24, 177]]","[22.5, 179.0]",294.611
303,"[[26, 177], [26, 183], [34, 183], [34, 177]]","[30.0, 180.0]",106.431
304,"[[36, 177], [36, 183], [45, 183], [45, 177]]","[40.5, 180.0]",73.354
305,"[[47, 177], [47, 183], [52, 183], [52, 177]]","[49.5, 180.0]",36.4499
306,"[[54, 177], [54, 183], [57, 183], [57, 177]]","[55.5, 180.0]",116.209
307,"[[59, 177], [59, 183], [61, 183], [61, 177]]","[60.0, 180.0]",115.593
308,"[[63, 177], [63, 183], [65, 183], [65, 177]]","[64.0, 180.0]",97.1544
309,"[[67, 177], [67, 183], [69, 183], [69, 177]]","[68.0, 180.0]",88.6186
310,"[[71, 177], [71, 183], [73, 183], [73, 177]]","[72.0, 180.0]",88.6186
311,"[[75, 177], [75, 183], [77, 183], [77, 177]]","[76.0, 180.0]",97.1544
312,"[[79, 177], [79, 183], [81, 183], [81, 177]]","[80.0, 180.0]",115.593
313,"[[83, 177], [83, 183], [86, 183], [86, 177]]","[84.5, 180.0]",116.209
314,"[[88, 177], [88, 183], [93, 183], [93, 177]]","[90.5, 180.0]",36.4499
315,"[[95, 177], [95, 183], [104, 183], [104, 177]]","[99.5, 180.0]",73.354
316,"[[106, 177], [106, 183], [114, 183], [114, 177]]","[110.0, 180.0]",106.431
317,"[[116, 177], [116, 181], [119, 181], [119, 177]]","[117.5, 179.0]",294.611
318,"[[21, 183], [21, 188], [24, 188], [24, 183]]","[22.5, 185.5]",275.049
319,"[[116, 183], [116, 188], [119, 188], [119, 183]]","[117.5, 185.5]",275.049
320,"[[26, 185], [26, 191], [34, 191], [34, 185]]","[30.0, 188.0]",99.634
321,"[[36, 185], [36, 191], [45, 191], [45, 185]]","[40.5, 188.0]",67.3092
322,"[[47, 185], [47, 191], [52, 191], [52, 185]]","[49.5, 188.0]",34.4314
323,"[[54, 185], [54, 191], [57, 191], [57, 185]]","[55.5, 188.0]",109.132
324,"[[59, 185], [59, 191], [61, 191], [61, 185]]","[60.0, 188.0]",109.506
325,"[[63, 185], [63, 191], [65, 191], [65, 185]]","[64.0, 188.0]",92.5541
326,"[[67, 185], [67, 191], [69, 191], [69, 185]]","[68.0, 188.0]",84.7924
327,"[[71, 185], [71, 191], [73, 191], [73, 185]]","[72.0, 188.0]",84.7924
328,"[[75, 185], [75, 191], [77, 191], [77, 185]]","[76.0, 188.0]",92.5541
329,"[[79, 185], [79, 191], [81, 191], [81, 185]]","[80.0, 188.0]",109.506
330,"[[83, 185], [83, 191], [86, 191], [86, 185]]","[84.5, 188.0]",109.132
331,"[[88, 185], [88, 191], [93, 191], [93, 185]]","[90.5, 188.0]",34.4314
332,"[[95, 185], [95, 191], [104, 191], [104, 185]]","[99.5, 188.0]",67.3092
333,"[[106, 185], [106, 191], [114, 191], [114, 185]]","[110.0, 188.0]",99.634
334,"[[21, 190], [21, 201], [24, 201], [24, 190]]","[22.5, 195.5]",272.254
335,"[[116, 190], [116, 201], [119, 201], [119, 190]]","[117.5, 195.5]",272.254
336,"[[26, 193], [26, 199], [34, 199], [34, 193]]","[30.0, 196.0]",83.9481
337,"[[36, 193], [36, 199], [45, 199], [45, 193]]","[40.5, 196.0]",61.5377
338,"[[47, 193], [47, 199], [52, 199], [52, 193]]","[49.5, 196.0]",32.7624
339,"[[54, 193], [54, 199], [57, 199], [57, 193]]","[55.5, 196.0]",103.967
340,"[[59, 193], [59, 199], [61, 199], [61, 193]]","[60.0, 196.0]",105.228
341,"[[63, 193], [63, 199], [65, 199], [65, 193]]","[64.0, 196.0]",89.664
342,"[[67, 193], [67, 199], [69, 199], [69, 193]]","[68.0, 196.0]",82.6382
343,"[[71, 193], [71, 199], [73, 199], [73, 193]]","[72.0, 196.0]",82.6382
344,"[[75, 193], [75, 199], [77, 199], [77, 193]]","[76.0, 196.0]",89.664
345,"[[79, 193], [79, 199], [81, 199], [81, 193]]","[80.0, 196.0]",105.228
346,"[[83, 193], [83, 199], [86, 199], [86, 193]]","[84.5, 196.0]",103.967
347,"[[88, 193], [88, 199], [93, 199], [93, 193]]","[90.5, 196.0]",32.7624
348,"[[95, 193], [95, 199], [104, 199], [104, 193]]","[99.5, 196.0]",61.5377
349,"[[106, 193], [106, 199], [114, 199], [114, 193]]","[110.0, 196.0]",83.9481
350,"[[26, 201], [26, 207], [34, 207], [34, 201]]","[30.0, 204.0]",101.638
351,"[[36, 201], [36, 207], [45, 207], [45, 201]]","[40.5, 204.0]",58.1418
352,"[[47, 201], [47, 207], [52, 207], [52, 201]]","[49.5, 204.0]",31.4607
353,"[[54, 201], [54, 207], [57, 207], [57, 201]]","[55.5, 204.0]",98.5142
354,"[[59, 201], [59, 207], [61, 207], [61, 201]]","[60.0, 204.0]",100.378
355,"[[63, 201], [63, 207], [65, 207], [65, 201]]","[64.0, 204.0]",86.1823
356,"[[67, 201], [67, 207], [69, 207], [69, 201]]","[68.0, 204.0]",79.9353
357,"[[71, 201], [71, 207], [73, 207], [73, 201]]","[72.0, 204.0]",79.9353
358,"[[75, 201], [75, 207], [77, 207], [77, 201]]","[76.0, 204.0]",86.1823
359,"[[79, 201], [79, 207], [81, 207], [81, 201]]","[80.0, 204.0]",100.378
360,"[[83, 201], [83, 207], [86, 207], [86, 201]]","[84.5, 204.0]",98.5142
361,"[[88, 201], [88, 207], [93, 207], [93, 201]]","[90.5, 204.0]",31.4607
362,"[[95, 201], [95, 207], [104, 207], [104, 201]]","[99.5, 204.0]",58.1418
363,"[[106, 201], [106, 207], [114, 207], [114, 201]]","[110.0, 204.0]",101.638
364,"[[21, 203], [21, 210], [24, 210], [24, 203]]","[22.5, 206.5]",231.419
365,"[[116, 203], [116, 210], [119, 210], [119, 203]]","[117.5, 206.5]",231.419
366,"[[26, 209], [26, 215], [34, 215], [34, 209]]","[30.0, 212.0]",99.3825
367,"[[36, 209], [36, 215], [45, 215], [45, 209]]","[40.5, 212.0]",55.6116
