cell,corners,centroid,auxin
175,"[[36, 126], [36, 129], [45, 129], [45, 126]]","[40.5, 127.5]",120.869
176,"[[47, 126], [47, 129], [52, 129], [52, 126]]","[49.5, 127.5]",61.4369
177,"[[54, 126], [54, 129], [57, 129], [57, 126]]","[55.5, 127.5]",224.674
178,"[[59, 126], [59, 129], [61, 129], [61, 126]]","[60.0, 127.5]",203.23
179,"[[63, 126], [63, 129], [65, 129], [65, 126]]","[64.0, 127.5]",175.121
180,"[[67, 126], [67, 129], [69, 129], [69, 126]]","[68.0, 127.5]",161.746
181,"[[71, 126], [71, 129], [73, 129], [73, 126]]","[72.0, 127.5]",161.746
182,"[[75, 126], [75, 129], [77, 129], [77, 126]]","[76.0, 127.5]",175.121
183,"[[79, 126], [79, 129], [81, 129], [81, 126]]","[80.0, 127.5]",203.23
184,"[[83, 126], [83, 129], [86, 129], [86, 126]]","[84.5, 127.5]",224.674
185,"[[88, 126], [88, 129], [93, 129], [93, 126]]","[90.5, 127.5]",61.4369
186,"[[95, 126], [95, 129], [104, 129], [104, 126]]","[99.5, 127.5]",120.869
187,"[[106, 126], [106, 129], [114, 129], [114, 126]]","[110.0, 127.5]",166.602
202,"[[21, 131], [21, 138], [24, 138], [24, 131]]","[22.5, 134.5]",588.027
188,"[[26, 131], [26, 134], [34, 134], [34, 131]]","[30.0, 132.5]",150.243
189,"[[36, 131], [36, 134], [45, 134], [45, 131]]","[40.5, 132.5]",119.02
190,"[[47, 131], [47, 134], [52, 134], [52, 131]]","[49.5, 132.5]",61.4235
191,"[[54, 131], [54, 134], [57, 134], [57, 131]]","[55.5, 132.5]",215.978
192,"[[59, 131], [59, 134], [61, 134], [61, 131]]","[60.0, 132.5]",195.312
193,"[[63, 131], [63, 134], [65, 134], [65, 131]]","[64.0, 132.5]",169.31
194,"[[67, 131], [67, 134], [69, 134], [69, 131]]","[68.0, 132.5]",156.925
195,"[[71, 131], [71, 134], [73, 134], [73, 131]]","[72.0, 132.5]",156.925
196,"[[75, 131], [75, 134], [77, 134], [77, 131]]","[76.0, 132.5]",169.31
197,"[[79, 131], [79, 134], [81, 134], [81, 131]]","[80.0, 132.5]",195.312
198,"[[83, 131], [83, 134], [86, 134], [86, 131]]","[84.5, 132.5]",215.978
199,"[[88, 131], [88, 134], [93, 134], [93, 131]]","[90.5, 132.5]",61.4235
200,"[[95, 131], [95, 134], [104, 134], [104, 131]]","[99.5, 132.5]",119.02
201,"[[106, 131], [106, 134], [114, 134], [114, 131]]","[110.0, 132.5]",150.243
203,"[[116, 131], [116, 138], [119, 138], [119, 131]]","[117.5, 134.5]",588.027
204,"[[26, 136], [26, 139], [34, 139], [34, 136]]","[30.0, 137.5]",161.31
205,"[[36, 136], [36, 139], [45, 139], [45, 136]]","[40.5, 137.5]",117.754
206,"[[47, 136], [47, 139], [52, 139], [52, 136]]","[49.5, 137.5]",63.4272
207,"[[54, 136], [54, 139], [57, 139], [57, 136]]","[55.5, 137.5]",173.545
208,"[[59, 136], [59, 139], [61, 139], [61, 136]]","[60.0, 137.5]",159.837
209,"[[63, 136], [63, 139], [65, 139], [65, 136]]","[64.0, 137.5]",139.875
210,"[[67, 136], [67, 139], [69, 139], [69, 136]]","[68.0, 137.5]",130.147
211,"[[71, 136], [71, 139], [73, 139], [73, 136]]","[72.0, 137.5]",130.147
212,"[[75, 136], [75, 139], [77, 139], [77, 136]]","[76.0, 137.5]",139.875
213,"[[79, 136], [79, 139], [81, 139], [81, 136]]","[80.0, 137.5]",159.837
214,"[[83, 136], [83, 139], [86, 139], [86, 136]]","[84.5, 137.5]",173.545
215,"[[88, 136], [88, 139], [93, 139], [93, 136]]","[90.5, 137.5]",63.4272
216,"[[95, 136], [95, 139], [104, 139], [104, 136]]","[99.5, 137.5]",117.754
217,"[[106, 136], [106, 139], [114, 139], [114, 136]]","[110.0, 137.5]",161.31
218,"[[21, 140], [21, 146], [24, 146], [24, 140]]","[22.5, 143.0]",541.733
233,"[[116, 140], [116, 146], [119, 146], [119, 140]]","[117.5, 143.0]",541.733
219,"[[26, 141], [26, 144], [34, 144], [34, 141]]","[30.0, 142.5]",152.857
220,"[[36, 141], [36, 144], [45, 144], [45, 141]]","[40.5, 142.5]",116.316
221,"[[47, 141], [47, 144], [52, 144], [52, 141]]","[49.5, 142.5]",63.875
222,"[[54, 141], [54, 144], [57, 144], [57, 141]]","[55.5, 142.5]",188.193
223,"[[59, 141], [59, 144], [61, 144], [61, 141]]","[60.0, 142.5]",176.087
224,"[[63, 141], [63, 144], [65, 144], [65, 141]]","[64.0, 142.5]",154.906
225,"[[67, 141], [67, 144], [69, 144], [69, 141]]","[68.0, 142.5]",144.309
226,"[[71, 141], [71, 144], [73, 144], [73, 141]]","[72.0, 142.5]",144.309
227,"[[75, 141], [75, 144], [77, 144], [77, 141]]","[76.0, 142.5]",154.906
228,"[[79, 141], [79, 144], [81, 144], [81, 141]]","[80.0, 142.5]",176.087
229,"[[83, 141], [83, 144], [86, 144], [86, 141]]","[84.5, 142.5]",188.193
230,"[[88, 141], [88, 144], [93, 144], [93, 141]]","[90.5, 142.5]",63.875
231,"[[95, 141], [95, 144], [104, 144], [104, 141]]","[99.5, 142.5]",116.316
232,"[[106, 141], [106, 144], [114, 144], [114, 141]]","[110.0, 142.5]",152.857
234,"[[26, 146], [26, 149], [34, 149], [34, 146]]","[30.0, 147.5]",156.234
235,"[[36, 146], [36, 149], [45, 149], [45, 146]]","[40.5, 147.5]",113.929
236,"[[47, 146], [47, 149], [52, 149], [52, 146]]","[49.5, 147.5]",62.118
237,"[[54, 146], [54, 149], [57, 149], [57, 146]]","[55.5, 147.5]",181.552
238,"[[59, 146], [59, 149], [61, 149], [61, 146]]","[60.0, 147.5]",170.978
239,"[[63, 146], [63, 149], [65, 149], [65, 146]]","[64.0, 147.5]",150.453
240,"[[67, 146], [67, 149], [69, 149], [69, 146]]","[68.0, 147.5]",140.076
241,"[[71, 146], [71, 149], [73, 149], [73, 146]]","[72.0, 147.5]",140.076
242,"[[75, 146], [75, 149], [77, 149], [77, 146]]","[76.0, 147.5]",150.453
243,"[[79, 146], [79, 149], [81, 149], [81, 146]]","[80.0, 147.5]",170.978
244,"[[83, 146], [83, 149], [86, 149], [86, 146]]","[84.5, 147.5]",181.552
245,"[[88, 146], [88, 149], [93, 149], [93, 146]]","[90.5, 147.5]",62.118
246,"[[95, 146], [95, 149], [104, 149], [104, 146]]","[99.5, 147.5]",113.929
247,"[[106, 146], [106, 149], [114, 149], [114, 146]]","[110.0, 147.5]",156.234
248,"[[21, 148], [21, 154], [24, 154], [24, 148]]","[22.5, 151.0]",519.881
249,"[[116, 148], [116, 154], [119, 154], [119, 148]]","[117.5, 151.0]",519.881
250,"[[26, 151], [26, 154], [34, 154], [34, 151]]","[30.0, 152.5]",156.363
251,"[[36, 151], [36, 154], [45, 154], [45, 151]]","[40.5, 152.5]",111.646
252,"[[47, 151], [47, 154], [52, 154], [52, 151]]","[49.5, 152.5]",59.2075
253,"[[54, 151], [54, 154], [57, 154], [57, 151]]","[55.5, 152.5]",176.556
254,"[[59, 151], [59, 154], [61, 154], [61, 151]]","[60.0, 152.5]",167.834
255,"[[63, 151], [63, 154], [65, 154], [65, 151]]","[64.0, 152.5]",147.166
256,"[[67, 151], [67, 154], [69, 154], [69, 151]]","[68.0, 152.5]",136.691
257,"[[71, 151], [71, 154], [73, 154], [73, 151]]","[72.0, 152.5]",136.691
258,"[[75, 151], [75, 154], [77, 154], [77, 151]]","[76.0, 152.5]",147.166
259,"[[79, 151], [79, 154], [81, 154], [81, 151]]","[80.0, 152.5]",167.834
260,"[[83, 151], [83, 154], [86, 154], [86, 151]]","[84.5, 152.5]",176.556
261,"[[88, 151], [88, 154], [93, 154], [93, 151]]","[90.5, 152.5]",59.2075
262,"[[95, 151], [95, 154], [104, 154], [104, 151]]","[99.5, 152.5]",111.646
263,"[[106, 151], [106, 154], [114, 154], [114, 151]]","[110.0, 152.5]",156.363
278,"[[21, 156], [21, 162], [24, 162], [24, 156]]","[22.5, 159.0]",464.543
264,"[[26, 156], [26, 161], [34, 161], [34, 156]]","[30.0, 158.5]",161.455
265,"[[36, 156], [36, 161], [45, 161], [45, 156]]","[40.5, 158.5]",113.702
266,"[[47, 156], [47, 161], [52, 161], [52, 156]]","[49.5, 158.5]",56.282
267,"[[54, 156], [54, 161], [57, 161], [57, 156]]","[55.5, 158.5]",176.822
268,"[[59, 156], [59, 161], [61, 161], [61, 156]]","[60.0, 158.5]",170.35
269,"[[63, 156], [63, 161], [65, 161], [65, 156]]","[64.0, 158.5]",147.338
270,"[[67, 156], [67, 161], [69, 161], [69, 156]]","[68.0, 158.5]",136.842
271,"[[71, 156], [71, 161], [73, 161], [73, 156]]","[72.0, 158.5]",136.842
272,"[[75, 156], [75, 161], [77, 161], [77, 156]]","[76.0, 158.5]",147.338
273,"[[79, 156], [79, 161], [81, 161], [81, 156]]","[80.0, 158.5]",170.35
274,"[[83, 156], [83, 161], [86, 161], [86, 156]]","[84.5, 158.5]",176.822
275,"[[88, 156], [88, 161], [93, 161], [93, 156]]","[90.5, 158.5]",56.282
276,"[[95, 156], [95, 161], [104, 161], [104, 156]]","[99.5, 158.5]",113.702
277,"[[106, 156], [106, 161], [114, 161], [114, 156]]","[110.0, 158.5]",161.455
279,"[[116, 156], [116, 162], [119, 162], [119, 156]]","[117.5, 159.0]",464.543
280,"[[26, 163], [26, 168], [34, 168], [34, 163]]","[30.0, 165.5]",155.565
281,"[[36, 163], [36, 168], [45, 168], [45, 163]]","[40.5, 165.5]",107.386
282,"[[47, 163], [47, 168], [52, 168], [52, 163]]","[49.5, 165.5]",53.1133
283,"[[54, 163], [54, 168], [57, 168], [57, 163]]","[55.5, 165.5]",166.911
284,"[[59, 163], [59, 168], [61, 168], [61, 163]]","[60.0, 165.5]",161.559
285,"[[63, 163], [63, 168], [65, 168], [65, 163]]","[64.0, 165.5]",140.773
286,"[[67, 163], [67, 168], [69, 168], [69, 163]]","[68.0, 165.5]",131.42
287,"[[71, 163], [71, 168], [73, 168], [73, 163]]","[72.0, 165.5]",131.42
288,"[[75, 163], [75, 168], [77, 168], [77, 163]]","[76.0, 165.5]",140.773
289,"[[79, 163], [79, 168], [81, 168], [81, 163]]","[80.0, 165.5]",161.559
290,"[[83, 163], [83, 168], [86, 168], [86, 163]]","[84.5, 165.5]",166.911
291,"[[88, 163], [88, 168], [93, 168], [93, 163]]","[90.5, 165.5]",53.1133
292,"[[95, 163], [95, 168], [104, 168], [104, 163]]","[99.5, 165.5]",107.386
293,"[[106, 163], [106, 168], [114, 168], [114, 163]]","[110.0, 165.5]",155.565
294,"[[21, 164], [21, 170], [24, 170], [24, 164]]","[22.5, 167.0]",414.664
295,"[[116, 164], [116, 170], [119, 170], [119, 164]]","[117.5, 167.0]",414.664
296,"[[26, 170], [26, 174], [34, 174], [34, 170]]","[30.0, 172.0]",146.875
297,"[[36, 170], [36, 174], [45, 174], [45, 170]]","[40.5, 172.0]",99.4245
298,"[[47, 170], [47, 174], [52, 174], [52, 170]]","[49.5, 172.0]",50.0421
299,"[[54, 170], [54, 174], [57, 174], [57, 170]]","[55.5, 172.0]",159.843
300,"[[59, 170], [59, 174], [61, 174], [61, 170]]","[60.0, 172.0]",154.742
301,"[[63, 170], [63, 174], [65, 174], [65, 170]]","[64.0, 172.0]",136.804
302,"[[67, 170], [67, 174], [69, 174], [69, 170]]","[68.0, 172.0]",128.428
303,"[[71, 170], [71, 174], [73, 174], [73, 170]]","[72.0, 172.0]",128.428
304,"[[75, 170], [75, 174], [77, 174], [77, 170]]","[76.0, 172.0]",136.804
305,"[[79, 170], [79, 174], [81, 174], [81, 170]]","[80.0, 172.0]",154.742
306,"[[83, 170], [83, 174], [86, 174], [86, 170]]","[84.5, 172.0]",159.843
307,"[[88, 170], [88, 174], [93, 174], [93, 170]]","[90.5, 172.0]",50.0421
308,"[[95, 170], [95, 174], [104, 174], [104, 170]]","[99.5, 172.0]",99.4245
309,"[[106, 170], [106, 174], [114, 174], [114, 170]]","[110.0, 172.0]",146.875
310,"[[21, 172], [21, 177], [24, 177], [24, 172]]","[22.5, 174.5]",392.051
311,"[[116, 172], [116, 177], [119, 177], [119, 172]]","[117.5, 174.5]",392.051
312,"[[26, 176], [26, 180], [34, 180], [34, 176]]","[30.0, 178.0]",139.58
313,"[[36, 176], [36, 180], [45, 180], [45, 176]]","[40.5, 178.0]",92.9046
314,"[[47, 176], [47, 180], [52, 180], [52, 176]]","[49.5, 178.0]",47.2245
315,"[[54, 176], [54, 180], [57, 180], [57, 176]]","[55.5, 178.0]",149.309
316,"[[59, 176], [59, 180], [61, 180], [61, 176]]","[60.0, 178.0]",145.571
317,"[[63, 176], [63, 180], [65, 180], [65, 176]]","[64.0, 178.0]",129.722
318,"[[67, 176], [67, 180], [69, 180], [69, 176]]","[68.0, 178.0]",122.373
319,"[[71, 176], [71, 180], [73, 180], [73, 176]]","[72.0, 178.0]",122.373
320,"[[75, 176], [75, 180], [77, 180], [77, 176]]","[76.0, 178.0]",129.722
321,"[[79, 176], [79, 180], [81, 180], [81, 176]]","[80.0, 178.0]",145.571
322,"[[83, 176], [83, 180], [86, 180], [86, 176]]","[84.5, 178.0]",149.309
323,"[[88, 176], [88, 180], [93, 180], [93, 176]]","[90.5, 178.0]",47.2245
324,"[[95, 176], [95, 180], [104, 180], [104, 176]]","[99.5, 178.0]",92.9046
325,"[[106, 176], [106, 180], [114, 180], [114, 176]]","[110.0, 178.0]",139.58
326,"[[21, 179], [21, 184], [24, 184], [24, 179]]","[22.5, 181.5]",378.16
327,"[[116, 179], [116, 184], [119, 184], [119, 179]]","[117.5, 181.5]",378.16
328,"[[26, 182], [26, 186], [34, 186], [34, 182]]","[30.0, 184.0]",131.918
329,"[[36, 182], [36, 186], [45, 186], [45, 182]]","[40.5, 184.0]",86.0275
330,"[[47, 182], [47, 186], [52, 186], [52, 182]]","[49.5, 184.0]",44.7623
331,"[[54, 182], [54, 186], [57, 186], [57, 182]]","[55.5, 184.0]",140.333
332,"[[59, 182], [59, 186], [61, 186], [61, 182]]","[60.0, 184.0]",138.488
333,"[[63, 182], [63, 186], [65, 186], [65, 182]]","[64.0, 184.0]",124.447
334,"[[67, 182], [67, 186], [69, 186], [69, 182]]","[68.0, 184.0]",117.961
335,"[[71, 182], [71, 186], [73, 186], [73, 182]]","[72.0, 184.0]",117.961
336,"[[75, 182], [75, 186], [77, 186], [77, 182]]","[76.0, 184.0]",124.447
337,"[[79, 182], [79, 186], [81, 186], [81, 182]]","[80.0, 184.0]",138.488
338,"[[83, 182], [83, 186], [86, 186], [86, 182]]","[84.5, 184.0]",140.333
339,"[[88, 182], [88, 186], [93, 186], [93, 182]]","[90.5, 184.0]",44.7623
340,"[[95, 182], [95, 186], [104, 186], [104, 182]]","[99.5, 184.0]",86.0275
341,"[[106, 182], [106, 186], [114, 186], [114, 182]]","[110.0, 184.0]",131.918
342,"[[21, 186], [21, 191], [24, 191], [24, 186]]","[22.5, 188.5]",351.721
343,"[[116, 186], [116, 191], [119, 191], [119, 186]]","[117.5, 188.5]",351.721
344,"[[26, 188], [26, 192], [34, 192], [34, 188]]","[30.0, 190.0]",123.219
345,"[[36, 188], [36, 192], [45, 192], [45, 188]]","[40.5, 190.0]",79.183
346,"[[47, 188], [47, 192], [52, 192], [52, 188]]","[49.5, 190.0]",42.3817
347,"[[54, 188], [54, 192], [57, 192], [57, 188]]","[55.5, 190.0]",135.5
348,"[[59, 188], [59, 192], [61, 192], [61, 188]]","[60.0, 190.0]",135.284
349,"[[63, 188], [63, 192], [65, 192], [65, 188]]","[64.0, 190.0]",122.54
350,"[[67, 188], [67, 192], [69, 192], [69, 188]]","[68.0, 190.0]",116.669
351,"[[71, 188], [71, 192], [73, 192], [73, 188]]","[72.0, 190.0]",116.669
352,"[[75, 188], [75, 192], [77, 192], [77, 188]]","[76.0, 190.0]",122.54
353,"[[79, 188], [79, 192], [81, 192], [81, 188]]","[80.0, 190.0]",135.284
354,"[[83, 188], [83, 192], [86, 192], [86, 188]]","[84.5, 190.0]",135.5
355,"[[88, 188], [88, 192], [93, 192], [93, 188]]","[90.5, 190.0]",42.3817
356,"[[95, 188], [95, 192], [104, 192], [104, 188]]","[99.5, 190.0]",79.183
357,"[[106, 188], [106, 192], [114, 192], [114, 188]]","[110.0, 190.0]",123.219
358,"[[21, 193], [21, 199], [24, 199], [24, 193]]","[22.5, 196.0]",349.97
373,"[[116, 193], [116, 199], [119, 199], [119, 193]]","[117.5, 196.0]",349.97
359,"[[26, 194], [26, 198], [34, 198], [34, 194]]","[30.0, 196.0]",104.333
360,"[[36, 194], [36, 198], [45, 198], [45, 194]]","[40.5, 196.0]",71.578
361,"[[47, 194], [47, 198], [52, 198], [52, 194]]","[49.5, 196.0]",40.3722
362,"[[54, 194], [54, 198], [57, 198], [57, 194]]","[55.5, 196.0]",129.091
363,"[[59, 194], [59, 198], [61, 198], [61, 194]]","[60.0, 196.0]",130.223
364,"[[63, 194], [63, 198], [65, 198], [65, 194]]","[64.0, 196.0]",118.873
365,"[[67, 194], [67, 198], [69, 198], [69, 194]]","[68.0, 196.0]",113.726
366,"[[71, 194], [71, 198], [73, 198], [73, 194]]","[72.0, 196.0]",113.726
367,"[[75, 194], [75, 198], [77, 198], [77, 194]]","[76.0, 196.0]",118.873
