cell,corners,centroid,auxin
60,"[[21, 83], [21, 89], [24, 89], [24, 83]]","[22.5, 86.0]",851.54
61,"[[26, 83], [26, 86], [34, 86], [34, 83]]","[30.0, 84.5]",167.393
62,"[[36, 83], [36, 86], [45, 86], [45, 83]]","[40.5, 84.5]",145.018
63,"[[47, 83], [47, 86], [52, 86], [52, 83]]","[49.5, 84.5]",93.1816
64,"[[54, 83], [54, 86], [57, 86], [57, 83]]","[55.5, 84.5]",417.739
65,"[[59, 83], [59, 86], [61, 86], [61, 83]]","[60.0, 84.5]",369.387
66,"[[63, 83], [63, 86], [65, 86], [65, 83]]","[64.0, 84.5]",304.033
67,"[[67, 83], [67, 86], [69, 86], [69, 83]]","[68.0, 84.5]",305.093
68,"[[71, 83], [71, 86], [73, 86], [73, 83]]","[72.0, 84.5]",305.093
69,"[[75, 83], [75, 86], [77, 86], [77, 83]]","[76.0, 84.5]",304.033
70,"[[79, 83], [79, 86], [81, 86], [81, 83]]","[80.0, 84.5]",369.387
71,"[[83, 83], [83, 86], [86, 86], [86, 83]]","[84.5, 84.5]",417.739
72,"[[88, 83], [88, 86], [93, 86], [93, 83]]","[90.5, 84.5]",93.1816
73,"[[95, 83], [95, 86], [104, 86], [104, 83]]","[99.5, 84.5]",145.018
74,"[[106, 83], [106, 86], [114, 86], [114, 83]]","[110.0, 84.5]",167.393
75,"[[116, 83], [116, 89], [119, 89], [119, 83]]","[117.5, 86.0]",851.54
76,"[[26, 88], [26, 91], [34, 91], [34, 88]]","[30.0, 89.5]",190.059
77,"[[36, 88], [36, 91], [45, 91], [45, 88]]","[40.5, 89.5]",142.453
78,"[[47, 88], [47, 91], [52, 91], [52, 88]]","[49.5, 89.5]",65.3206
79,"[[54, 88], [54, 91], [57, 91], [57, 88]]","[55.5, 89.5]",320.58
80,"[[59, 88], [59, 91], [61, 91], [61, 88]]","[60.0, 89.5]",289.764
81,"[[63, 88], [63, 91], [65, 91], [65, 88]]","[64.0, 89.5]",245.095
82,"[[67, 88], [67, 91], [69, 91], [69, 88]]","[68.0, 89.5]",223.733
83,"[[71, 88], [71, 91], [73, 91], [73, 88]]","[72.0, 89.5]",223.733
84,"[[75, 88], [75, 91], [77, 91], [77, 88]]","[76.0, 89.5]",245.095
85,"[[79, 88], [79, 91], [81, 91], [81, 88]]","[80.0, 89.5]",289.764
86,"[[83, 88], [83, 91], [86, 91], [86, 88]]","[84.5, 89.5]",320.58
87,"[[88, 88], [88, 91], [93, 91], [93, 88]]","[90.5, 89.5]",65.3206
88,"[[95, 88], [95, 91], [104, 91], [104, 88]]","[99.5, 89.5]",142.453
89,"[[106, 88], [106, 91], [114, 91], [114, 88]]","[110.0, 89.5]",190.059
90,"[[21, 91], [21, 97], [24, 97], [24, 91]]","[22.5, 94.0]",775.404
91,"[[116, 91], [116, 97], [119, 97], [119, 91]]","[117.5, 94.0]",775.404
92,"[[26, 93], [26, 97], [34, 97], [34, 93]]","[30.0, 95.0]",205.132
93,"[[36, 93], [36, 97], [45, 97], [45, 93]]","[40.5, 95.0]",147.473
94,"[[47, 93], [47, 97], [52, 97], [52, 93]]","[49.5, 95.0]",63.5899
95,"[[54, 93], [54, 97], [57, 97], [57, 93]]","[55.5, 95.0]",300.761
96,"[[59, 93], [59, 97], [61, 97], [61, 93]]","[60.0, 95.0]",274.442
97,"[[63, 93], [63, 97], [65, 97], [65, 93]]","[64.0, 95.0]",229.806
98,"[[67, 93], [67, 97], [69, 97], [69, 93]]","[68.0, 95.0]",208.074
99,"[[71, 93], [71, 97], [73, 97], [73, 93]]","[72.0, 95.0]",208.074
100,"[[75, 93], [75, 97], [77, 97], [77, 93]]","[76.0, 95.0]",229.806
101,"[[79, 93], [79, 97], [81, 97], [81, 93]]","[80.0, 95.0]",274.442
102,"[[83, 93], [83, 97], [86, 97], [86, 93]]","[84.5, 95.0]",300.761
103,"[[88, 93], [88, 97], [93, 97], [93, 93]]","[90.5, 95.0]",63.5899
104,"[[95, 93], [95, 97], [104, 97], [104, 93]]","[99.5, 95.0]",147.473
105,"[[106, 93], [106, 97], [114, 97], [114, 93]]","[110.0, 95.0]",205.132
106,"[[21, 99], [21, 104], [24, 104], [24, 99]]","[22.5, 101.5]",707.144
108,"[[26, 99], [26, 103], [34, 103], [34, 99]]","[30.0, 101.0]",209.592
109,"[[36, 99], [36, 103], [45, 103], [45, 99]]","[40.5, 101.0]",147.893
110,"[[47, 99], [47, 103], [52, 103], [52, 99]]","[49.5, 101.0]",62.4146
111,"[[54, 99], [54, 103], [57, 103], [57, 99]]","[55.5, 101.0]",297.125
112,"[[59, 99], [59, 103], [61, 103], [61, 99]]","[60.0, 101.0]",271.686
113,"[[63, 99], [63, 103], [65, 103], [65, 99]]","[64.0, 101.0]",227.898
114,"[[67, 99], [67, 103], [69, 103], [69, 99]]","[68.0, 101.0]",206.957
115,"[[71, 99], [71, 103], [73, 103], [73, 99]]","[72.0, 101.0]",206.957
116,"[[75, 99], [75, 103], [77, 103], [77, 99]]","[76.0, 101.0]",227.898
117,"[[79, 99], [79, 103], [81, 103], [81, 99]]","[80.0, 101.0]",271.686
118,"[[83, 99], [83, 103], [86, 103], [86, 99]]","[84.5, 101.0]",297.125
119,"[[88, 99], [88, 103], [93, 103], [93, 99]]","[90.5, 101.0]",62.4146
120,"[[95, 99], [95, 103], [104, 103], [104, 99]]","[99.5, 101.0]",147.893
121,"[[106, 99], [106, 103], [114, 103], [114, 99]]","[110.0, 101.0]",209.592
107,"[[116, 99], [116, 104], [119, 104], [119, 99]]","[117.5, 101.5]",707.144
123,"[[26, 105], [26, 110], [34, 110], [34, 105]]","[30.0, 107.5]",216.766
124,"[[36, 105], [36, 110], [45, 110], [45, 105]]","[40.5, 107.5]",148.552
125,"[[47, 105], [47, 110], [52, 110], [52, 105]]","[49.5, 107.5]",63.3215
126,"[[54, 105], [54, 110], [57, 110], [57, 105]]","[55.5, 107.5]",253.953
127,"[[59, 105], [59, 110], [61, 110], [61, 105]]","[60.0, 107.5]",233.998
128,"[[63, 105], [63, 110], [65, 110], [65, 105]]","[64.0, 107.5]",196.458
129,"[[67, 105], [67, 110], [69, 110], [69, 105]]","[68.0, 107.5]",178.992
130,"[[71, 105], [71, 110], [73, 110], [73, 105]]","[72.0, 107.5]",178.992
131,"[[75, 105], [75, 110], [77, 110], [77, 105]]","[76.0, 107.5]",196.458
132,"[[79, 105], [79, 110], [81, 110], [81, 105]]","[80.0, 107.5]",233.998
133,"[[83, 105], [83, 110], [86, 110], [86, 105]]","[84.5, 107.5]",253.953
134,"[[88, 105], [88, 110], [93, 110], [93, 105]]","[90.5, 107.5]",63.3215
135,"[[95, 105], [95, 110], [104, 110], [104, 105]]","[99.5, 107.5]",148.552
136,"[[106, 105], [106, 110], [114, 110], [114, 105]]","[110.0, 107.5]",216.766
122,"[[21, 106], [21, 111], [24, 111], [24, 106]]","[22.5, 108.5]",658.227
137,"[[116, 106], [116, 111], [119, 111], [119, 106]]","[117.5, 108.5]",658.227
139,"[[26, 112], [26, 115], [34, 115], [34, 112]]","[30.0, 113.5]",192.473
140,"[[36, 112], [36, 115], [45, 115], [45, 112]]","[40.5, 113.5]",133.967
141,"[[47, 112], [47, 115], [52, 115], [52, 112]]","[49.5, 113.5]",63.5904
142,"[[54, 112], [54, 115], [57, 115], [57, 112]]","[55.5, 113.5]",242.242
143,"[[59, 112], [59, 115], [61, 115], [61, 112]]","[60.0, 113.5]",223.814
144,"[[63, 112], [63, 115], [65, 115], [65, 112]]","[64.0, 113.5]",192.126
145,"[[67, 112], [67, 115], [69, 115], [69, 112]]","[68.0, 113.5]",175.548
146,"[[71, 112], [71, 115], [73, 115], [73, 112]]","[72.0, 113.5]",175.548
147,"[[75, 112], [75, 115], [77, 115], [77, 112]]","[76.0, 113.5]",192.126
148,"[[79, 112], [79, 115], [81, 115], [81, 112]]","[80.0, 113.5]",223.814
149,"[[83, 112], [83, 115], [86, 115], [86, 112]]","[84.5, 113.5]",242.242
150,"[[88, 112], [88, 115], [93, 115], [93, 112]]","[90.5, 113.5]",63.5904
151,"[[95, 112], [95, 115], [104, 115], [104, 112]]","[99.5, 113.5]",133.967
152,"[[106, 112], [106, 115], [114, 115], [114, 112]]","[110.0, 113.5]",192.473
138,"[[21, 113], [21, 118], [24, 118], [24, 113]]","[22.5, 115.5]",622.913
153,"[[116, 113], [116, 118], [119, 118], [119, 113]]","[117.5, 115.5]",622.913
154,"[[26, 117], [26, 120], [34, 120], [34, 117]]","[30.0, 118.5]",188.493
155,"[[36, 117], [36, 120], [45, 120], [45, 117]]","[40.5, 118.5]",131.201
156,"[[47, 117], [47, 120], [52, 120], [52, 117]]","[49.5, 118.5]",61.4825
157,"[[54, 117], [54, 120], [57, 120], [57, 117]]","[55.5, 118.5]",241.059
158,"[[59, 117], [59, 120], [61, 120], [61, 117]]","[60.0, 118.5]",225.525
159,"[[63, 117], [63, 120], [65, 120], [65, 117]]","[64.0, 118.5]",192.469
160,"[[67, 117], [67, 120], [69, 120], [69, 117]]","[68.0, 118.5]",175.192
161,"[[71, 117], [71, 120], [73, 120], [73, 117]]","[72.0, 118.5]",175.192
162,"[[75, 117], [75, 120], [77, 120], [77, 117]]","[76.0, 118.5]",192.469
163,"[[79, 117], [79, 120], [81, 120], [81, 117]]","[80.0, 118.5]",225.525
164,"[[83, 117], [83, 120], [86, 120], [86, 117]]","[84.5, 118.5]",241.059
165,"[[88, 117], [88, 120], [93, 120], [93, 117]]","[90.5, 118.5]",61.4825
166,"[[95, 117], [95, 120], [104, 120], [104, 117]]","[99.5, 118.5]",131.201
167,"[[106, 117], [106, 120], [114, 120], [114, 117]]","[110.0, 118.5]",188.493
168,"[[21, 120], [21, 125], [24, 125], [24, 120]]","[22.5, 122.5]",599.672
169,"[[116, 120], [116, 125], [119, 125], [119, 120]]","[117.5, 122.5]",599.672
170,"[[26, 122], [26, 128], [34, 128], [34, 122]]","[30.0, 125.0]",187.12
171,"[[36, 122], [36, 128], [45, 128], [45, 122]]","[40.5, 125.0]",136.352
172,"[[47, 122], [47, 128], [52, 128], [52, 122]]","[49.5, 125.0]",58.7192
173,"[[54, 122], [54, 128], [57, 128], [57, 122]]","[55.5, 125.0]",240.972
174,"[[59, 122], [59, 128], [61, 128], [61, 122]]","[60.0, 125.0]",230.38
175,"[[63, 122], [63, 128], [65, 128], [65, 122]]","[64.0, 125.0]",191.837
176,"[[67, 122], [67, 128], [69, 128], [69, 122]]","[68.0, 125.0]",174.314
177,"[[71, 122], [71, 128], [73, 128], [73, 122]]","[72.0, 125.0]",174.314
178,"[[75, 122], [75, 128], [77, 128], [77, 122]]","[76.0, 125.0]",191.837
179,"[[79, 122], [79, 128], [81, 128], [81, 122]]","[80.0, 125.0]",230.38
180,"[[83, 122], [83, 128], [86, 128], [86, 122]]","[84.5, 125.0]",240.972
181,"[[88, 122], [88, 128], [93, 128], [93, 122]]","[90.5, 125.0]",58.7192
182,"[[95, 122], [95, 128], [104, 128], [104, 122]]","[99.5, 125.0]",136.352
183,"[[106, 122], [106, 128], [114, 128], [114, 122]]","[110.0, 125.0]",187.12
184,"[[21, 127], [21, 132], [24, 132], [24, 127]]","[22.5, 129.5]",569.662
185,"[[116, 127], [116, 132], [119, 132], [119, 127]]","[117.5, 129.5]",569.662
