cell,corners,centroid,auxin
85,"[[79, 89], [79, 93], [81, 93], [81, 89]]","[80.0, 91.0]",273.228
86,"[[83, 89], [83, 93], [86, 93], [86, 89]]","[84.5, 91.0]",297.682
87,"[[88, 89], [88, 93], [93, 93], [93, 89]]","[90.5, 91.0]",60.045
88,"[[95, 89], [95, 93], [104, 93], [104, 89]]","[99.5, 91.0]",139.364
89,"[[106, 89], [106, 93], [114, 93], [114, 89]]","[110.0, 91.0]",181.213
90,"[[21, 90], [21, 95], [24, 95], [24, 90]]","[22.5, 92.5]",708.944
91,"[[116, 90], [116, 95], [119, 95], [119, 90]]","[117.5, 92.5]",708.944
92,"[[26, 95], [26, 100], [34, 100], [34, 95]]","[30.0, 97.5]",202.858
93,"[[36, 95], [36, 100], [45, 100], [45, 95]]","[40.5, 97.5]",143.695
94,"[[47, 95], [47, 100], [52, 100], [52, 95]]","[49.5, 97.5]",58.3694
95,"[[54, 95], [54, 100], [57, 100], [57, 95]]","[55.5, 97.5]",277.089
96,"[[59, 95], [59, 100], [61, 100], [61, 95]]","[60.0, 97.5]",257.554
97,"[[63, 95], [63, 100], [65, 100], [65, 95]]","[64.0, 97.5]",210.172
98,"[[67, 95], [67, 100], [69, 100], [69, 95]]","[68.0, 97.5]",187.412
99,"[[71, 95], [71, 100], [73, 100], [73, 95]]","[72.0, 97.5]",187.412
100,"[[75, 95], [75, 100], [77, 100], [77, 95]]","[76.0, 97.5]",210.172
101,"[[79, 95], [79, 100], [81, 100], [81, 95]]","[80.0, 97.5]",257.554
102,"[[83, 95], [83, 100], [86, 100], [86, 95]]","[84.5, 97.5]",277.089
103,"[[88, 95], [88, 100], [93, 100], [93, 95]]","[90.5, 97.5]",58.3694
104,"[[95, 95], [95, 100], [104, 100], [104, 95]]","[99.5, 97.5]",143.695
105,"[[106, 95], [106, 100], [114, 100], [114, 95]]","[110.0, 97.5]",202.858
106,"[[21, 97], [21, 102], [24, 102], [24, 97]]","[22.5, 99.5]",647.62
107,"[[116, 97], [116, 102], [119, 102], [119, 97]]","[117.5, 99.5]",647.62
108,"[[26, 102], [26, 109], [34, 109], [34, 102]]","[30.0, 105.5]",217.379
109,"[[36, 102], [36, 109], [45, 109], [45, 102]]","[40.5, 105.5]",148.548
110,"[[47, 102], [47, 109], [52, 109], [52, 102]]","[49.5, 105.5]",59.3994
111,"[[54, 102], [54, 109], [57, 109], [57, 102]]","[55.5, 105.5]",246.585
112,"[[59, 102], [59, 109], [61, 109], [61, 102]]","[60.0, 105.5]",232.252
113,"[[63, 102], [63, 109], [65, 109], [65, 102]]","[64.0, 105.5]",188.363
114,"[[67, 102], [67, 109], [69, 109], [69, 102]]","[68.0, 105.5]",169.086
115,"[[71, 102], [71, 109], [73, 109], [73, 102]]","[72.0, 105.5]",169.086
116,"[[75, 102], [75, 109], [77, 109], [77, 102]]","[76.0, 105.5]",188.363
117,"[[79, 102], [79, 109], [81, 109], [81, 102]]","[80.0, 105.5]",232.252
118,"[[83, 102], [83, 109], [86, 109], [86, 102]]","[84.5, 105.5]",246.585
119,"[[88, 102], [88, 109], [93, 109], [93, 102]]","[90.5, 105.5]",59.3994
120,"[[95, 102], [95, 109], [104, 109], [104, 102]]","[99.5, 105.5]",148.548
121,"[[106, 102], [106, 109], [114, 109], [114, 102]]","[110.0, 105.5]",217.379
122,"[[21, 104], [21, 109], [24, 109], [24, 104]]","[22.5, 106.5]",618.824
123,"[[116, 104], [116, 109], [119, 109], [119, 104]]","[117.5, 106.5]",618.824
124,"[[21, 111], [21, 116], [24, 116], [24, 111]]","[22.5, 113.5]",587.341
125,"[[26, 111], [26, 116], [34, 116], [34, 111]]","[30.0, 113.5]",194.109
126,"[[36, 111], [36, 116], [45, 116], [45, 111]]","[40.5, 113.5]",133.587
127,"[[47, 111], [47, 116], [52, 116], [52, 111]]","[49.5, 113.5]",60.9514
128,"[[54, 111], [54, 116], [57, 116], [57, 111]]","[55.5, 113.5]",228.595
129,"[[59, 111], [59, 116], [61, 116], [61, 111]]","[60.0, 113.5]",213.243
130,"[[63, 111], [63, 116], [65, 116], [65, 111]]","[64.0, 113.5]",177.807
131,"[[67, 111], [67, 116], [69, 116], [69, 111]]","[68.0, 113.5]",161.034
132,"[[71, 111], [71, 116], [73, 116], [73, 111]]","[72.0, 113.5]",161.034
133,"[[75, 111], [75, 116], [77, 116], [77, 111]]","[76.0, 113.5]",177.807
134,"[[79, 111], [79, 116], [81, 116], [81, 111]]","[80.0, 113.5]",213.243
135,"[[83, 111], [83, 116], [86, 116], [86, 111]]","[84.5, 113.5]",228.595
136,"[[88, 111], [88, 116], [93, 116], [93, 111]]","[90.5, 113.5]",60.9514
137,"[[95, 111], [95, 116], [104, 116], [104, 111]]","[99.5, 113.5]",133.587
138,"[[106, 111], [106, 116], [114, 116], [114, 111]]","[110.0, 113.5]",194.109
139,"[[116, 111], [116, 116], [119, 116], [119, 111]]","[117.5, 113.5]",587.341
154,"[[21, 118], [21, 123], [24, 123], [24, 118]]","[22.5, 120.5]",543.485
140,"[[26, 118], [26, 122], [34, 122], [34, 118]]","[30.0, 120.0]",180.691
141,"[[36, 118], [36, 122], [45, 122], [45, 118]]","[40.5, 120.0]",126.372
142,"[[47, 118], [47, 122], [52, 122], [52, 118]]","[49.5, 120.0]",59.2164
143,"[[54, 118], [54, 122], [57, 122], [57, 118]]","[55.5, 120.0]",233.023
144,"[[59, 118], [59, 122], [61, 122], [61, 118]]","[60.0, 120.0]",215.608
145,"[[63, 118], [63, 122], [65, 122], [65, 118]]","[64.0, 120.0]",181.819
146,"[[67, 118], [67, 122], [69, 122], [69, 118]]","[68.0, 120.0]",165.462
147,"[[71, 118], [71, 122], [73, 122], [73, 118]]","[72.0, 120.0]",165.462
148,"[[75, 118], [75, 122], [77, 122], [77, 118]]","[76.0, 120.0]",181.819
149,"[[79, 118], [79, 122], [81, 122], [81, 118]]","[80.0, 120.0]",215.608
150,"[[83, 118], [83, 122], [86, 122], [86, 118]]","[84.5, 120.0]",233.023
151,"[[88, 118], [88, 122], [93, 122], [93, 118]]","[90.5, 120.0]",59.2164
152,"[[95, 118], [95, 122], [104, 122], [104, 118]]","[99.5, 120.0]",126.372
153,"[[106, 118], [106, 122], [114, 122], [114, 118]]","[110.0, 120.0]",180.691
155,"[[116, 118], [116, 123], [119, 123], [119, 118]]","[117.5, 120.5]",543.485
156,"[[26, 124], [26, 128], [34, 128], [34, 124]]","[30.0, 126.0]",168.014
157,"[[36, 124], [36, 128], [45, 128], [45, 124]]","[40.5, 126.0]",120.551
158,"[[47, 124], [47, 128], [52, 128], [52, 124]]","[49.5, 126.0]",57.2272
159,"[[54, 124], [54, 128], [57, 128], [57, 124]]","[55.5, 126.0]",215.849
160,"[[59, 124], [59, 128], [61, 128], [61, 124]]","[60.0, 126.0]",198.482
161,"[[63, 124], [63, 128], [65, 128], [65, 124]]","[64.0, 126.0]",167.914
162,"[[67, 124], [67, 128], [69, 128], [69, 124]]","[68.0, 126.0]",153.46
163,"[[71, 124], [71, 128], [73, 128], [73, 124]]","[72.0, 126.0]",153.46
164,"[[75, 124], [75, 128], [77, 128], [77, 124]]","[76.0, 126.0]",167.914
165,"[[79, 124], [79, 128], [81, 128], [81, 124]]","[80.0, 126.0]",198.482
166,"[[83, 124], [83, 128], [86, 128], [86, 124]]","[84.5, 126.0]",215.849
167,"[[88, 124], [88, 128], [93, 128], [93, 124]]","[90.5, 126.0]",57.2272
168,"[[95, 124], [95, 128], [104, 128], [104, 124]]","[99.5, 126.0]",120.551
169,"[[106, 124], [106, 128], [114, 128], [114, 124]]","[110.0, 126.0]",168.014
170,"[[21, 125], [21, 129], [24, 129], [24, 125]]","[22.5, 127.0]",560.983
171,"[[116, 125], [116, 129], [119, 129], [119, 125]]","[117.5, 127.0]",560.983
172,"[[26, 130], [26, 134], [34, 134], [34, 130]]","[30.0, 132.0]",155.908
173,"[[36, 130], [36, 134], [45, 134], [45, 130]]","[40.5, 132.0]",116.483
174,"[[47, 130], [47, 134], [52, 134], [52, 130]]","[49.5, 132.0]",56.4867
175,"[[54, 130], [54, 134], [57, 134], [57, 130]]","[55.5, 132.0]",205.372
176,"[[59, 130], [59, 134], [61, 134], [61, 130]]","[60.0, 132.0]",188.676
177,"[[63, 130], [63, 134], [65, 134], [65, 130]]","[64.0, 132.0]",160.75
178,"[[67, 130], [67, 134], [69, 134], [69, 130]]","[68.0, 132.0]",147.639
179,"[[71, 130], [71, 134], [73, 134], [73, 130]]","[72.0, 132.0]",147.639
180,"[[75, 130], [75, 134], [77, 134], [77, 130]]","[76.0, 132.0]",160.75
181,"[[79, 130], [79, 134], [81, 134], [81, 130]]","[80.0, 132.0]",188.676
182,"[[83, 130], [83, 134], [86, 134], [86, 130]]","[84.5, 132.0]",205.372
183,"[[88, 130], [88, 134], [93, 134], [93, 130]]","[90.5, 132.0]",56.4867
184,"[[95, 130], [95, 134], [104, 134], [104, 130]]","[99.5, 132.0]",116.483
185,"[[106, 130], [106, 134], [114, 134], [114, 130]]","[110.0, 132.0]",155.908
186,"[[21, 131], [21, 135], [24, 135], [24, 131]]","[22.5, 133.0]",551.839
187,"[[116, 131], [116, 135], [119, 135], [119, 131]]","[117.5, 133.0]",551.839
188,"[[26, 136], [26, 140], [34, 140], [34, 136]]","[30.0, 138.0]",156.109
189,"[[36, 136], [36, 140], [45, 140], [45, 136]]","[40.5, 138.0]",113.323
190,"[[47, 136], [47, 140], [52, 140], [52, 136]]","[49.5, 138.0]",57.9338
191,"[[54, 136], [54, 140], [57, 140], [57, 136]]","[55.5, 138.0]",165.163
192,"[[59, 136], [59, 140], [61, 140], [61, 136]]","[60.0, 138.0]",154.412
193,"[[63, 136], [63, 140], [65, 140], [65, 136]]","[64.0, 138.0]",133.334
194,"[[67, 136], [67, 140], [69, 140], [69, 136]]","[68.0, 138.0]",123.253
195,"[[71, 136], [71, 140], [73, 140], [73, 136]]","[72.0, 138.0]",123.253
196,"[[75, 136], [75, 140], [77, 140], [77, 136]]","[76.0, 138.0]",133.334
197,"[[79, 136], [79, 140], [81, 140], [81, 136]]","[80.0, 138.0]",154.412
198,"[[83, 136], [83, 140], [86, 140], [86, 136]]","[84.5, 138.0]",165.163
199,"[[88, 136], [88, 140], [93, 140], [93, 136]]","[90.5, 138.0]",57.9338
200,"[[95, 136], [95, 140], [104, 140], [104, 136]]","[99.5, 138.0]",113.323
201,"[[106, 136], [106, 140], [114, 140], [114, 136]]","[110.0, 138.0]",156.109
202,"[[21, 137], [21, 141], [24, 141], [24, 137]]","[22.5, 139.0]",519.328
203,"[[116, 137], [116, 141], [119, 141], [119, 137]]","[117.5, 139.0]",519.328
204,"[[26, 142], [26, 146], [34, 146], [34, 142]]","[30.0, 144.0]",153.32
205,"[[36, 142], [36, 146], [45, 146], [45, 142]]","[40.5, 144.0]",110.276
206,"[[47, 142], [47, 146], [52, 146], [52, 142]]","[49.5, 144.0]",57.8939
207,"[[54, 142], [54, 146], [57, 146], [57, 142]]","[55.5, 144.0]",175.625
208,"[[59, 142], [59, 146], [61, 146], [61, 142]]","[60.0, 144.0]",166.769
209,"[[63, 142], [63, 146], [65, 146], [65, 142]]","[64.0, 144.0]",144.91
210,"[[67, 142], [67, 146], [69, 146], [69, 142]]","[68.0, 144.0]",134.326
211,"[[71, 142], [71, 146], [73, 146], [73, 142]]","[72.0, 144.0]",134.326
212,"[[75, 142], [75, 146], [77, 146], [77, 142]]","[76.0, 144.0]",144.91
213,"[[79, 142], [79, 146], [81, 146], [81, 142]]","[80.0, 144.0]",166.769
214,"[[83, 142], [83, 146], [86, 146], [86, 142]]","[84.5, 144.0]",175.625
215,"[[88, 142], [88, 146], [93, 146], [93, 142]]","[90.5, 144.0]",57.8939
216,"[[95, 142], [95, 146], [104, 146], [104, 142]]","[99.5, 144.0]",110.276
217,"[[106, 142], [106, 146], [114, 146], [114, 142]]","[110.0, 144.0]",153.32
218,"[[21, 143], [21, 147], [24, 147], [24, 143]]","[22.5, 145.0]",496.479
219,"[[116, 143], [116, 147], [119, 147], [119, 143]]","[117.5, 145.0]",496.479
220,"[[26, 148], [26, 152], [34, 152], [34, 148]]","[30.0, 150.0]",148.576
221,"[[36, 148], [36, 152], [45, 152], [45, 148]]","[40.5, 150.0]",105.896
222,"[[47, 148], [47, 152], [52, 152], [52, 148]]","[49.5, 150.0]",56.1429
223,"[[54, 148], [54, 152], [57, 152], [57, 148]]","[55.5, 150.0]",168.515
224,"[[59, 148], [59, 152], [61, 152], [61, 148]]","[60.0, 150.0]",160.75
225,"[[63, 148], [63, 152], [65, 152], [65, 148]]","[64.0, 150.0]",140.293
226,"[[67, 148], [67, 152], [69, 152], [69, 148]]","[68.0, 150.0]",130.509
227,"[[71, 148], [71, 152], [73, 152], [73, 148]]","[72.0, 150.0]",130.509
228,"[[75, 148], [75, 152], [77, 152], [77, 148]]","[76.0, 150.0]",140.293
229,"[[79, 148], [79, 152], [81, 152], [81, 148]]","[80.0, 150.0]",160.75
230,"[[83, 148], [83, 152], [86, 152], [86, 148]]","[84.5, 150.0]",168.515
231,"[[88, 148], [88, 152], [93, 152], [93, 148]]","[90.5, 150.0]",56.1429
232,"[[95, 148], [95, 152], [104, 152], [104, 148]]","[99.5, 150.0]",105.896
233,"[[106, 148], [106, 152], [114, 152], [114, 148]]","[110.0, 150.0]",148.576
234,"[[21, 149], [21, 153], [24, 153], [24, 149]]","[22.5, 151.0]",470.978
235,"[[116, 149], [116, 153], [119, 153], [119, 149]]","[117.5, 151.0]",470.978
236,"[[26, 154], [26, 158], [34, 158], [34, 154]]","[30.0, 156.0]",142.431
237,"[[36, 154], [36, 158], [45, 158], [45, 154]]","[40.5, 156.0]",101.294
238,"[[47, 154], [47, 158], [52, 158], [52, 154]]","[49.5, 156.0]",54.2448
239,"[[54, 154], [54, 158], [57, 158], [57, 154]]","[55.5, 156.0]",162.396
240,"[[59, 154], [59, 158], [61, 158], [61, 154]]","[60.0, 156.0]",155.224
241,"[[63, 154], [63, 158], [65, 158], [65, 154]]","[64.0, 156.0]",136.38
242,"[[67, 154], [67, 158], [69, 158], [69, 154]]","[68.0, 156.0]",127.421
243,"[[71, 154], [71, 158], [73, 158], [73, 154]]","[72.0, 156.0]",127.421
244,"[[75, 154], [75, 158], [77, 158], [77, 154]]","[76.0, 156.0]",136.38
245,"[[79, 154], [79, 158], [81, 158], [81, 154]]","[80.0, 156.0]",155.224
246,"[[83, 154], [83, 158], [86, 158], [86, 154]]","[84.5, 156.0]",162.396
247,"[[88, 154], [88, 158], [93, 158], [93, 154]]","[90.5, 156.0]",54.2448
248,"[[95, 154], [95, 158], [104, 158], [104, 154]]","[99.5, 156.0]",101.294
249,"[[106, 154], [106, 158], [114, 158], [114, 154]]","[110.0, 156.0]",142.431
250,"[[21, 155], [21, 159], [24, 159], [24, 155]]","[22.5, 157.0]",443.779
251,"[[116, 155], [116, 159], [119, 159], [119, 155]]","[117.5, 157.0]",443.779
252,"[[26, 160], [26, 163], [34, 163], [34, 160]]","[30.0, 161.5]",134.934
253,"[[36, 160], [36, 163], [45, 163], [45, 160]]","[40.5, 161.5]",94.8374
254,"[[47, 160], [47, 163], [52, 163], [52, 160]]","[49.5, 161.5]",51.6253
255,"[[54, 160], [54, 163], [57, 163], [57, 160]]","[55.5, 161.5]",157.782
256,"[[59, 160], [59, 163], [61, 163], [61, 160]]","[60.0, 161.5]",150.401
257,"[[63, 160], [63, 163], [65, 163], [65, 160]]","[64.0, 161.5]",133.625
258,"[[67, 160], [67, 163], [69, 163], [69, 160]]","[68.0, 161.5]",125.287
259,"[[71, 160], [71, 163], [73, 163], [73, 160]]","[72.0, 161.5]",125.287
260,"[[75, 160], [75, 163], [77, 163], [77, 160]]","[76.0, 161.5]",133.625
261,"[[79, 160], [79, 163], [81, 163], [81, 160]]","[80.0, 161.5]",150.401
262,"[[83, 160], [83, 163], [86, 163], [86, 160]]","[84.5, 161.5]",157.782
263,"[[88, 160], [88, 163], [93, 163], [93, 160]]","[90.5, 161.5]",51.6253
264,"[[95, 160], [95, 163], [104, 163], [104, 160]]","[99.5, 161.5]",94.8374
265,"[[106, 160], [106, 163], [114, 163], [114, 160]]","[110.0, 161.5]",134.934
266,"[[21, 161], [21, 164], [24, 164], [24, 161]]","[22.5, 162.5]",432.536
267,"[[116, 161], [116, 164], [119, 164], [119, 161]]","[117.5, 162.5]",432.536
268,"[[26, 165], [26, 168], [34, 168], [34, 165]]","[30.0, 166.5]",129.727
269,"[[36, 165], [36, 168], [45, 168], [45, 165]]","[40.5, 166.5]",90.3591
270,"[[47, 165], [47, 168], [52, 168], [52, 165]]","[49.5, 166.5]",49.5348
271,"[[54, 165], [54, 168], [57, 168], [57, 165]]","[55.5, 166.5]",149.33
272,"[[59, 165], [59, 168], [61, 168], [61, 165]]","[60.0, 166.5]",142.994
273,"[[63, 165], [63, 168], [65, 168], [65, 165]]","[64.0, 166.5]",127.8
274,"[[67, 165], [67, 168], [69, 168], [69, 165]]","[68.0, 166.5]",120.232
275,"[[71, 165], [71, 168], [73, 168], [73, 165]]","[72.0, 166.5]",120.232
276,"[[75, 165], [75, 168], [77, 168], [77, 165]]","[76.0, 166.5]",127.8
277,"[[79, 165], [79, 168], [81, 168], [81, 165]]","[80.0, 166.5]",142.994
278,"[[83, 165], [83, 168], [86, 168], [86, 165]]","[84.5, 166.5]",149.33
279,"[[88, 165], [88, 168], [93, 168], [93, 165]]","[90.5, 166.5]",49.5348
280,"[[95, 165], [95, 168], [104, 168], [104, 165]]","[99.5, 166.5]",90.3591
281,"[[106, 165], [106, 168], [114, 168], [114, 165]]","[110.0, 166.5]",129.727
282,"[[21, 166], [21, 169], [24, 169], [24, 166]]","[22.5, 167.5]",418.678
283,"[[116, 166], [116, 169], [119, 169], [119, 166]]","[117.5, 167.5]",418.678
284,"[[26, 170], [26, 173], [34, 173], [34, 170]]","[30.0, 171.5]",124.567
285,"[[36, 170], [36, 173], [45, 173], [45, 170]]","[40.5, 171.5]",85.6906
286,"[[47, 170], [47, 173], [52, 173], [52, 170]]","[49.5, 171.5]",47.4904
287,"[[54, 170], [54, 173], [57, 173], [57, 170]]","[55.5, 171.5]",142.626
288,"[[59, 170], [59, 173], [61, 173], [61, 170]]","[60.0, 171.5]",137.822
289,"[[63, 170], [63, 173], [65, 173], [65, 170]]","[64.0, 171.5]",123.77
290,"[[67, 170], [67, 173], [69, 173], [69, 170]]","[68.0, 171.5]",116.748
291,"[[71, 170], [71, 173], [73, 173], [73, 170]]","[72.0, 171.5]",116.748
292,"[[75, 170], [75, 173], [77, 173], [77, 170]]","[76.0, 171.5]",123.77
293,"[[79, 170], [79, 173], [81, 173], [81, 170]]","[80.0, 171.5]",137.822
294,"[[83, 170], [83, 173], [86, 173], [86, 170]]","[84.5, 171.5]",142.626
295,"[[88, 170], [88, 173], [93, 173], [93, 170]]","[90.5, 171.5]",47.4904
296,"[[95, 170], [95, 173], [104, 173], [104, 170]]","[99.5, 171.5]",85.6906
297,"[[106, 170], [106, 173], [114, 173], [114, 170]]","[110.0, 171.5]",124.567
298,"[[21, 171], [21, 174], [24, 174], [24, 171]]","[22.5, 172.5]",402.408
299,"[[116, 171], [116, 174], [119, 174], [119, 171]]","[117.5, 172.5]",402.408
300,"[[26, 175], [26, 178], [34, 178], [34, 175]]","[30.0, 176.5]",119.561
301,"[[36, 175], [36, 178], [45, 178], [45, 175]]","[40.5, 176.5]",80.9594
302,"[[47, 175], [47, 178], [52, 178], [52, 175]]","[49.5, 176.5]",45.4625
303,"[[54, 175], [54, 178], [57, 178], [57, 175]]","[55.5, 176.5]",138.204
304,"[[59, 175], [59, 178], [61, 178], [61, 175]]","[60.0, 176.5]",134.894
305,"[[63, 175], [63, 178], [65, 178], [65, 175]]","[64.0, 176.5]",121.817
306,"[[67, 175], [67, 178], [69, 178], [69, 175]]","[68.0, 176.5]",115.164
307,"[[71, 175], [71, 178], [73, 178], [73, 175]]","[72.0, 176.5]",115.164
308,"[[75, 175], [75, 178], [77, 178], [77, 175]]","[76.0, 176.5]",121.817
309,"[[79, 175], [79, 178], [81, 178], [81, 175]]","[80.0, 176.5]",134.894
310,"[[83, 175], [83, 178], [86, 178], [86, 175]]","[84.5, 176.5]",138.204
311,"[[88, 175], [88, 178], [93, 178], [93, 175]]","[90.5, 176.5]",45.4625
312,"[[95, 175], [95, 178], [104, 178], [104, 175]]","[99.5, 176.5]",80.9594
313,"[[106, 175], [106, 178], [114, 178], [114, 175]]","[110.0, 176.5]",119.561
314,"[[21, 176], [21, 179], [24, 179], [24, 176]]","[22.5, 177.5]",390.267
315,"[[116, 176], [116, 179], [119, 179], [119, 176]]","[117.5, 177.5]",390.267
316,"[[26, 180], [26, 183], [34, 183], [34, 180]]","[30.0, 181.5]",107.204
317,"[[36, 180], [36, 183], [45, 183], [45, 180]]","[40.5, 181.5]",75.5412
318,"[[47, 180], [47, 183], [52, 183], [52, 180]]","[49.5, 181.5]",43.5738
319,"[[54, 180], [54, 183], [57, 183], [57, 180]]","[55.5, 181.5]",131.752
320,"[[59, 180], [59, 183], [61, 183], [61, 180]]","[60.0, 181.5]",130.207
321,"[[63, 180], [63, 183], [65, 183], [65, 180]]","[64.0, 181.5]",118.11
322,"[[67, 180], [67, 183], [69, 183], [69, 180]]","[68.0, 181.5]",111.863
323,"[[71, 180], [71, 183], [73, 183], [73, 180]]","[72.0, 181.5]",111.863
324,"[[75, 180], [75, 183], [77, 183], [77, 180]]","[76.0, 181.5]",118.11
325,"[[79, 180], [79, 183], [81, 183], [81, 180]]","[80.0, 181.5]",130.207
326,"[[83, 180], [83, 183], [86, 183], [86, 180]]","[84.5, 181.5]",131.752
327,"[[88, 180], [88, 183], [93, 183], [93, 180]]","[90.5, 181.5]",43.5738
328,"[[95, 180], [95, 183], [104, 183], [104, 180]]","[99.5, 181.5]",75.5412
329,"[[106, 180], [106, 183], [114, 183], [114, 180]]","[110.0, 181.5]",107.204
330,"[[21, 181], [21, 190], [24, 190], [24, 181]]","[22.5, 185.5]",394.168
331,"[[116, 181], [116, 190], [119, 190], [119, 181]]","[117.5, 185.5]",394.168
332,"[[26, 185], [26, 188], [34, 188], [34, 185]]","[30.0, 186.5]",98.1144
333,"[[36, 185], [36, 188], [45, 188], [45, 185]]","[40.5, 186.5]",71.0417
334,"[[47, 185], [47, 188], [52, 188], [52, 185]]","[49.5, 186.5]",41.7162
335,"[[54, 185], [54, 188], [57, 188], [57, 185]]","[55.5, 186.5]",128.735
336,"[[59, 185], [59, 188], [61, 188], [61, 185]]","[60.0, 186.5]",128.828
337,"[[63, 185], [63, 188], [65, 188], [65, 185]]","[64.0, 186.5]",117.355
338,"[[67, 185], [67, 188], [69, 188], [69, 185]]","[68.0, 186.5]",111.147
339,"[[71, 185], [71, 188], [73, 188], [73, 185]]","[72.0, 186.5]",111.147
340,"[[75, 185], [75, 188], [77, 188], [77, 185]]","[76.0, 186.5]",117.355
341,"[[79, 185], [79, 188], [81, 188], [81, 185]]","[80.0, 186.5]",128.828
342,"[[83, 185], [83, 188], [86, 188], [86, 185]]","[84.5, 186.5]",128.735
343,"[[88, 185], [88, 188], [93, 188], [93, 185]]","[90.5, 186.5]",41.7162
344,"[[95, 185], [95, 188], [104, 188], [104, 185]]","[99.5, 186.5]",71.0417
345,"[[106, 185], [106, 188], [114, 188], [114, 185]]","[110.0, 186.5]",98.1144
346,"[[26, 190], [26, 193], [34, 193], [34, 190]]","[30.0, 191.5]",99.2543
347,"[[36, 190], [36, 193], [45, 193], [45, 190]]","[40.5, 191.5]",67.0273
348,"[[47, 190], [47, 193], [52, 193], [52, 190]]","[49.5, 191.5]",39.7173
349,"[[54, 190], [54, 193], [57, 193], [57, 190]]","[55.5, 191.5]",123.707
350,"[[59, 190], [59, 193], [61, 193], [61, 190]]","[60.0, 191.5]",125.936
351,"[[63, 190], [63, 193], [65, 193], [65, 190]]","[64.0, 191.5]",114.754
352,"[[67, 190], [67, 193], [69, 193], [69, 190]]","[68.0, 191.5]",108.417
353,"[[71, 190], [71, 193], [73, 193], [73, 190]]","[72.0, 191.5]",108.417
354,"[[75, 190], [75, 193], [77, 193], [77, 190]]","[76.0, 191.5]",114.754
355,"[[79, 190], [79, 193], [81, 193], [81, 190]]","[80.0, 191.5]",125.936
356,"[[83, 190], [83, 193], [86, 193], [86, 190]]","[84.5, 191.5]",123.707
357,"[[88, 190], [88, 193], [93, 193], [93, 190]]","[90.5, 191.5]",39.7173
358,"[[95, 190], [95, 193], [104, 193], [104, 190]]","[99.5, 191.5]",67.0273
359,"[[106, 190], [106, 193], [114, 193], [114, 190]]","[110.0, 191.5]",99.2543
360,"[[21, 192], [21, 202], [24, 202], [24, 192]]","[22.5, 197.0]",337.433
361,"[[116, 192], [116, 202], [119, 202], [119, 192]]","[117.5, 197.0]",337.433
362,"[[26, 195], [26, 198], [34, 198], [34, 195]]","[30.0, 196.5]",78.858
363,"[[36, 195], [36, 198], [45, 198], [45, 195]]","[40.5, 196.5]",63.3639
364,"[[47, 195], [47, 198], [52, 198], [52, 195]]","[49.5, 196.5]",37.0048
365,"[[54, 195], [54, 198], [57, 198], [57, 195]]","[55.5, 196.5]",121.336
366,"[[59, 195], [59, 198], [61, 198], [61, 195]]","[60.0, 196.5]",126.12
367,"[[63, 195], [63, 198], [65, 198], [65, 195]]","[64.0, 196.5]",114.088
368,"[[67, 195], [67, 198], [69, 198], [69, 195]]","[68.0, 196.5]",107.183
