cell,corners,centroid,auxin
156,"[[21, 125], [21, 130], [24, 130], [24, 125]]","[22.5, 127.5]",386.357
157,"[[26, 125], [26, 130], [34, 130], [34, 125]]","[30.0, 127.5]",138.05
158,"[[36, 125], [36, 130], [45, 130], [45, 125]]","[40.5, 127.5]",100.274
159,"[[47, 125], [47, 130], [52, 130], [52, 125]]","[49.5, 127.5]",48.7078
160,"[[54, 125], [54, 130], [57, 130], [57, 125]]","[55.5, 127.5]",157.853
161,"[[59, 125], [59, 130], [61, 130], [61, 125]]","[60.0, 127.5]",143.038
162,"[[63, 125], [63, 130], [65, 130], [65, 125]]","[64.0, 127.5]",116.361
163,"[[67, 125], [67, 130], [69, 130], [69, 125]]","[68.0, 127.5]",104.088
164,"[[71, 125], [71, 130], [73, 130], [73, 125]]","[72.0, 127.5]",104.088
165,"[[75, 125], [75, 130], [77, 130], [77, 125]]","[76.0, 127.5]",116.361
166,"[[79, 125], [79, 130], [81, 130], [81, 125]]","[80.0, 127.5]",143.038
167,"[[83, 125], [83, 130], [86, 130], [86, 125]]","[84.5, 127.5]",157.853
168,"[[88, 125], [88, 130], [93, 130], [93, 125]]","[90.5, 127.5]",48.7078
169,"[[95, 125], [95, 130], [104, 130], [104, 125]]","[99.5, 127.5]",100.274
170,"[[106, 125], [106, 130], [114, 130], [114, 125]]","[110.0, 127.5]",138.05
171,"[[116, 125], [116, 130], [119, 130], [119, 125]]","[117.5, 127.5]",386.357
172,"[[21, 132], [21, 135], [24, 135], [24, 132]]","[22.5, 133.5]",365.195
173,"[[26, 132], [26, 137], [34, 137], [34, 132]]","[30.0, 134.5]",134.621
174,"[[36, 132], [36, 137], [45, 137], [45, 132]]","[40.5, 134.5]",96.8437
175,"[[47, 132], [47, 137], [52, 137], [52, 132]]","[49.5, 134.5]",49.2816
176,"[[54, 132], [54, 137], [57, 137], [57, 132]]","[55.5, 134.5]",128.79
177,"[[59, 132], [59, 137], [61, 137], [61, 132]]","[60.0, 134.5]",118.267
178,"[[63, 132], [63, 137], [65, 137], [65, 132]]","[64.0, 134.5]",97.614
179,"[[67, 132], [67, 137], [69, 137], [69, 132]]","[68.0, 134.5]",88.0491
180,"[[71, 132], [71, 137], [73, 137], [73, 132]]","[72.0, 134.5]",88.0491
181,"[[75, 132], [75, 137], [77, 137], [77, 132]]","[76.0, 134.5]",97.614
182,"[[79, 132], [79, 137], [81, 137], [81, 132]]","[80.0, 134.5]",118.267
183,"[[83, 132], [83, 137], [86, 137], [86, 132]]","[84.5, 134.5]",128.79
184,"[[88, 132], [88, 137], [93, 137], [93, 132]]","[90.5, 134.5]",49.2816
185,"[[95, 132], [95, 137], [104, 137], [104, 132]]","[99.5, 134.5]",96.8437
186,"[[106, 132], [106, 137], [114, 137], [114, 132]]","[110.0, 134.5]",134.621
187,"[[116, 132], [116, 135], [119, 135], [119, 132]]","[117.5, 133.5]",365.195
188,"[[21, 137], [21, 140], [24, 140], [24, 137]]","[22.5, 138.5]",365.457
189,"[[116, 137], [116, 140], [119, 140], [119, 137]]","[117.5, 138.5]",365.457
190,"[[26, 139], [26, 144], [34, 144], [34, 139]]","[30.0, 141.5]",130.864
191,"[[36, 139], [36, 144], [45, 144], [45, 139]]","[40.5, 141.5]",92.9675
192,"[[47, 139], [47, 144], [52, 144], [52, 139]]","[49.5, 141.5]",48.7007
193,"[[54, 139], [54, 144], [57, 144], [57, 139]]","[55.5, 141.5]",132.555
194,"[[59, 139], [59, 144], [61, 144], [61, 139]]","[60.0, 141.5]",122.992
195,"[[63, 139], [63, 144], [65, 144], [65, 139]]","[64.0, 141.5]",101.931
196,"[[67, 139], [67, 144], [69, 144], [69, 139]]","[68.0, 141.5]",92.1843
197,"[[71, 139], [71, 144], [73, 144], [73, 139]]","[72.0, 141.5]",92.1843
198,"[[75, 139], [75, 144], [77, 144], [77, 139]]","[76.0, 141.5]",101.931
199,"[[79, 139], [79, 144], [81, 144], [81, 139]]","[80.0, 141.5]",122.992
200,"[[83, 139], [83, 144], [86, 144], [86, 139]]","[84.5, 141.5]",132.555
201,"[[88, 139], [88, 144], [93, 144], [93, 139]]","[90.5, 141.5]",48.7007
202,"[[95, 139], [95, 144], [104, 144], [104, 139]]","[99.5, 141.5]",92.9675
203,"[[106, 139], [106, 144], [114, 144], [114, 139]]","[110.0, 141.5]",130.864
204,"[[21, 142], [21, 145], [24, 145], [24, 142]]","[22.5, 143.5]",338.896
205,"[[116, 142], [116, 145], [119, 145], [119, 142]]","[117.5, 143.5]",338.896
206,"[[26, 146], [26, 151], [34, 151], [34, 146]]","[30.0, 148.5]",125.511
207,"[[36, 146], [36, 151], [45, 151], [45, 146]]","[40.5, 148.5]",88.336
208,"[[47, 146], [47, 151], [52, 151], [52, 146]]","[49.5, 148.5]",47.0632
209,"[[54, 146], [54, 151], [57, 151], [57, 146]]","[55.5, 148.5]",126.001
210,"[[59, 146], [59, 151], [61, 151], [61, 146]]","[60.0, 148.5]",116.944
211,"[[63, 146], [63, 151], [65, 151], [65, 146]]","[64.0, 148.5]",97.3379
212,"[[67, 146], [67, 151], [69, 151], [69, 146]]","[68.0, 148.5]",88.3645
213,"[[71, 146], [71, 151], [73, 151], [73, 146]]","[72.0, 148.5]",88.3645
214,"[[75, 146], [75, 151], [77, 151], [77, 146]]","[76.0, 148.5]",97.3379
215,"[[79, 146], [79, 151], [81, 151], [81, 146]]","[80.0, 148.5]",116.944
216,"[[83, 146], [83, 151], [86, 151], [86, 146]]","[84.5, 148.5]",126.001
217,"[[88, 146], [88, 151], [93, 151], [93, 146]]","[90.5, 148.5]",47.0632
218,"[[95, 146], [95, 151], [104, 151], [104, 146]]","[99.5, 148.5]",88.336
