cell,corners,centroid,auxin
60,"[[21, 83], [21, 91], [24, 91], [24, 83]]","[22.5, 87.0]",400.0
61,"[[26, 83], [26, 86], [34, 86], [34, 83]]","[30.0, 84.5]",400.0
62,"[[36, 83], [36, 86], [45, 86], [45, 83]]","[40.5, 84.5]",400.0
63,"[[47, 83], [47, 86], [52, 86], [52, 83]]","[49.5, 84.5]",400.0
64,"[[54, 83], [54, 86], [57, 86], [57, 83]]","[55.5, 84.5]",400.0
65,"[[59, 83], [59, 86], [61, 86], [61, 83]]","[60.0, 84.5]",400.0
66,"[[63, 83], [63, 86], [65, 86], [65, 83]]","[64.0, 84.5]",400.0
67,"[[67, 83], [67, 86], [69, 86], [69, 83]]","[68.0, 84.5]",400.0
68,"[[71, 83], [71, 86], [73, 86], [73, 83]]","[72.0, 84.5]",400.0
69,"[[75, 83], [75, 86], [77, 86], [77, 83]]","[76.0, 84.5]",400.0
70,"[[79, 83], [79, 86], [81, 86], [81, 83]]","[80.0, 84.5]",400.0
71,"[[83, 83], [83, 86], [86, 86], [86, 83]]","[84.5, 84.5]",400.0
72,"[[88, 83], [88, 86], [93, 86], [93, 83]]","[90.5, 84.5]",400.0
73,"[[95, 83], [95, 86], [104, 86], [104, 83]]","[99.5, 84.5]",400.0
74,"[[106, 83], [106, 86], [114, 86], [114, 83]]","[110.0, 84.5]",400.0
75,"[[116, 83], [116, 91], [119, 91], [119, 83]]","[117.5, 87.0]",400.0
76,"[[26, 88], [26, 91], [34, 91], [34, 88]]","[30.0, 89.5]",400.0
77,"[[36, 88], [36, 91], [45, 91], [45, 88]]","[40.5, 89.5]",400.0
78,"[[47, 88], [47, 91], [52, 91], [52, 88]]","[49.5, 89.5]",400.0
79,"[[54, 88], [54, 91], [57, 91], [57, 88]]","[55.5, 89.5]",400.0
80,"[[59, 88], [59, 91], [61, 91], [61, 88]]","[60.0, 89.5]",400.0
81,"[[63, 88], [63, 91], [65, 91], [65, 88]]","[64.0, 89.5]",400.0
82,"[[67, 88], [67, 91], [69, 91], [69, 88]]","[68.0, 89.5]",400.0
83,"[[71, 88], [71, 91], [73, 91], [73, 88]]","[72.0, 89.5]",400.0
84,"[[75, 88], [75, 91], [77, 91], [77, 88]]","[76.0, 89.5]",400.0
85,"[[79, 88], [79, 91], [81, 91], [81, 88]]","[80.0, 89.5]",400.0
86,"[[83, 88], [83, 91], [86, 91], [86, 88]]","[84.5, 89.5]",400.0
87,"[[88, 88], [88, 91], [93, 91], [93, 88]]","[90.5, 89.5]",400.0
88,"[[95, 88], [95, 91], [104, 91], [104, 88]]","[99.5, 89.5]",400.0
89,"[[106, 88], [106, 91], [114, 91], [114, 88]]","[110.0, 89.5]",400.0
90,"[[21, 93], [21, 101], [24, 101], [24, 93]]","[22.5, 97.0]",324.444
91,"[[26, 93], [26, 96], [34, 96], [34, 93]]","[30.0, 94.5]",400.0
92,"[[36, 93], [36, 96], [45, 96], [45, 93]]","[40.5, 94.5]",400.0
93,"[[47, 93], [47, 96], [52, 96], [52, 93]]","[49.5, 94.5]",400.0
94,"[[54, 93], [54, 96], [57, 96], [57, 93]]","[55.5, 94.5]",400.0
95,"[[59, 93], [59, 96], [61, 96], [61, 93]]","[60.0, 94.5]",400.0
96,"[[63, 93], [63, 96], [65, 96], [65, 93]]","[64.0, 94.5]",400.0
97,"[[67, 93], [67, 96], [69, 96], [69, 93]]","[68.0, 94.5]",400.0
98,"[[71, 93], [71, 96], [73, 96], [73, 93]]","[72.0, 94.5]",400.0
99,"[[75, 93], [75, 96], [77, 96], [77, 93]]","[76.0, 94.5]",400.0
100,"[[79, 93], [79, 96], [81, 96], [81, 93]]","[80.0, 94.5]",400.0
101,"[[83, 93], [83, 96], [86, 96], [86, 93]]","[84.5, 94.5]",400.0
102,"[[88, 93], [88, 96], [93, 96], [93, 93]]","[90.5, 94.5]",400.0
103,"[[95, 93], [95, 96], [104, 96], [104, 93]]","[99.5, 94.5]",400.0
104,"[[106, 93], [106, 96], [114, 96], [114, 93]]","[110.0, 94.5]",400.0
105,"[[116, 93], [116, 101], [119, 101], [119, 93]]","[117.5, 97.0]",324.444
106,"[[26, 98], [26, 101], [34, 101], [34, 98]]","[30.0, 99.5]",230.0
107,"[[36, 98], [36, 101], [45, 101], [45, 98]]","[40.5, 99.5]",230.0
108,"[[47, 98], [47, 101], [52, 101], [52, 98]]","[49.5, 99.5]",230.0
109,"[[54, 98], [54, 101], [57, 101], [57, 98]]","[55.5, 99.5]",230.0
110,"[[59, 98], [59, 101], [61, 101], [61, 98]]","[60.0, 99.5]",230.0
111,"[[63, 98], [63, 101], [65, 101], [65, 98]]","[64.0, 99.5]",230.0
112,"[[67, 98], [67, 101], [69, 101], [69, 98]]","[68.0, 99.5]",230.0
113,"[[71, 98], [71, 101], [73, 101], [73, 98]]","[72.0, 99.5]",230.0
114,"[[75, 98], [75, 101], [77, 101], [77, 98]]","[76.0, 99.5]",230.0
115,"[[79, 98], [79, 101], [81, 101], [81, 98]]","[80.0, 99.5]",230.0
116,"[[83, 98], [83, 101], [86, 101], [86, 98]]","[84.5, 99.5]",230.0
117,"[[88, 98], [88, 101], [93, 101], [93, 98]]","[90.5, 99.5]",230.0
118,"[[95, 98], [95, 101], [104, 101], [104, 98]]","[99.5, 99.5]",230.0
119,"[[106, 98], [106, 101], [114, 101], [114, 98]]","[110.0, 99.5]",230.0
120,"[[21, 103], [21, 106], [24, 106], [24, 103]]","[22.5, 104.5]",60.0
121,"[[26, 103], [26, 106], [34, 106], [34, 103]]","[30.0, 104.5]",60.0
122,"[[36, 103], [36, 106], [45, 106], [45, 103]]","[40.5, 104.5]",60.0
123,"[[47, 103], [47, 106], [52, 106], [52, 103]]","[49.5, 104.5]",60.0
124,"[[54, 103], [54, 106], [57, 106], [57, 103]]","[55.5, 104.5]",60.0
125,"[[59, 103], [59, 106], [61, 106], [61, 103]]","[60.0, 104.5]",60.0
126,"[[63, 103], [63, 106], [65, 106], [65, 103]]","[64.0, 104.5]",60.0
127,"[[67, 103], [67, 106], [69, 106], [69, 103]]","[68.0, 104.5]",60.0
128,"[[71, 103], [71, 106], [73, 106], [73, 103]]","[72.0, 104.5]",60.0
129,"[[75, 103], [75, 106], [77, 106], [77, 103]]","[76.0, 104.5]",60.0
130,"[[79, 103], [79, 106], [81, 106], [81, 103]]","[80.0, 104.5]",60.0
131,"[[83, 103], [83, 106], [86, 106], [86, 103]]","[84.5, 104.5]",60.0
132,"[[88, 103], [88, 106], [93, 106], [93, 103]]","[90.5, 104.5]",60.0
133,"[[95, 103], [95, 106], [104, 106], [104, 103]]","[99.5, 104.5]",60.0
134,"[[106, 103], [106, 106], [114, 106], [114, 103]]","[110.0, 104.5]",60.0
135,"[[116, 103], [116, 106], [119, 106], [119, 103]]","[117.5, 104.5]",60.0
136,"[[21, 108], [21, 116], [24, 116], [24, 108]]","[22.5, 112.0]",60.0
137,"[[26, 108], [26, 111], [34, 111], [34, 108]]","[30.0, 109.5]",60.0
138,"[[36, 108], [36, 111], [45, 111], [45, 108]]","[40.5, 109.5]",60.0
139,"[[47, 108], [47, 111], [52, 111], [52, 108]]","[49.5, 109.5]",60.0
140,"[[54, 108], [54, 111], [57, 111], [57, 108]]","[55.5, 109.5]",60.0
141,"[[59, 108], [59, 111], [61, 111], [61, 108]]","[60.0, 109.5]",60.0
142,"[[63, 108], [63, 111], [65, 111], [65, 108]]","[64.0, 109.5]",60.0
143,"[[67, 108], [67, 111], [69, 111], [69, 108]]","[68.0, 109.5]",60.0
144,"[[71, 108], [71, 111], [73, 111], [73, 108]]","[72.0, 109.5]",60.0
145,"[[75, 108], [75, 111], [77, 111], [77, 108]]","[76.0, 109.5]",60.0
146,"[[79, 108], [79, 111], [81, 111], [81, 108]]","[80.0, 109.5]",60.0
147,"[[83, 108], [83, 111], [86, 111], [86, 108]]","[84.5, 109.5]",60.0
148,"[[88, 108], [88, 111], [93, 111], [93, 108]]","[90.5, 109.5]",60.0
149,"[[95, 108], [95, 111], [104, 111], [104, 108]]","[99.5, 109.5]",60.0
150,"[[106, 108], [106, 111], [114, 111], [114, 108]]","[110.0, 109.5]",60.0
151,"[[116, 108], [116, 116], [119, 116], [119, 108]]","[117.5, 112.0]",60.0
152,"[[26, 113], [26, 116], [34, 116], [34, 113]]","[30.0, 114.5]",60.0
153,"[[36, 113], [36, 116], [45, 116], [45, 113]]","[40.5, 114.5]",60.0
154,"[[47, 113], [47, 116], [52, 116], [52, 113]]","[49.5, 114.5]",60.0
155,"[[54, 113], [54, 116], [57, 116], [57, 113]]","[55.5, 114.5]",60.0
156,"[[59, 113], [59, 116], [61, 116], [61, 113]]","[60.0, 114.5]",60.0
157,"[[63, 113], [63, 116], [65, 116], [65, 113]]","[64.0, 114.5]",60.0
158,"[[67, 113], [67, 116], [69, 116], [69, 113]]","[68.0, 114.5]",60.0
159,"[[71, 113], [71, 116], [73, 116], [73, 113]]","[72.0, 114.5]",60.0
