cell,corners,centroid,auxin
139,"[[88, 115], [88, 121], [93, 121], [93, 115]]","[90.5, 118.0]",59.1398
140,"[[95, 115], [95, 121], [104, 121], [104, 115]]","[99.5, 118.0]",128.469
141,"[[106, 115], [106, 121], [114, 121], [114, 115]]","[110.0, 118.0]",172.168
127,"[[116, 115], [116, 119], [119, 119], [119, 115]]","[117.5, 117.0]",655.611
142,"[[21, 121], [21, 125], [24, 125], [24, 121]]","[22.5, 123.0]",642.991
143,"[[116, 121], [116, 125], [119, 125], [119, 121]]","[117.5, 123.0]",642.991
144,"[[26, 123], [26, 127], [34, 127], [34, 123]]","[30.0, 125.0]",156.244
145,"[[36, 123], [36, 127], [45, 127], [45, 123]]","[40.5, 125.0]",118.66
146,"[[47, 123], [47, 127], [52, 127], [52, 123]]","[49.5, 125.0]",60.0752
147,"[[54, 123], [54, 127], [57, 127], [57, 123]]","[55.5, 125.0]",227.27
148,"[[59, 123], [59, 127], [61, 127], [61, 123]]","[60.0, 125.0]",212.315
149,"[[63, 123], [63, 127], [65, 127], [65, 123]]","[64.0, 125.0]",182.359
150,"[[67, 123], [67, 127], [69, 127], [69, 123]]","[68.0, 125.0]",168.264
151,"[[71, 123], [71, 127], [73, 127], [73, 123]]","[72.0, 125.0]",168.264
152,"[[75, 123], [75, 127], [77, 127], [77, 123]]","[76.0, 125.0]",182.359
153,"[[79, 123], [79, 127], [81, 127], [81, 123]]","[80.0, 125.0]",212.315
154,"[[83, 123], [83, 127], [86, 127], [86, 123]]","[84.5, 125.0]",227.27
155,"[[88, 123], [88, 127], [93, 127], [93, 123]]","[90.5, 125.0]",60.0752
156,"[[95, 123], [95, 127], [104, 127], [104, 123]]","[99.5, 125.0]",118.66
157,"[[106, 123], [106, 127], [114, 127], [114, 123]]","[110.0, 125.0]",156.244
158,"[[21, 127], [21, 131], [24, 131], [24, 127]]","[22.5, 129.0]",631.378
159,"[[116, 127], [116, 131], [119, 131], [119, 127]]","[117.5, 129.0]",631.378
160,"[[26, 129], [26, 133], [34, 133], [34, 129]]","[30.0, 131.0]",150.533
161,"[[36, 129], [36, 133], [45, 133], [45, 129]]","[40.5, 131.0]",117.624
162,"[[47, 129], [47, 133], [52, 133], [52, 129]]","[49.5, 131.0]",60.9497
163,"[[54, 129], [54, 133], [57, 133], [57, 129]]","[55.5, 131.0]",221.269
164,"[[59, 129], [59, 133], [61, 133], [61, 129]]","[60.0, 131.0]",205.362
165,"[[63, 129], [63, 133], [65, 133], [65, 129]]","[64.0, 131.0]",177.928
166,"[[67, 129], [67, 133], [69, 133], [69, 129]]","[68.0, 131.0]",165.219
167,"[[71, 129], [71, 133], [73, 133], [73, 129]]","[72.0, 131.0]",165.219
168,"[[75, 129], [75, 133], [77, 133], [77, 129]]","[76.0, 131.0]",177.928
169,"[[79, 129], [79, 133], [81, 133], [81, 129]]","[80.0, 131.0]",205.362
170,"[[83, 129], [83, 133], [86, 133], [86, 129]]","[84.5, 131.0]",221.269
171,"[[88, 129], [88, 133], [93, 133], [93, 129]]","[90.5, 131.0]",60.9497
172,"[[95, 129], [95, 133], [104, 133], [104, 129]]","[99.5, 131.0]",117.624
173,"[[106, 129], [106, 133], [114, 133], [114, 129]]","[110.0, 131.0]",150.533
174,"[[21, 133], [21, 137], [24, 137], [24, 133]]","[22.5, 135.0]",601.383
175,"[[116, 133], [116, 137], [119, 137], [119, 133]]","[117.5, 135.0]",601.383
176,"[[26, 135], [26, 138], [34, 138], [34, 135]]","[30.0, 136.5]",151.97
177,"[[36, 135], [36, 138], [45, 138], [45, 135]]","[40.5, 136.5]",114.992
178,"[[47, 135], [47, 138], [52, 138], [52, 135]]","[49.5, 136.5]",62.3658
179,"[[54, 135], [54, 138], [57, 138], [57, 135]]","[55.5, 136.5]",185.187
180,"[[59, 135], [59, 138], [61, 138], [61, 135]]","[60.0, 136.5]",172.593
181,"[[63, 135], [63, 138], [65, 138], [65, 135]]","[64.0, 136.5]",152.383
182,"[[67, 135], [67, 138], [69, 138], [69, 135]]","[68.0, 136.5]",142.405
183,"[[71, 135], [71, 138], [73, 138], [73, 135]]","[72.0, 136.5]",142.405
184,"[[75, 135], [75, 138], [77, 138], [77, 135]]","[76.0, 136.5]",152.383
185,"[[79, 135], [79, 138], [81, 138], [81, 135]]","[80.0, 136.5]",172.593
186,"[[83, 135], [83, 138], [86, 138], [86, 135]]","[84.5, 136.5]",185.187
187,"[[88, 135], [88, 138], [93, 138], [93, 135]]","[90.5, 136.5]",62.3658
188,"[[95, 135], [95, 138], [104, 138], [104, 135]]","[99.5, 136.5]",114.992
189,"[[106, 135], [106, 138], [114, 138], [114, 135]]","[110.0, 136.5]",151.97
190,"[[21, 139], [21, 143], [24, 143], [24, 139]]","[22.5, 141.0]",563.745
191,"[[116, 139], [116, 143], [119, 143], [119, 139]]","[117.5, 141.0]",563.745
192,"[[26, 140], [26, 143], [34, 143], [34, 140]]","[30.0, 141.5]",151.073
193,"[[36, 140], [36, 143], [45, 143], [45, 140]]","[40.5, 141.5]",113.578
194,"[[47, 140], [47, 143], [52, 143], [52, 140]]","[49.5, 141.5]",62.9067
195,"[[54, 140], [54, 143], [57, 143], [57, 140]]","[55.5, 141.5]",192.342
196,"[[59, 140], [59, 143], [61, 143], [61, 140]]","[60.0, 141.5]",181.01
197,"[[63, 140], [63, 143], [65, 143], [65, 140]]","[64.0, 141.5]",160.267
198,"[[67, 140], [67, 143], [69, 143], [69, 140]]","[68.0, 141.5]",149.875
199,"[[71, 140], [71, 143], [73, 143], [73, 140]]","[72.0, 141.5]",149.875
200,"[[75, 140], [75, 143], [77, 143], [77, 140]]","[76.0, 141.5]",160.267
201,"[[79, 140], [79, 143], [81, 143], [81, 140]]","[80.0, 141.5]",181.01
202,"[[83, 140], [83, 143], [86, 143], [86, 140]]","[84.5, 141.5]",192.342
203,"[[88, 140], [88, 143], [93, 143], [93, 140]]","[90.5, 141.5]",62.9067
204,"[[95, 140], [95, 143], [104, 143], [104, 140]]","[99.5, 141.5]",113.578
205,"[[106, 140], [106, 143], [114, 143], [114, 140]]","[110.0, 141.5]",151.073
206,"[[21, 145], [21, 148], [24, 148], [24, 145]]","[22.5, 146.5]",543.803
208,"[[26, 145], [26, 148], [34, 148], [34, 145]]","[30.0, 146.5]",151.805
209,"[[36, 145], [36, 148], [45, 148], [45, 145]]","[40.5, 146.5]",111.228
210,"[[47, 145], [47, 148], [52, 148], [52, 145]]","[49.5, 146.5]",61.6898
211,"[[54, 145], [54, 148], [57, 148], [57, 145]]","[55.5, 146.5]",186.61
212,"[[59, 145], [59, 148], [61, 148], [61, 145]]","[60.0, 146.5]",176.594
213,"[[63, 145], [63, 148], [65, 148], [65, 145]]","[64.0, 146.5]",156.874
214,"[[67, 145], [67, 148], [69, 148], [69, 145]]","[68.0, 146.5]",147.044
215,"[[71, 145], [71, 148], [73, 148], [73, 145]]","[72.0, 146.5]",147.044
216,"[[75, 145], [75, 148], [77, 148], [77, 145]]","[76.0, 146.5]",156.874
217,"[[79, 145], [79, 148], [81, 148], [81, 145]]","[80.0, 146.5]",176.594
218,"[[83, 145], [83, 148], [86, 148], [86, 145]]","[84.5, 146.5]",186.61
219,"[[88, 145], [88, 148], [93, 148], [93, 145]]","[90.5, 146.5]",61.6898
220,"[[95, 145], [95, 148], [104, 148], [104, 145]]","[99.5, 146.5]",111.228
221,"[[106, 145], [106, 148], [114, 148], [114, 145]]","[110.0, 146.5]",151.805
207,"[[116, 145], [116, 148], [119, 148], [119, 145]]","[117.5, 146.5]",543.803
222,"[[21, 150], [21, 153], [24, 153], [24, 150]]","[22.5, 151.5]",523.616
224,"[[26, 150], [26, 153], [34, 153], [34, 150]]","[30.0, 151.5]",149.882
225,"[[36, 150], [36, 153], [45, 153], [45, 150]]","[40.5, 151.5]",108.494
226,"[[47, 150], [47, 153], [52, 153], [52, 150]]","[49.5, 151.5]",59.9509
227,"[[54, 150], [54, 153], [57, 153], [57, 150]]","[55.5, 151.5]",181.62
228,"[[59, 150], [59, 153], [61, 153], [61, 150]]","[60.0, 151.5]",172.65
229,"[[63, 150], [63, 153], [65, 153], [65, 150]]","[64.0, 151.5]",153.856
230,"[[67, 150], [67, 153], [69, 153], [69, 150]]","[68.0, 151.5]",144.389
231,"[[71, 150], [71, 153], [73, 153], [73, 150]]","[72.0, 151.5]",144.389
232,"[[75, 150], [75, 153], [77, 153], [77, 150]]","[76.0, 151.5]",153.856
233,"[[79, 150], [79, 153], [81, 153], [81, 150]]","[80.0, 151.5]",172.65
234,"[[83, 150], [83, 153], [86, 153], [86, 150]]","[84.5, 151.5]",181.62
235,"[[88, 150], [88, 153], [93, 153], [93, 150]]","[90.5, 151.5]",59.9509
236,"[[95, 150], [95, 153], [104, 153], [104, 150]]","[99.5, 151.5]",108.494
237,"[[106, 150], [106, 153], [114, 153], [114, 150]]","[110.0, 151.5]",149.882
223,"[[116, 150], [116, 153], [119, 153], [119, 150]]","[117.5, 151.5]",523.616
238,"[[21, 155], [21, 158], [24, 158], [24, 155]]","[22.5, 156.5]",499.871
240,"[[26, 155], [26, 158], [34, 158], [34, 155]]","[30.0, 156.5]",146.327
241,"[[36, 155], [36, 158], [45, 158], [45, 155]]","[40.5, 156.5]",104.8
242,"[[47, 155], [47, 158], [52, 158], [52, 155]]","[49.5, 156.5]",57.9886
243,"[[54, 155], [54, 158], [57, 158], [57, 155]]","[55.5, 156.5]",174.147
244,"[[59, 155], [59, 158], [61, 158], [61, 155]]","[60.0, 156.5]",166.7
245,"[[63, 155], [63, 158], [65, 158], [65, 155]]","[64.0, 156.5]",148.976
246,"[[67, 155], [67, 158], [69, 158], [69, 155]]","[68.0, 156.5]",139.906
247,"[[71, 155], [71, 158], [73, 158], [73, 155]]","[72.0, 156.5]",139.906
248,"[[75, 155], [75, 158], [77, 158], [77, 155]]","[76.0, 156.5]",148.976
249,"[[79, 155], [79, 158], [81, 158], [81, 155]]","[80.0, 156.5]",166.7
250,"[[83, 155], [83, 158], [86, 158], [86, 155]]","[84.5, 156.5]",174.147
251,"[[88, 155], [88, 158], [93, 158], [93, 155]]","[90.5, 156.5]",57.9886
252,"[[95, 155], [95, 158], [104, 158], [104, 155]]","[99.5, 156.5]",104.8
253,"[[106, 155], [106, 158], [114, 158], [114, 155]]","[110.0, 156.5]",146.327
239,"[[116, 155], [116, 158], [119, 158], [119, 155]]","[117.5, 156.5]",499.871
254,"[[21, 160], [21, 163], [24, 163], [24, 160]]","[22.5, 161.5]",482.814
256,"[[26, 160], [26, 163], [34, 163], [34, 160]]","[30.0, 161.5]",142.421
257,"[[36, 160], [36, 163], [45, 163], [45, 160]]","[40.5, 161.5]",100.923
258,"[[47, 160], [47, 163], [52, 163], [52, 160]]","[49.5, 161.5]",55.8021
259,"[[54, 160], [54, 163], [57, 163], [57, 160]]","[55.5, 161.5]",168.83
260,"[[59, 160], [59, 163], [61, 163], [61, 160]]","[60.0, 161.5]",163.236
261,"[[63, 160], [63, 163], [65, 163], [65, 160]]","[64.0, 161.5]",146.304
262,"[[67, 160], [67, 163], [69, 163], [69, 160]]","[68.0, 161.5]",137.295
263,"[[71, 160], [71, 163], [73, 163], [73, 160]]","[72.0, 161.5]",137.295
264,"[[75, 160], [75, 163], [77, 163], [77, 160]]","[76.0, 161.5]",146.304
265,"[[79, 160], [79, 163], [81, 163], [81, 160]]","[80.0, 161.5]",163.236
266,"[[83, 160], [83, 163], [86, 163], [86, 160]]","[84.5, 161.5]",168.83
267,"[[88, 160], [88, 163], [93, 163], [93, 160]]","[90.5, 161.5]",55.8021
268,"[[95, 160], [95, 163], [104, 163], [104, 160]]","[99.5, 161.5]",100.923
269,"[[106, 160], [106, 163], [114, 163], [114, 160]]","[110.0, 161.5]",142.421
255,"[[116, 160], [116, 163], [119, 163], [119, 160]]","[117.5, 161.5]",482.814
270,"[[21, 165], [21, 168], [24, 168], [24, 165]]","[22.5, 166.5]",462.756
272,"[[26, 165], [26, 168], [34, 168], [34, 165]]","[30.0, 166.5]",136.962
273,"[[36, 165], [36, 168], [45, 168], [45, 165]]","[40.5, 166.5]",96.1998
274,"[[47, 165], [47, 168], [52, 168], [52, 165]]","[49.5, 166.5]",53.3206
275,"[[54, 165], [54, 168], [57, 168], [57, 165]]","[55.5, 166.5]",159.789
276,"[[59, 165], [59, 168], [61, 168], [61, 165]]","[60.0, 166.5]",157.015
277,"[[63, 165], [63, 168], [65, 168], [65, 165]]","[64.0, 166.5]",140.722
278,"[[67, 165], [67, 168], [69, 168], [69, 165]]","[68.0, 166.5]",131.694
279,"[[71, 165], [71, 168], [73, 168], [73, 165]]","[72.0, 166.5]",131.694
280,"[[75, 165], [75, 168], [77, 168], [77, 165]]","[76.0, 166.5]",140.722
281,"[[79, 165], [79, 168], [81, 168], [81, 165]]","[80.0, 166.5]",157.015
282,"[[83, 165], [83, 168], [86, 168], [86, 165]]","[84.5, 166.5]",159.789
283,"[[88, 165], [88, 168], [93, 168], [93, 165]]","[90.5, 166.5]",53.3206
284,"[[95, 165], [95, 168], [104, 168], [104, 165]]","[99.5, 166.5]",96.1998
285,"[[106, 165], [106, 168], [114, 168], [114, 165]]","[110.0, 166.5]",136.962
271,"[[116, 165], [116, 168], [119, 168], [119, 165]]","[117.5, 166.5]",462.756
286,"[[21, 170], [21, 173], [24, 173], [24, 170]]","[22.5, 171.5]",441.912
288,"[[26, 170], [26, 173], [34, 173], [34, 170]]","[30.0, 171.5]",131.239
289,"[[36, 170], [36, 173], [45, 173], [45, 170]]","[40.5, 171.5]",92.3823
290,"[[47, 170], [47, 173], [52, 173], [52, 170]]","[49.5, 171.5]",49.5051
291,"[[54, 170], [54, 173], [57, 173], [57, 170]]","[55.5, 171.5]",156.993
292,"[[59, 170], [59, 173], [61, 173], [61, 170]]","[60.0, 171.5]",157.477
293,"[[63, 170], [63, 173], [65, 173], [65, 170]]","[64.0, 171.5]",139.976
294,"[[67, 170], [67, 173], [69, 173], [69, 170]]","[68.0, 171.5]",130.123
295,"[[71, 170], [71, 173], [73, 173], [73, 170]]","[72.0, 171.5]",130.123
296,"[[75, 170], [75, 173], [77, 173], [77, 170]]","[76.0, 171.5]",139.976
297,"[[79, 170], [79, 173], [81, 173], [81, 170]]","[80.0, 171.5]",157.477
298,"[[83, 170], [83, 173], [86, 173], [86, 170]]","[84.5, 171.5]",156.993
299,"[[88, 170], [88, 173], [93, 173], [93, 170]]","[90.5, 171.5]",49.5051
300,"[[95, 170], [95, 173], [104, 173], [104, 170]]","[99.5, 171.5]",92.3823
301,"[[106, 170], [106, 173], [114, 173], [114, 170]]","[110.0, 171.5]",131.239
287,"[[116, 170], [116, 173], [119, 173], [119, 170]]","[117.5, 171.5]",441.912
302,"[[21, 175], [21, 183], [24, 183], [24, 175]]","[22.5, 179.0]",422.166
304,"[[26, 175], [26, 182], [34, 182], [34, 175]]","[30.0, 178.5]",138.679
305,"[[36, 175], [36, 182], [45, 182], [45, 175]]","[40.5, 178.5]",97.3202
306,"[[47, 175], [47, 182], [52, 182], [52, 175]]","[49.5, 178.5]",45.147
307,"[[54, 175], [54, 182], [57, 182], [57, 175]]","[55.5, 178.5]",169.891
308,"[[59, 175], [59, 182], [61, 182], [61, 175]]","[60.0, 178.5]",175.386
309,"[[63, 175], [63, 182], [65, 182], [65, 175]]","[64.0, 178.5]",150.808
310,"[[67, 175], [67, 182], [69, 182], [69, 175]]","[68.0, 178.5]",139.51
311,"[[71, 175], [71, 182], [73, 182], [73, 175]]","[72.0, 178.5]",139.51
312,"[[75, 175], [75, 182], [77, 182], [77, 175]]","[76.0, 178.5]",150.808
313,"[[79, 175], [79, 182], [81, 182], [81, 175]]","[80.0, 178.5]",175.386
314,"[[83, 175], [83, 182], [86, 182], [86, 175]]","[84.5, 178.5]",169.891
315,"[[88, 175], [88, 182], [93, 182], [93, 175]]","[90.5, 178.5]",45.147
316,"[[95, 175], [95, 182], [104, 182], [104, 175]]","[99.5, 178.5]",97.3202
317,"[[106, 175], [106, 182], [114, 182], [114, 175]]","[110.0, 178.5]",138.679
303,"[[116, 175], [116, 183], [119, 183], [119, 175]]","[117.5, 179.0]",422.166
319,"[[26, 184], [26, 191], [34, 191], [34, 184]]","[30.0, 187.5]",131.761
320,"[[36, 184], [36, 191], [45, 191], [45, 184]]","[40.5, 187.5]",89.0532
321,"[[47, 184], [47, 191], [52, 191], [52, 184]]","[49.5, 187.5]",41.7608
322,"[[54, 184], [54, 191], [57, 191], [57, 184]]","[55.5, 187.5]",155.186
323,"[[59, 184], [59, 191], [61, 191], [61, 184]]","[60.0, 187.5]",161.433
324,"[[63, 184], [63, 191], [65, 191], [65, 184]]","[64.0, 187.5]",139.482
325,"[[67, 184], [67, 191], [69, 191], [69, 184]]","[68.0, 187.5]",129.54
326,"[[71, 184], [71, 191], [73, 191], [73, 184]]","[72.0, 187.5]",129.54
327,"[[75, 184], [75, 191], [77, 191], [77, 184]]","[76.0, 187.5]",139.482
328,"[[79, 184], [79, 191], [81, 191], [81, 184]]","[80.0, 187.5]",161.433
329,"[[83, 184], [83, 191], [86, 191], [86, 184]]","[84.5, 187.5]",155.186
330,"[[88, 184], [88, 191], [93, 191], [93, 184]]","[90.5, 187.5]",41.7608
331,"[[95, 184], [95, 191], [104, 191], [104, 184]]","[99.5, 187.5]",89.0532
332,"[[106, 184], [106, 191], [114, 191], [114, 184]]","[110.0, 187.5]",131.761
318,"[[21, 185], [21, 193], [24, 193], [24, 185]]","[22.5, 189.0]",381.81
333,"[[116, 185], [116, 193], [119, 193], [119, 185]]","[117.5, 189.0]",381.81
334,"[[26, 193], [26, 200], [34, 200], [34, 193]]","[30.0, 196.5]",113.966
335,"[[36, 193], [36, 200], [45, 200], [45, 193]]","[40.5, 196.5]",81.1098
336,"[[47, 193], [47, 200], [52, 200], [52, 193]]","[49.5, 196.5]",39.7547
337,"[[54, 193], [54, 200], [57, 200], [57, 193]]","[55.5, 196.5]",147.062
338,"[[59, 193], [59, 200], [61, 200], [61, 193]]","[60.0, 196.5]",153.785
339,"[[63, 193], [63, 200], [65, 200], [65, 193]]","[64.0, 196.5]",134.052
340,"[[67, 193], [67, 200], [69, 200], [69, 193]]","[68.0, 196.5]",125.302
341,"[[71, 193], [71, 200], [73, 200], [73, 193]]","[72.0, 196.5]",125.302
342,"[[75, 193], [75, 200], [77, 200], [77, 193]]","[76.0, 196.5]",134.052
343,"[[79, 193], [79, 200], [81, 200], [81, 193]]","[80.0, 196.5]",153.785
344,"[[83, 193], [83, 200], [86, 200], [86, 193]]","[84.5, 196.5]",147.062
345,"[[88, 193], [88, 200], [93, 200], [93, 193]]","[90.5, 196.5]",39.7547
346,"[[95, 193], [95, 200], [104, 200], [104, 193]]","[99.5, 196.5]",81.1098
347,"[[106, 193], [106, 200], [114, 200], [114, 193]]","[110.0, 196.5]",113.966
348,"[[21, 195], [21, 205], [24, 205], [24, 195]]","[22.5, 200.0]",331.663
349,"[[116, 195], [116, 205], [119, 205], [119, 195]]","[117.5, 200.0]",331.663
350,"[[26, 202], [26, 208], [34, 208], [34, 202]]","[30.0, 205.0]",139.608
351,"[[36, 202], [36, 208], [45, 208], [45, 202]]","[40.5, 205.0]",74.8005
352,"[[47, 202], [47, 208], [52, 208], [52, 202]]","[49.5, 205.0]",38.0669
353,"[[54, 202], [54, 208], [57, 208], [57, 202]]","[55.5, 205.0]",138.484
354,"[[59, 202], [59, 208], [61, 208], [61, 202]]","[60.0, 205.0]",144.898
355,"[[63, 202], [63, 208], [65, 208], [65, 202]]","[64.0, 205.0]",128.184
356,"[[67, 202], [67, 208], [69, 208], [69, 202]]","[68.0, 205.0]",120.59
357,"[[71, 202], [71, 208], [73, 208], [73, 202]]","[72.0, 205.0]",120.59
358,"[[75, 202], [75, 208], [77, 208], [77, 202]]","[76.0, 205.0]",128.184
359,"[[79, 202], [79, 208], [81, 208], [81, 202]]","[80.0, 205.0]",144.898
360,"[[83, 202], [83, 208], [86, 208], [86, 202]]","[84.5, 205.0]",138.484
361,"[[88, 202], [88, 208], [93, 208], [93, 202]]","[90.5, 205.0]",38.0669
362,"[[95, 202], [95, 208], [104, 208], [104, 202]]","[99.5, 205.0]",74.8005
363,"[[106, 202], [106, 208], [114, 208], [114, 202]]","[110.0, 205.0]",139.608
364,"[[21, 207], [21, 218], [24, 218], [24, 207]]","[22.5, 212.5]",315.285
365,"[[116, 207], [116, 218], [119, 218], [119, 207]]","[117.5, 212.5]",315.285
366,"[[26, 210], [26, 216], [34, 216], [34, 210]]","[30.0, 213.0]",129.86
367,"[[36, 210], [36, 216], [45, 216], [45, 210]]","[40.5, 213.0]",70.8321
368,"[[47, 210], [47, 216], [52, 216], [52, 210]]","[49.5, 213.0]",36.2396
