cell,corners,centroid,auxin
284,"[[21, 161], [21, 164], [24, 164], [24, 161]]","[22.5, 162.5]",444.098
285,"[[26, 161], [26, 164], [34, 164], [34, 161]]","[30.0, 162.5]",134.515
286,"[[36, 161], [36, 164], [45, 164], [45, 161]]","[40.5, 162.5]",94.4165
287,"[[47, 161], [47, 164], [52, 164], [52, 161]]","[49.5, 162.5]",52.2087
288,"[[54, 161], [54, 164], [57, 164], [57, 161]]","[55.5, 162.5]",153.276
289,"[[59, 161], [59, 164], [61, 164], [61, 161]]","[60.0, 162.5]",149.506
290,"[[63, 161], [63, 164], [65, 164], [65, 161]]","[64.0, 162.5]",132.622
291,"[[67, 161], [67, 164], [69, 164], [69, 161]]","[68.0, 162.5]",123.272
292,"[[71, 161], [71, 164], [73, 164], [73, 161]]","[72.0, 162.5]",123.272
293,"[[75, 161], [75, 164], [77, 164], [77, 161]]","[76.0, 162.5]",132.622
294,"[[79, 161], [79, 164], [81, 164], [81, 161]]","[80.0, 162.5]",149.506
295,"[[83, 161], [83, 164], [86, 164], [86, 161]]","[84.5, 162.5]",153.276
296,"[[88, 161], [88, 164], [93, 164], [93, 161]]","[90.5, 162.5]",52.2087
297,"[[95, 161], [95, 164], [104, 164], [104, 161]]","[99.5, 162.5]",94.4165
298,"[[106, 161], [106, 164], [114, 164], [114, 161]]","[110.0, 162.5]",134.515
299,"[[116, 161], [116, 164], [119, 164], [119, 161]]","[117.5, 162.5]",444.098
300,"[[21, 166], [21, 169], [24, 169], [24, 166]]","[22.5, 167.5]",423.465
301,"[[26, 166], [26, 169], [34, 169], [34, 166]]","[30.0, 167.5]",128.961
302,"[[36, 166], [36, 169], [45, 169], [45, 166]]","[40.5, 167.5]",90.5704
303,"[[47, 166], [47, 169], [52, 169], [52, 166]]","[49.5, 167.5]",48.3569
304,"[[54, 166], [54, 169], [57, 169], [57, 166]]","[55.5, 167.5]",149.371
305,"[[59, 166], [59, 169], [61, 169], [61, 166]]","[60.0, 167.5]",148.655
306,"[[63, 166], [63, 169], [65, 169], [65, 166]]","[64.0, 167.5]",130.789
307,"[[67, 166], [67, 169], [69, 169], [69, 166]]","[68.0, 167.5]",120.762
308,"[[71, 166], [71, 169], [73, 169], [73, 166]]","[72.0, 167.5]",120.762
309,"[[75, 166], [75, 169], [77, 169], [77, 166]]","[76.0, 167.5]",130.789
310,"[[79, 166], [79, 169], [81, 169], [81, 166]]","[80.0, 167.5]",148.655
311,"[[83, 166], [83, 169], [86, 169], [86, 166]]","[84.5, 167.5]",149.371
312,"[[88, 166], [88, 169], [93, 169], [93, 166]]","[90.5, 167.5]",48.3569
313,"[[95, 166], [95, 169], [104, 169], [104, 166]]","[99.5, 167.5]",90.5704
314,"[[106, 166], [106, 169], [114, 169], [114, 166]]","[110.0, 167.5]",128.961
315,"[[116, 166], [116, 169], [119, 169], [119, 166]]","[117.5, 167.5]",423.465
316,"[[21, 171], [21, 179], [24, 179], [24, 171]]","[22.5, 175.0]",404.708
317,"[[26, 171], [26, 178], [34, 178], [34, 171]]","[30.0, 174.5]",135.872
318,"[[36, 171], [36, 178], [45, 178], [45, 171]]","[40.5, 174.5]",95.3022
319,"[[47, 171], [47, 178], [52, 178], [52, 171]]","[49.5, 174.5]",44.1812
320,"[[54, 171], [54, 178], [57, 178], [57, 171]]","[55.5, 174.5]",160.352
321,"[[59, 171], [59, 178], [61, 178], [61, 171]]","[60.0, 174.5]",164.27
322,"[[63, 171], [63, 178], [65, 178], [65, 171]]","[64.0, 174.5]",139.839
323,"[[67, 171], [67, 178], [69, 178], [69, 171]]","[68.0, 174.5]",128.516
324,"[[71, 171], [71, 178], [73, 178], [73, 171]]","[72.0, 174.5]",128.516
325,"[[75, 171], [75, 178], [77, 178], [77, 171]]","[76.0, 174.5]",139.839
326,"[[79, 171], [79, 178], [81, 178], [81, 171]]","[80.0, 174.5]",164.27
327,"[[83, 171], [83, 178], [86, 178], [86, 171]]","[84.5, 174.5]",160.352
328,"[[88, 171], [88, 178], [93, 178], [93, 171]]","[90.5, 174.5]",44.1812
329,"[[95, 171], [95, 178], [104, 178], [104, 171]]","[99.5, 174.5]",95.3022
330,"[[106, 171], [106, 178], [114, 178], [114, 171]]","[110.0, 174.5]",135.872
331,"[[116, 171], [116, 179], [119, 179], [119, 171]]","[117.5, 175.0]",404.708
333,"[[26, 180], [26, 187], [34, 187], [34, 180]]","[30.0, 183.5]",133.973
334,"[[36, 180], [36, 187], [45, 187], [45, 180]]","[40.5, 183.5]",87.5376
335,"[[47, 180], [47, 187], [52, 187], [52, 180]]","[49.5, 183.5]",40.6891
336,"[[54, 180], [54, 187], [57, 187], [57, 180]]","[55.5, 183.5]",147.423
337,"[[59, 180], [59, 187], [61, 187], [61, 180]]","[60.0, 183.5]",152.399
338,"[[63, 180], [63, 187], [65, 187], [65, 180]]","[64.0, 183.5]",130.423
339,"[[67, 180], [67, 187], [69, 187], [69, 180]]","[68.0, 183.5]",120.357
340,"[[71, 180], [71, 187], [73, 187], [73, 180]]","[72.0, 183.5]",120.357
341,"[[75, 180], [75, 187], [77, 187], [77, 180]]","[76.0, 183.5]",130.423
342,"[[79, 180], [79, 187], [81, 187], [81, 180]]","[80.0, 183.5]",152.399
343,"[[83, 180], [83, 187], [86, 187], [86, 180]]","[84.5, 183.5]",147.423
344,"[[88, 180], [88, 187], [93, 187], [93, 180]]","[90.5, 183.5]",40.6891
345,"[[95, 180], [95, 187], [104, 187], [104, 180]]","[99.5, 183.5]",87.5376
346,"[[106, 180], [106, 187], [114, 187], [114, 180]]","[110.0, 183.5]",133.973
332,"[[21, 181], [21, 188], [24, 188], [24, 181]]","[22.5, 184.5]",361.016
347,"[[116, 181], [116, 188], [119, 188], [119, 181]]","[117.5, 184.5]",361.016
349,"[[26, 189], [26, 196], [34, 196], [34, 189]]","[30.0, 192.5]",113.466
350,"[[36, 189], [36, 196], [45, 196], [45, 189]]","[40.5, 192.5]",78.6574
351,"[[47, 189], [47, 196], [52, 196], [52, 189]]","[49.5, 192.5]",38.5257
352,"[[54, 189], [54, 196], [57, 196], [57, 189]]","[55.5, 192.5]",137.755
353,"[[59, 189], [59, 196], [61, 196], [61, 189]]","[60.0, 192.5]",143.409
354,"[[63, 189], [63, 196], [65, 196], [65, 189]]","[64.0, 192.5]",123.919
355,"[[67, 189], [67, 196], [69, 196], [69, 189]]","[68.0, 192.5]",115.119
356,"[[71, 189], [71, 196], [73, 196], [73, 189]]","[72.0, 192.5]",115.119
357,"[[75, 189], [75, 196], [77, 196], [77, 189]]","[76.0, 192.5]",123.919
358,"[[79, 189], [79, 196], [81, 196], [81, 189]]","[80.0, 192.5]",143.409
359,"[[83, 189], [83, 196], [86, 196], [86, 189]]","[84.5, 192.5]",137.755
360,"[[88, 189], [88, 196], [93, 196], [93, 189]]","[90.5, 192.5]",38.5257
361,"[[95, 189], [95, 196], [104, 196], [104, 189]]","[99.5, 192.5]",78.6574
362,"[[106, 189], [106, 196], [114, 196], [114, 189]]","[110.0, 192.5]",113.466
348,"[[21, 190], [21, 198], [24, 198], [24, 190]]","[22.5, 194.0]",327.776
363,"[[116, 190], [116, 198], [119, 198], [119, 190]]","[117.5, 194.0]",327.776
364,"[[26, 198], [26, 204], [34, 204], [34, 198]]","[30.0, 201.0]",127.555
365,"[[36, 198], [36, 204], [45, 204], [45, 198]]","[40.5, 201.0]",71.7802
366,"[[47, 198], [47, 204], [52, 204], [52, 198]]","[49.5, 201.0]",36.6244
367,"[[54, 198], [54, 204], [57, 204], [57, 198]]","[55.5, 201.0]",131.862
368,"[[59, 198], [59, 204], [61, 204], [61, 198]]","[60.0, 201.0]",137.469
