cell,corners,centroid,auxin
88,"[[95, 88], [95, 91], [104, 91], [104, 88]]","[99.5, 89.5]",125.65
89,"[[106, 88], [106, 91], [114, 91], [114, 88]]","[110.0, 89.5]",162.677
90,"[[21, 89], [21, 93], [24, 93], [24, 89]]","[22.5, 91.0]",799.24
91,"[[116, 89], [116, 93], [119, 93], [119, 89]]","[117.5, 91.0]",799.24
92,"[[26, 93], [26, 96], [34, 96], [34, 93]]","[30.0, 94.5]",172.261
93,"[[36, 93], [36, 96], [45, 96], [45, 93]]","[40.5, 94.5]",126.721
94,"[[47, 93], [47, 96], [52, 96], [52, 93]]","[49.5, 94.5]",57.7172
95,"[[54, 93], [54, 96], [57, 96], [57, 93]]","[55.5, 94.5]",295.737
96,"[[59, 93], [59, 96], [61, 96], [61, 93]]","[60.0, 94.5]",273.101
97,"[[63, 93], [63, 96], [65, 96], [65, 93]]","[64.0, 94.5]",233.483
98,"[[67, 93], [67, 96], [69, 96], [69, 93]]","[68.0, 94.5]",212.302
99,"[[71, 93], [71, 96], [73, 96], [73, 93]]","[72.0, 94.5]",212.302
100,"[[75, 93], [75, 96], [77, 96], [77, 93]]","[76.0, 94.5]",233.483
101,"[[79, 93], [79, 96], [81, 96], [81, 93]]","[80.0, 94.5]",273.101
102,"[[83, 93], [83, 96], [86, 96], [86, 93]]","[84.5, 94.5]",295.737
103,"[[88, 93], [88, 96], [93, 96], [93, 93]]","[90.5, 94.5]",57.7172
104,"[[95, 93], [95, 96], [104, 96], [104, 93]]","[99.5, 94.5]",126.721
105,"[[106, 93], [106, 96], [114, 96], [114, 93]]","[110.0, 94.5]",172.261
106,"[[21, 95], [21, 99], [24, 99], [24, 95]]","[22.5, 97.0]",760.921
107,"[[116, 95], [116, 99], [119, 99], [119, 95]]","[117.5, 97.0]",760.921
108,"[[26, 98], [26, 102], [34, 102], [34, 98]]","[30.0, 100.0]",174.168
109,"[[36, 98], [36, 102], [45, 102], [45, 98]]","[40.5, 100.0]",129.128
110,"[[47, 98], [47, 102], [52, 102], [52, 98]]","[49.5, 100.0]",57.1267
111,"[[54, 98], [54, 102], [57, 102], [57, 98]]","[55.5, 100.0]",275.209
112,"[[59, 98], [59, 102], [61, 102], [61, 98]]","[60.0, 100.0]",257.937
113,"[[63, 98], [63, 102], [65, 102], [65, 98]]","[64.0, 100.0]",217.991
114,"[[67, 98], [67, 102], [69, 102], [69, 98]]","[68.0, 100.0]",197.662
115,"[[71, 98], [71, 102], [73, 102], [73, 98]]","[72.0, 100.0]",197.662
116,"[[75, 98], [75, 102], [77, 102], [77, 98]]","[76.0, 100.0]",217.991
117,"[[79, 98], [79, 102], [81, 102], [81, 98]]","[80.0, 100.0]",257.937
118,"[[83, 98], [83, 102], [86, 102], [86, 98]]","[84.5, 100.0]",275.209
119,"[[88, 98], [88, 102], [93, 102], [93, 98]]","[90.5, 100.0]",57.1267
120,"[[95, 98], [95, 102], [104, 102], [104, 98]]","[99.5, 100.0]",129.128
121,"[[106, 98], [106, 102], [114, 102], [114, 98]]","[110.0, 100.0]",174.168
122,"[[21, 101], [21, 105], [24, 105], [24, 101]]","[22.5, 103.0]",733.174
123,"[[116, 101], [116, 105], [119, 105], [119, 101]]","[117.5, 103.0]",733.174
124,"[[26, 104], [26, 109], [34, 109], [34, 104]]","[30.0, 106.5]",176.809
125,"[[36, 104], [36, 109], [45, 109], [45, 104]]","[40.5, 106.5]",132.275
126,"[[47, 104], [47, 109], [52, 109], [52, 104]]","[49.5, 106.5]",57.4095
127,"[[54, 104], [54, 109], [57, 109], [57, 104]]","[55.5, 106.5]",246.884
128,"[[59, 104], [59, 109], [61, 109], [61, 104]]","[60.0, 106.5]",236.174
129,"[[63, 104], [63, 109], [65, 109], [65, 104]]","[64.0, 106.5]",197.476
130,"[[67, 104], [67, 109], [69, 109], [69, 104]]","[68.0, 106.5]",178.588
131,"[[71, 104], [71, 109], [73, 109], [73, 104]]","[72.0, 106.5]",178.588
132,"[[75, 104], [75, 109], [77, 109], [77, 104]]","[76.0, 106.5]",197.476
133,"[[79, 104], [79, 109], [81, 109], [81, 104]]","[80.0, 106.5]",236.174
134,"[[83, 104], [83, 109], [86, 109], [86, 104]]","[84.5, 106.5]",246.884
135,"[[88, 104], [88, 109], [93, 109], [93, 104]]","[90.5, 106.5]",57.4095
136,"[[95, 104], [95, 109], [104, 109], [104, 104]]","[99.5, 106.5]",132.275
137,"[[106, 104], [106, 109], [114, 109], [114, 104]]","[110.0, 106.5]",176.809
138,"[[21, 107], [21, 111], [24, 111], [24, 107]]","[22.5, 109.0]",703.601
139,"[[116, 107], [116, 111], [119, 111], [119, 107]]","[117.5, 109.0]",703.601
140,"[[26, 111], [26, 118], [34, 118], [34, 111]]","[30.0, 114.5]",184.98
141,"[[36, 111], [36, 118], [45, 118], [45, 111]]","[40.5, 114.5]",135.932
142,"[[47, 111], [47, 118], [52, 118], [52, 111]]","[49.5, 114.5]",57.4436
143,"[[54, 111], [54, 118], [57, 118], [57, 111]]","[55.5, 114.5]",264.212
144,"[[59, 111], [59, 118], [61, 118], [61, 111]]","[60.0, 114.5]",256.105
145,"[[63, 111], [63, 118], [65, 118], [65, 111]]","[64.0, 114.5]",211.559
146,"[[67, 111], [67, 118], [69, 118], [69, 111]]","[68.0, 114.5]",191.789
147,"[[71, 111], [71, 118], [73, 118], [73, 111]]","[72.0, 114.5]",191.789
148,"[[75, 111], [75, 118], [77, 118], [77, 111]]","[76.0, 114.5]",211.559
149,"[[79, 111], [79, 118], [81, 118], [81, 111]]","[80.0, 114.5]",256.105
150,"[[83, 111], [83, 118], [86, 118], [86, 111]]","[84.5, 114.5]",264.212
151,"[[88, 111], [88, 118], [93, 118], [93, 111]]","[90.5, 114.5]",57.4436
152,"[[95, 111], [95, 118], [104, 118], [104, 111]]","[99.5, 114.5]",135.932
153,"[[106, 111], [106, 118], [114, 118], [114, 111]]","[110.0, 114.5]",184.98
154,"[[21, 113], [21, 117], [24, 117], [24, 113]]","[22.5, 115.0]",680.004
155,"[[116, 113], [116, 117], [119, 117], [119, 113]]","[117.5, 115.0]",680.004
156,"[[21, 119], [21, 123], [24, 123], [24, 119]]","[22.5, 121.0]",658.139
157,"[[116, 119], [116, 123], [119, 123], [119, 119]]","[117.5, 121.0]",658.139
158,"[[26, 120], [26, 125], [34, 125], [34, 120]]","[30.0, 122.5]",166.39
159,"[[36, 120], [36, 125], [45, 125], [45, 120]]","[40.5, 122.5]",125.867
160,"[[47, 120], [47, 125], [52, 125], [52, 120]]","[49.5, 122.5]",58.4364
161,"[[54, 120], [54, 125], [57, 125], [57, 120]]","[55.5, 122.5]",237.189
162,"[[59, 120], [59, 125], [61, 125], [61, 120]]","[60.0, 122.5]",225.026
163,"[[63, 120], [63, 125], [65, 125], [65, 120]]","[64.0, 122.5]",190.205
164,"[[67, 120], [67, 125], [69, 125], [69, 120]]","[68.0, 122.5]",174.009
165,"[[71, 120], [71, 125], [73, 125], [73, 120]]","[72.0, 122.5]",174.009
166,"[[75, 120], [75, 125], [77, 125], [77, 120]]","[76.0, 122.5]",190.205
167,"[[79, 120], [79, 125], [81, 125], [81, 120]]","[80.0, 122.5]",225.026
168,"[[83, 120], [83, 125], [86, 125], [86, 120]]","[84.5, 122.5]",237.189
169,"[[88, 120], [88, 125], [93, 125], [93, 120]]","[90.5, 122.5]",58.4364
170,"[[95, 120], [95, 125], [104, 125], [104, 120]]","[99.5, 122.5]",125.867
171,"[[106, 120], [106, 125], [114, 125], [114, 120]]","[110.0, 122.5]",166.39
172,"[[21, 125], [21, 129], [24, 129], [24, 125]]","[22.5, 127.0]",644.073
173,"[[116, 125], [116, 129], [119, 129], [119, 125]]","[117.5, 127.0]",644.073
174,"[[26, 127], [26, 132], [34, 132], [34, 127]]","[30.0, 129.5]",159.636
175,"[[36, 127], [36, 132], [45, 132], [45, 127]]","[40.5, 129.5]",124.53
176,"[[47, 127], [47, 132], [52, 132], [52, 127]]","[49.5, 129.5]",58.7873
177,"[[54, 127], [54, 132], [57, 132], [57, 127]]","[55.5, 129.5]",230.51
178,"[[59, 127], [59, 132], [61, 132], [61, 127]]","[60.0, 129.5]",217.851
179,"[[63, 127], [63, 132], [65, 132], [65, 127]]","[64.0, 129.5]",185.413
180,"[[67, 127], [67, 132], [69, 132], [69, 127]]","[68.0, 129.5]",170.609
181,"[[71, 127], [71, 132], [73, 132], [73, 127]]","[72.0, 129.5]",170.609
182,"[[75, 127], [75, 132], [77, 132], [77, 127]]","[76.0, 129.5]",185.413
183,"[[79, 127], [79, 132], [81, 132], [81, 127]]","[80.0, 129.5]",217.851
184,"[[83, 127], [83, 132], [86, 132], [86, 127]]","[84.5, 129.5]",230.51
185,"[[88, 127], [88, 132], [93, 132], [93, 127]]","[90.5, 129.5]",58.7873
186,"[[95, 127], [95, 132], [104, 132], [104, 127]]","[99.5, 129.5]",124.53
187,"[[106, 127], [106, 132], [114, 132], [114, 127]]","[110.0, 129.5]",159.636
188,"[[21, 131], [21, 135], [24, 135], [24, 131]]","[22.5, 133.0]",605.749
189,"[[116, 131], [116, 135], [119, 135], [119, 131]]","[117.5, 133.0]",605.749
190,"[[26, 134], [26, 139], [34, 139], [34, 134]]","[30.0, 136.5]",166.921
191,"[[36, 134], [36, 139], [45, 139], [45, 134]]","[40.5, 136.5]",123.48
192,"[[47, 134], [47, 139], [52, 139], [52, 134]]","[49.5, 136.5]",60.8262
193,"[[54, 134], [54, 139], [57, 139], [57, 134]]","[55.5, 136.5]",187.468
194,"[[59, 134], [59, 139], [61, 139], [61, 134]]","[60.0, 136.5]",179.25
195,"[[63, 134], [63, 139], [65, 139], [65, 134]]","[64.0, 136.5]",154.653
196,"[[67, 134], [67, 139], [69, 139], [69, 134]]","[68.0, 136.5]",143.36
197,"[[71, 134], [71, 139], [73, 139], [73, 134]]","[72.0, 136.5]",143.36
198,"[[75, 134], [75, 139], [77, 139], [77, 134]]","[76.0, 136.5]",154.653
199,"[[79, 134], [79, 139], [81, 139], [81, 134]]","[80.0, 136.5]",179.25
200,"[[83, 134], [83, 139], [86, 139], [86, 134]]","[84.5, 136.5]",187.468
201,"[[88, 134], [88, 139], [93, 139], [93, 134]]","[90.5, 136.5]",60.8262
202,"[[95, 134], [95, 139], [104, 139], [104, 134]]","[99.5, 136.5]",123.48
203,"[[106, 134], [106, 139], [114, 139], [114, 134]]","[110.0, 136.5]",166.921
204,"[[21, 137], [21, 141], [24, 141], [24, 137]]","[22.5, 139.0]",557.806
205,"[[116, 137], [116, 141], [119, 141], [119, 137]]","[117.5, 139.0]",557.806
206,"[[26, 141], [26, 146], [34, 146], [34, 141]]","[30.0, 143.5]",172.091
207,"[[36, 141], [36, 146], [45, 146], [45, 141]]","[40.5, 143.5]",121.116
208,"[[47, 141], [47, 146], [52, 146], [52, 141]]","[49.5, 143.5]",60.956
209,"[[54, 141], [54, 146], [57, 146], [57, 141]]","[55.5, 143.5]",196.989
210,"[[59, 141], [59, 146], [61, 146], [61, 141]]","[60.0, 143.5]",190.506
211,"[[63, 141], [63, 146], [65, 146], [65, 141]]","[64.0, 143.5]",165.72
212,"[[67, 141], [67, 146], [69, 146], [69, 141]]","[68.0, 143.5]",154.235
213,"[[71, 141], [71, 146], [73, 146], [73, 141]]","[72.0, 143.5]",154.235
214,"[[75, 141], [75, 146], [77, 146], [77, 141]]","[76.0, 143.5]",165.72
215,"[[79, 141], [79, 146], [81, 146], [81, 141]]","[80.0, 143.5]",190.506
216,"[[83, 141], [83, 146], [86, 146], [86, 141]]","[84.5, 143.5]",196.989
217,"[[88, 141], [88, 146], [93, 146], [93, 141]]","[90.5, 143.5]",60.956
218,"[[95, 141], [95, 146], [104, 146], [104, 141]]","[99.5, 143.5]",121.116
219,"[[106, 141], [106, 146], [114, 146], [114, 141]]","[110.0, 143.5]",172.091
220,"[[21, 143], [21, 146], [24, 146], [24, 143]]","[22.5, 144.5]",538.188
221,"[[116, 143], [116, 146], [119, 146], [119, 143]]","[117.5, 144.5]",538.188
222,"[[21, 148], [21, 151], [24, 151], [24, 148]]","[22.5, 149.5]",516.193
223,"[[26, 148], [26, 152], [34, 152], [34, 148]]","[30.0, 150.0]",162.353
224,"[[36, 148], [36, 152], [45, 152], [45, 148]]","[40.5, 150.0]",114.033
225,"[[47, 148], [47, 152], [52, 152], [52, 148]]","[49.5, 150.0]",58.4815
226,"[[54, 148], [54, 152], [57, 152], [57, 148]]","[55.5, 150.0]",189.637
227,"[[59, 148], [59, 152], [61, 152], [61, 148]]","[60.0, 150.0]",183.12
228,"[[63, 148], [63, 152], [65, 152], [65, 148]]","[64.0, 150.0]",161.097
229,"[[67, 148], [67, 152], [69, 152], [69, 148]]","[68.0, 150.0]",150.374
230,"[[71, 148], [71, 152], [73, 152], [73, 148]]","[72.0, 150.0]",150.374
231,"[[75, 148], [75, 152], [77, 152], [77, 148]]","[76.0, 150.0]",161.097
232,"[[79, 148], [79, 152], [81, 152], [81, 148]]","[80.0, 150.0]",183.12
233,"[[83, 148], [83, 152], [86, 152], [86, 148]]","[84.5, 150.0]",189.637
234,"[[88, 148], [88, 152], [93, 152], [93, 148]]","[90.5, 150.0]",58.4815
235,"[[95, 148], [95, 152], [104, 152], [104, 148]]","[99.5, 150.0]",114.033
236,"[[106, 148], [106, 152], [114, 152], [114, 148]]","[110.0, 150.0]",162.353
237,"[[116, 148], [116, 151], [119, 151], [119, 148]]","[117.5, 149.5]",516.193
238,"[[21, 153], [21, 156], [24, 156], [24, 153]]","[22.5, 154.5]",495.891
239,"[[116, 153], [116, 156], [119, 156], [119, 153]]","[117.5, 154.5]",495.891
240,"[[26, 154], [26, 158], [34, 158], [34, 154]]","[30.0, 156.0]",152.829
241,"[[36, 154], [36, 158], [45, 158], [45, 154]]","[40.5, 156.0]",108.141
242,"[[47, 154], [47, 158], [52, 158], [52, 154]]","[49.5, 156.0]",55.7573
243,"[[54, 154], [54, 158], [57, 158], [57, 154]]","[55.5, 156.0]",179.749
244,"[[59, 154], [59, 158], [61, 158], [61, 154]]","[60.0, 156.0]",174.559
245,"[[63, 154], [63, 158], [65, 158], [65, 154]]","[64.0, 156.0]",154.385
246,"[[67, 154], [67, 158], [69, 158], [69, 154]]","[68.0, 156.0]",144.415
247,"[[71, 154], [71, 158], [73, 158], [73, 154]]","[72.0, 156.0]",144.415
248,"[[75, 154], [75, 158], [77, 158], [77, 154]]","[76.0, 156.0]",154.385
249,"[[79, 154], [79, 158], [81, 158], [81, 154]]","[80.0, 156.0]",174.559
250,"[[83, 154], [83, 158], [86, 158], [86, 154]]","[84.5, 156.0]",179.749
251,"[[88, 154], [88, 158], [93, 158], [93, 154]]","[90.5, 156.0]",55.7573
252,"[[95, 154], [95, 158], [104, 158], [104, 154]]","[99.5, 156.0]",108.141
253,"[[106, 154], [106, 158], [114, 158], [114, 154]]","[110.0, 156.0]",152.829
254,"[[21, 158], [21, 161], [24, 161], [24, 158]]","[22.5, 159.5]",483.904
255,"[[116, 158], [116, 161], [119, 161], [119, 158]]","[117.5, 159.5]",483.904
256,"[[26, 160], [26, 164], [34, 164], [34, 160]]","[30.0, 162.0]",146.268
257,"[[36, 160], [36, 164], [45, 164], [45, 160]]","[40.5, 162.0]",102.532
258,"[[47, 160], [47, 164], [52, 164], [52, 160]]","[49.5, 162.0]",53.0835
259,"[[54, 160], [54, 164], [57, 164], [57, 160]]","[55.5, 162.0]",170.376
260,"[[59, 160], [59, 164], [61, 164], [61, 160]]","[60.0, 162.0]",167.191
261,"[[63, 160], [63, 164], [65, 164], [65, 160]]","[64.0, 162.0]",148.184
262,"[[67, 160], [67, 164], [69, 164], [69, 160]]","[68.0, 162.0]",138.51
263,"[[71, 160], [71, 164], [73, 164], [73, 160]]","[72.0, 162.0]",138.51
264,"[[75, 160], [75, 164], [77, 164], [77, 160]]","[76.0, 162.0]",148.184
265,"[[79, 160], [79, 164], [81, 164], [81, 160]]","[80.0, 162.0]",167.191
266,"[[83, 160], [83, 164], [86, 164], [86, 160]]","[84.5, 162.0]",170.376
267,"[[88, 160], [88, 164], [93, 164], [93, 160]]","[90.5, 162.0]",53.0835
268,"[[95, 160], [95, 164], [104, 164], [104, 160]]","[99.5, 162.0]",102.532
269,"[[106, 160], [106, 164], [114, 164], [114, 160]]","[110.0, 162.0]",146.268
270,"[[21, 163], [21, 166], [24, 166], [24, 163]]","[22.5, 164.5]",465.39
271,"[[116, 163], [116, 166], [119, 166], [119, 163]]","[117.5, 164.5]",465.39
272,"[[26, 166], [26, 170], [34, 170], [34, 166]]","[30.0, 168.0]",143.206
273,"[[36, 166], [36, 170], [45, 170], [45, 166]]","[40.5, 168.0]",97.5165
274,"[[47, 166], [47, 170], [52, 170], [52, 166]]","[49.5, 168.0]",49.7706
275,"[[54, 166], [54, 170], [57, 170], [57, 166]]","[55.5, 168.0]",164.361
276,"[[59, 166], [59, 170], [61, 170], [61, 166]]","[60.0, 168.0]",163.849
277,"[[63, 166], [63, 170], [65, 170], [65, 166]]","[64.0, 168.0]",144.892
278,"[[67, 166], [67, 170], [69, 170], [69, 166]]","[68.0, 168.0]",135.078
279,"[[71, 166], [71, 170], [73, 170], [73, 166]]","[72.0, 168.0]",135.078
280,"[[75, 166], [75, 170], [77, 170], [77, 166]]","[76.0, 168.0]",144.892
281,"[[79, 166], [79, 170], [81, 170], [81, 166]]","[80.0, 168.0]",163.849
282,"[[83, 166], [83, 170], [86, 170], [86, 166]]","[84.5, 168.0]",164.361
283,"[[88, 166], [88, 170], [93, 170], [93, 166]]","[90.5, 168.0]",49.7706
284,"[[95, 166], [95, 170], [104, 170], [104, 166]]","[99.5, 168.0]",97.5165
285,"[[106, 166], [106, 170], [114, 170], [114, 166]]","[110.0, 168.0]",143.206
286,"[[21, 168], [21, 171], [24, 171], [24, 168]]","[22.5, 169.5]",441.835
287,"[[116, 168], [116, 171], [119, 171], [119, 168]]","[117.5, 169.5]",441.835
288,"[[26, 172], [26, 178], [34, 178], [34, 172]]","[30.0, 175.0]",137.16
289,"[[36, 172], [36, 178], [45, 178], [45, 172]]","[40.5, 175.0]",96.4998
290,"[[47, 172], [47, 178], [52, 178], [52, 172]]","[49.5, 175.0]",46.1016
291,"[[54, 172], [54, 178], [57, 178], [57, 172]]","[55.5, 175.0]",167.637
292,"[[59, 172], [59, 178], [61, 178], [61, 172]]","[60.0, 175.0]",170.386
293,"[[63, 172], [63, 178], [65, 178], [65, 172]]","[64.0, 175.0]",148.389
294,"[[67, 172], [67, 178], [69, 178], [69, 172]]","[68.0, 175.0]",138.231
295,"[[71, 172], [71, 178], [73, 178], [73, 172]]","[72.0, 175.0]",138.231
296,"[[75, 172], [75, 178], [77, 178], [77, 172]]","[76.0, 175.0]",148.389
297,"[[79, 172], [79, 178], [81, 178], [81, 172]]","[80.0, 175.0]",170.386
298,"[[83, 172], [83, 178], [86, 178], [86, 172]]","[84.5, 175.0]",167.637
299,"[[88, 172], [88, 178], [93, 178], [93, 172]]","[90.5, 175.0]",46.1016
300,"[[95, 172], [95, 178], [104, 178], [104, 172]]","[99.5, 175.0]",96.4998
301,"[[106, 172], [106, 178], [114, 178], [114, 172]]","[110.0, 175.0]",137.16
302,"[[21, 173], [21, 181], [24, 181], [24, 173]]","[22.5, 177.0]",424.823
303,"[[116, 173], [116, 181], [119, 181], [119, 173]]","[117.5, 177.0]",424.823
304,"[[26, 180], [26, 186], [34, 186], [34, 180]]","[30.0, 183.0]",132.984
305,"[[36, 180], [36, 186], [45, 186], [45, 180]]","[40.5, 183.0]",89.1277
306,"[[47, 180], [47, 186], [52, 186], [52, 180]]","[49.5, 183.0]",43.1663
307,"[[54, 180], [54, 186], [57, 186], [57, 180]]","[55.5, 183.0]",156.912
308,"[[59, 180], [59, 186], [61, 186], [61, 180]]","[60.0, 183.0]",160.701
309,"[[63, 180], [63, 186], [65, 186], [65, 180]]","[64.0, 183.0]",140.686
310,"[[67, 180], [67, 186], [69, 186], [69, 180]]","[68.0, 183.0]",131.552
311,"[[71, 180], [71, 186], [73, 186], [73, 180]]","[72.0, 183.0]",131.552
312,"[[75, 180], [75, 186], [77, 186], [77, 180]]","[76.0, 183.0]",140.686
313,"[[79, 180], [79, 186], [81, 186], [81, 180]]","[80.0, 183.0]",160.701
314,"[[83, 180], [83, 186], [86, 186], [86, 180]]","[84.5, 183.0]",156.912
315,"[[88, 180], [88, 186], [93, 186], [93, 180]]","[90.5, 183.0]",43.1663
316,"[[95, 180], [95, 186], [104, 186], [104, 180]]","[99.5, 183.0]",89.1277
317,"[[106, 180], [106, 186], [114, 186], [114, 180]]","[110.0, 183.0]",132.984
318,"[[21, 183], [21, 191], [24, 191], [24, 183]]","[22.5, 187.0]",399.238
319,"[[116, 183], [116, 191], [119, 191], [119, 183]]","[117.5, 187.0]",399.238
320,"[[26, 188], [26, 194], [34, 194], [34, 188]]","[30.0, 191.0]",118.691
321,"[[36, 188], [36, 194], [45, 194], [45, 188]]","[40.5, 191.0]",81.5321
322,"[[47, 188], [47, 194], [52, 194], [52, 188]]","[49.5, 191.0]",41.1426
323,"[[54, 188], [54, 194], [57, 194], [57, 188]]","[55.5, 191.0]",148.117
324,"[[59, 188], [59, 194], [61, 194], [61, 188]]","[60.0, 191.0]",152.741
325,"[[63, 188], [63, 194], [65, 194], [65, 188]]","[64.0, 191.0]",134.687
326,"[[67, 188], [67, 194], [69, 194], [69, 188]]","[68.0, 191.0]",126.603
327,"[[71, 188], [71, 194], [73, 194], [73, 188]]","[72.0, 191.0]",126.603
328,"[[75, 188], [75, 194], [77, 194], [77, 188]]","[76.0, 191.0]",134.687
329,"[[79, 188], [79, 194], [81, 194], [81, 188]]","[80.0, 191.0]",152.741
330,"[[83, 188], [83, 194], [86, 194], [86, 188]]","[84.5, 191.0]",148.117
331,"[[88, 188], [88, 194], [93, 194], [93, 188]]","[90.5, 191.0]",41.1426
332,"[[95, 188], [95, 194], [104, 194], [104, 188]]","[99.5, 191.0]",81.5321
333,"[[106, 188], [106, 194], [114, 194], [114, 188]]","[110.0, 191.0]",118.691
334,"[[21, 193], [21, 202], [24, 202], [24, 193]]","[22.5, 197.5]",377.572
335,"[[116, 193], [116, 202], [119, 202], [119, 193]]","[117.5, 197.5]",377.572
336,"[[26, 196], [26, 202], [34, 202], [34, 196]]","[30.0, 199.0]",136.208
337,"[[36, 196], [36, 202], [45, 202], [45, 196]]","[40.5, 199.0]",76.078
338,"[[47, 196], [47, 202], [52, 202], [52, 196]]","[49.5, 199.0]",39.6924
339,"[[54, 196], [54, 202], [57, 202], [57, 196]]","[55.5, 199.0]",142.072
340,"[[59, 196], [59, 202], [61, 202], [61, 196]]","[60.0, 199.0]",147.143
341,"[[63, 196], [63, 202], [65, 202], [65, 196]]","[64.0, 199.0]",130.879
342,"[[67, 196], [67, 202], [69, 202], [69, 196]]","[68.0, 199.0]",123.781
343,"[[71, 196], [71, 202], [73, 202], [73, 196]]","[72.0, 199.0]",123.781
344,"[[75, 196], [75, 202], [77, 202], [77, 196]]","[76.0, 199.0]",130.879
345,"[[79, 196], [79, 202], [81, 202], [81, 196]]","[80.0, 199.0]",147.143
346,"[[83, 196], [83, 202], [86, 202], [86, 196]]","[84.5, 199.0]",142.072
347,"[[88, 196], [88, 202], [93, 202], [93, 196]]","[90.5, 199.0]",39.6924
348,"[[95, 196], [95, 202], [104, 202], [104, 196]]","[99.5, 199.0]",76.078
349,"[[106, 196], [106, 202], [114, 202], [114, 196]]","[110.0, 199.0]",136.208
350,"[[21, 204], [21, 215], [24, 215], [24, 204]]","[22.5, 209.5]",343.554
352,"[[26, 204], [26, 209], [34, 209], [34, 204]]","[30.0, 206.5]",123.093
353,"[[36, 204], [36, 209], [45, 209], [45, 204]]","[40.5, 206.5]",71.1221
354,"[[47, 204], [47, 209], [52, 209], [52, 204]]","[49.5, 206.5]",38.239
355,"[[54, 204], [54, 209], [57, 209], [57, 204]]","[55.5, 206.5]",135.278
356,"[[59, 204], [59, 209], [61, 209], [61, 204]]","[60.0, 206.5]",140.144
357,"[[63, 204], [63, 209], [65, 209], [65, 204]]","[64.0, 206.5]",126.521
358,"[[67, 204], [67, 209], [69, 209], [69, 204]]","[68.0, 206.5]",120.402
359,"[[71, 204], [71, 209], [73, 209], [73, 204]]","[72.0, 206.5]",120.402
360,"[[75, 204], [75, 209], [77, 209], [77, 204]]","[76.0, 206.5]",126.521
361,"[[79, 204], [79, 209], [81, 209], [81, 204]]","[80.0, 206.5]",140.144
362,"[[83, 204], [83, 209], [86, 209], [86, 204]]","[84.5, 206.5]",135.278
363,"[[88, 204], [88, 209], [93, 209], [93, 204]]","[90.5, 206.5]",38.239
364,"[[95, 204], [95, 209], [104, 209], [104, 204]]","[99.5, 206.5]",71.1221
365,"[[106, 204], [106, 209], [114, 209], [114, 204]]","[110.0, 206.5]",123.093
351,"[[116, 204], [116, 215], [119, 215], [119, 204]]","[117.5, 209.5]",343.554
366,"[[26, 211], [26, 216], [34, 216], [34, 211]]","[30.0, 213.5]",134.76
367,"[[36, 211], [36, 216], [45, 216], [45, 211]]","[40.5, 213.5]",68.0539
368,"[[47, 211], [47, 216], [52, 216], [52, 211]]","[49.5, 213.5]",36.5704
