cell,corners,centroid,auxin
108,"[[21, 101], [21, 104], [24, 104], [24, 101]]","[22.5, 102.5]",721.656
109,"[[116, 101], [116, 104], [119, 104], [119, 101]]","[117.5, 102.5]",721.656
111,"[[26, 105], [26, 110], [34, 110], [34, 105]]","[30.0, 107.5]",185.366
112,"[[36, 105], [36, 110], [45, 110], [45, 105]]","[40.5, 107.5]",133.02
113,"[[47, 105], [47, 110], [52, 110], [52, 105]]","[49.5, 107.5]",60.4342
114,"[[54, 105], [54, 110], [57, 110], [57, 105]]","[55.5, 107.5]",230.572
115,"[[59, 105], [59, 110], [61, 110], [61, 105]]","[60.0, 107.5]",214.771
116,"[[63, 105], [63, 110], [65, 110], [65, 105]]","[64.0, 107.5]",179.237
117,"[[67, 105], [67, 110], [69, 110], [69, 105]]","[68.0, 107.5]",162.758
118,"[[71, 105], [71, 110], [73, 110], [73, 105]]","[72.0, 107.5]",162.758
119,"[[75, 105], [75, 110], [77, 110], [77, 105]]","[76.0, 107.5]",179.237
120,"[[79, 105], [79, 110], [81, 110], [81, 105]]","[80.0, 107.5]",214.771
121,"[[83, 105], [83, 110], [86, 110], [86, 105]]","[84.5, 107.5]",230.572
122,"[[88, 105], [88, 110], [93, 110], [93, 105]]","[90.5, 107.5]",60.4342
123,"[[95, 105], [95, 110], [104, 110], [104, 105]]","[99.5, 107.5]",133.02
124,"[[106, 105], [106, 110], [114, 110], [114, 105]]","[110.0, 107.5]",185.366
110,"[[21, 106], [21, 109], [24, 109], [24, 106]]","[22.5, 107.5]",686.807
125,"[[116, 106], [116, 109], [119, 109], [119, 106]]","[117.5, 107.5]",686.807
126,"[[21, 111], [21, 114], [24, 114], [24, 111]]","[22.5, 112.5]",665.839
127,"[[116, 111], [116, 114], [119, 114], [119, 111]]","[117.5, 112.5]",665.839
128,"[[26, 112], [26, 117], [34, 117], [34, 112]]","[30.0, 114.5]",176.522
129,"[[36, 112], [36, 117], [45, 117], [45, 112]]","[40.5, 114.5]",131.028
130,"[[47, 112], [47, 117], [52, 117], [52, 112]]","[49.5, 114.5]",62.2729
131,"[[54, 112], [54, 117], [57, 117], [57, 112]]","[55.5, 114.5]",248.083
132,"[[59, 112], [59, 117], [61, 117], [61, 112]]","[60.0, 114.5]",231.209
133,"[[63, 112], [63, 117], [65, 117], [65, 112]]","[64.0, 114.5]",195.123
134,"[[67, 112], [67, 117], [69, 117], [69, 112]]","[68.0, 114.5]",178.56
135,"[[71, 112], [71, 117], [73, 117], [73, 112]]","[72.0, 114.5]",178.56
136,"[[75, 112], [75, 117], [77, 117], [77, 112]]","[76.0, 114.5]",195.123
137,"[[79, 112], [79, 117], [81, 117], [81, 112]]","[80.0, 114.5]",231.209
138,"[[83, 112], [83, 117], [86, 117], [86, 112]]","[84.5, 114.5]",248.083
139,"[[88, 112], [88, 117], [93, 117], [93, 112]]","[90.5, 114.5]",62.2729
140,"[[95, 112], [95, 117], [104, 117], [104, 112]]","[99.5, 114.5]",131.028
141,"[[106, 112], [106, 117], [114, 117], [114, 112]]","[110.0, 114.5]",176.522
142,"[[21, 116], [21, 119], [24, 119], [24, 116]]","[22.5, 117.5]",647.622
143,"[[116, 116], [116, 119], [119, 119], [119, 116]]","[117.5, 117.5]",647.622
144,"[[26, 119], [26, 122], [34, 122], [34, 119]]","[30.0, 120.5]",164.571
145,"[[36, 119], [36, 122], [45, 122], [45, 119]]","[40.5, 120.5]",121.141
146,"[[47, 119], [47, 122], [52, 122], [52, 119]]","[49.5, 120.5]",62.1196
147,"[[54, 119], [54, 122], [57, 122], [57, 119]]","[55.5, 120.5]",228.153
148,"[[59, 119], [59, 122], [61, 122], [61, 119]]","[60.0, 120.5]",208.942
149,"[[63, 119], [63, 122], [65, 122], [65, 119]]","[64.0, 120.5]",180.037
150,"[[67, 119], [67, 122], [69, 122], [69, 119]]","[68.0, 120.5]",165.779
151,"[[71, 119], [71, 122], [73, 122], [73, 119]]","[72.0, 120.5]",165.779
152,"[[75, 119], [75, 122], [77, 122], [77, 119]]","[76.0, 120.5]",180.037
153,"[[79, 119], [79, 122], [81, 122], [81, 119]]","[80.0, 120.5]",208.942
154,"[[83, 119], [83, 122], [86, 122], [86, 119]]","[84.5, 120.5]",228.153
155,"[[88, 119], [88, 122], [93, 122], [93, 119]]","[90.5, 120.5]",62.1196
156,"[[95, 119], [95, 122], [104, 122], [104, 119]]","[99.5, 120.5]",121.141
157,"[[106, 119], [106, 122], [114, 122], [114, 119]]","[110.0, 120.5]",164.571
158,"[[21, 121], [21, 124], [24, 124], [24, 121]]","[22.5, 122.5]",632.843
159,"[[116, 121], [116, 124], [119, 124], [119, 121]]","[117.5, 122.5]",632.843
160,"[[26, 124], [26, 127], [34, 127], [34, 124]]","[30.0, 125.5]",160.929
161,"[[36, 124], [36, 127], [45, 127], [45, 124]]","[40.5, 125.5]",119.913
162,"[[47, 124], [47, 127], [52, 127], [52, 124]]","[49.5, 125.5]",61.8589
163,"[[54, 124], [54, 127], [57, 127], [57, 124]]","[55.5, 125.5]",221.137
164,"[[59, 124], [59, 127], [61, 127], [61, 124]]","[60.0, 125.5]",201.808
165,"[[63, 124], [63, 127], [65, 127], [65, 124]]","[64.0, 125.5]",174.679
166,"[[67, 124], [67, 127], [69, 127], [69, 124]]","[68.0, 125.5]",161.416
167,"[[71, 124], [71, 127], [73, 127], [73, 124]]","[72.0, 125.5]",161.416
168,"[[75, 124], [75, 127], [77, 127], [77, 124]]","[76.0, 125.5]",174.679
169,"[[79, 124], [79, 127], [81, 127], [81, 124]]","[80.0, 125.5]",201.808
170,"[[83, 124], [83, 127], [86, 127], [86, 124]]","[84.5, 125.5]",221.137
171,"[[88, 124], [88, 127], [93, 127], [93, 124]]","[90.5, 125.5]",61.8589
172,"[[95, 124], [95, 127], [104, 127], [104, 124]]","[99.5, 125.5]",119.913
173,"[[106, 124], [106, 127], [114, 127], [114, 124]]","[110.0, 125.5]",160.929
174,"[[21, 126], [21, 129], [24, 129], [24, 126]]","[22.5, 127.5]",610.606
175,"[[116, 126], [116, 129], [119, 129], [119, 126]]","[117.5, 127.5]",610.606
176,"[[26, 129], [26, 132], [34, 132], [34, 129]]","[30.0, 130.5]",156.881
177,"[[36, 129], [36, 132], [45, 132], [45, 129]]","[40.5, 130.5]",118.169
178,"[[47, 129], [47, 132], [52, 132], [52, 129]]","[49.5, 130.5]",61.5794
179,"[[54, 129], [54, 132], [57, 132], [57, 129]]","[55.5, 130.5]",210.552
180,"[[59, 129], [59, 132], [61, 132], [61, 129]]","[60.0, 130.5]",192.638
181,"[[63, 129], [63, 132], [65, 132], [65, 129]]","[64.0, 130.5]",167.88
182,"[[67, 129], [67, 132], [69, 132], [69, 129]]","[68.0, 130.5]",155.668
183,"[[71, 129], [71, 132], [73, 132], [73, 129]]","[72.0, 130.5]",155.668
184,"[[75, 129], [75, 132], [77, 132], [77, 129]]","[76.0, 130.5]",167.88
185,"[[79, 129], [79, 132], [81, 132], [81, 129]]","[80.0, 130.5]",192.638
186,"[[83, 129], [83, 132], [86, 132], [86, 129]]","[84.5, 130.5]",210.552
187,"[[88, 129], [88, 132], [93, 132], [93, 129]]","[90.5, 130.5]",61.5794
188,"[[95, 129], [95, 132], [104, 132], [104, 129]]","[99.5, 130.5]",118.169
189,"[[106, 129], [106, 132], [114, 132], [114, 129]]","[110.0, 130.5]",156.881
190,"[[21, 131], [21, 134], [24, 134], [24, 131]]","[22.5, 132.5]",590.283
191,"[[116, 131], [116, 134], [119, 134], [119, 131]]","[117.5, 132.5]",590.283
192,"[[26, 134], [26, 137], [34, 137], [34, 134]]","[30.0, 135.5]",159.589
193,"[[36, 134], [36, 137], [45, 137], [45, 134]]","[40.5, 135.5]",116.722
194,"[[47, 134], [47, 137], [52, 137], [52, 134]]","[49.5, 135.5]",62.8262
195,"[[54, 134], [54, 137], [57, 137], [57, 134]]","[55.5, 135.5]",172.424
196,"[[59, 134], [59, 137], [61, 137], [61, 134]]","[60.0, 135.5]",161.413
197,"[[63, 134], [63, 137], [65, 137], [65, 134]]","[64.0, 135.5]",142.277
198,"[[67, 134], [67, 137], [69, 137], [69, 134]]","[68.0, 135.5]",132.235
199,"[[71, 134], [71, 137], [73, 137], [73, 134]]","[72.0, 135.5]",132.235
200,"[[75, 134], [75, 137], [77, 137], [77, 134]]","[76.0, 135.5]",142.277
201,"[[79, 134], [79, 137], [81, 137], [81, 134]]","[80.0, 135.5]",161.413
202,"[[83, 134], [83, 137], [86, 137], [86, 134]]","[84.5, 135.5]",172.424
203,"[[88, 134], [88, 137], [93, 137], [93, 134]]","[90.5, 135.5]",62.8262
204,"[[95, 134], [95, 137], [104, 137], [104, 134]]","[99.5, 135.5]",116.722
205,"[[106, 134], [106, 137], [114, 137], [114, 134]]","[110.0, 135.5]",159.589
206,"[[21, 136], [21, 139], [24, 139], [24, 136]]","[22.5, 137.5]",562.362
207,"[[116, 136], [116, 139], [119, 139], [119, 136]]","[117.5, 137.5]",562.362
208,"[[26, 139], [26, 142], [34, 142], [34, 139]]","[30.0, 140.5]",157.618
209,"[[36, 139], [36, 142], [45, 142], [45, 139]]","[40.5, 140.5]",114.0
210,"[[47, 139], [47, 142], [52, 142], [52, 139]]","[49.5, 140.5]",62.3851
211,"[[54, 139], [54, 142], [57, 142], [57, 139]]","[55.5, 140.5]",181.189
212,"[[59, 139], [59, 142], [61, 142], [61, 139]]","[60.0, 140.5]",173.544
213,"[[63, 139], [63, 142], [65, 142], [65, 139]]","[64.0, 140.5]",152.877
214,"[[67, 139], [67, 142], [69, 142], [69, 139]]","[68.0, 140.5]",141.552
215,"[[71, 139], [71, 142], [73, 142], [73, 139]]","[72.0, 140.5]",141.552
216,"[[75, 139], [75, 142], [77, 142], [77, 139]]","[76.0, 140.5]",152.877
217,"[[79, 139], [79, 142], [81, 142], [81, 139]]","[80.0, 140.5]",173.544
218,"[[83, 139], [83, 142], [86, 142], [86, 139]]","[84.5, 140.5]",181.189
219,"[[88, 139], [88, 142], [93, 142], [93, 139]]","[90.5, 140.5]",62.3851
220,"[[95, 139], [95, 142], [104, 142], [104, 139]]","[99.5, 140.5]",114.0
221,"[[106, 139], [106, 142], [114, 142], [114, 139]]","[110.0, 140.5]",157.618
222,"[[21, 141], [21, 144], [24, 144], [24, 141]]","[22.5, 142.5]",543.834
223,"[[116, 141], [116, 144], [119, 144], [119, 141]]","[117.5, 142.5]",543.834
224,"[[26, 144], [26, 147], [34, 147], [34, 144]]","[30.0, 145.5]",154.417
225,"[[36, 144], [36, 147], [45, 147], [45, 144]]","[40.5, 145.5]",111.393
226,"[[47, 144], [47, 147], [52, 147], [52, 144]]","[49.5, 145.5]",58.5564
227,"[[54, 144], [54, 147], [57, 147], [57, 144]]","[55.5, 145.5]",179.002
228,"[[59, 144], [59, 147], [61, 147], [61, 144]]","[60.0, 145.5]",174.689
229,"[[63, 144], [63, 147], [65, 147], [65, 144]]","[64.0, 145.5]",152.526
230,"[[67, 144], [67, 147], [69, 147], [69, 144]]","[68.0, 145.5]",140.271
231,"[[71, 144], [71, 147], [73, 147], [73, 144]]","[72.0, 145.5]",140.271
232,"[[75, 144], [75, 147], [77, 147], [77, 144]]","[76.0, 145.5]",152.526
233,"[[79, 144], [79, 147], [81, 147], [81, 144]]","[80.0, 145.5]",174.689
234,"[[83, 144], [83, 147], [86, 147], [86, 144]]","[84.5, 145.5]",179.002
235,"[[88, 144], [88, 147], [93, 147], [93, 144]]","[90.5, 145.5]",58.5564
236,"[[95, 144], [95, 147], [104, 147], [104, 144]]","[99.5, 145.5]",111.393
237,"[[106, 144], [106, 147], [114, 147], [114, 144]]","[110.0, 145.5]",154.417
238,"[[21, 146], [21, 149], [24, 149], [24, 146]]","[22.5, 147.5]",511.75
239,"[[116, 146], [116, 149], [119, 149], [119, 146]]","[117.5, 147.5]",511.75
240,"[[26, 149], [26, 156], [34, 156], [34, 149]]","[30.0, 152.5]",171.542
241,"[[36, 149], [36, 156], [45, 156], [45, 149]]","[40.5, 152.5]",119.496
242,"[[47, 149], [47, 156], [52, 156], [52, 149]]","[49.5, 152.5]",53.8324
243,"[[54, 149], [54, 156], [57, 156], [57, 149]]","[55.5, 152.5]",193.977
244,"[[59, 149], [59, 156], [61, 156], [61, 149]]","[60.0, 152.5]",193.899
245,"[[63, 149], [63, 156], [65, 156], [65, 149]]","[64.0, 152.5]",163.523
246,"[[67, 149], [67, 156], [69, 156], [69, 149]]","[68.0, 152.5]",149.598
247,"[[71, 149], [71, 156], [73, 156], [73, 149]]","[72.0, 152.5]",149.598
248,"[[75, 149], [75, 156], [77, 156], [77, 149]]","[76.0, 152.5]",163.523
249,"[[79, 149], [79, 156], [81, 156], [81, 149]]","[80.0, 152.5]",193.899
250,"[[83, 149], [83, 156], [86, 156], [86, 149]]","[84.5, 152.5]",193.977
251,"[[88, 149], [88, 156], [93, 156], [93, 149]]","[90.5, 152.5]",53.8324
252,"[[95, 149], [95, 156], [104, 156], [104, 149]]","[99.5, 152.5]",119.496
253,"[[106, 149], [106, 156], [114, 156], [114, 149]]","[110.0, 152.5]",171.542
254,"[[21, 151], [21, 154], [24, 154], [24, 151]]","[22.5, 152.5]",452.97
255,"[[116, 151], [116, 154], [119, 154], [119, 151]]","[117.5, 152.5]",452.97
256,"[[21, 156], [21, 163], [24, 163], [24, 156]]","[22.5, 159.5]",472.316
257,"[[116, 156], [116, 163], [119, 163], [119, 156]]","[117.5, 159.5]",472.316
258,"[[26, 158], [26, 165], [34, 165], [34, 158]]","[30.0, 161.5]",160.347
259,"[[36, 158], [36, 165], [45, 165], [45, 158]]","[40.5, 161.5]",110.658
260,"[[47, 158], [47, 165], [52, 165], [52, 158]]","[49.5, 161.5]",50.1671
261,"[[54, 158], [54, 165], [57, 165], [57, 158]]","[55.5, 161.5]",175.294
262,"[[59, 158], [59, 165], [61, 165], [61, 158]]","[60.0, 161.5]",175.823
263,"[[63, 158], [63, 165], [65, 165], [65, 158]]","[64.0, 161.5]",149.175
264,"[[67, 158], [67, 165], [69, 165], [69, 158]]","[68.0, 161.5]",137.084
265,"[[71, 158], [71, 165], [73, 165], [73, 158]]","[72.0, 161.5]",137.084
266,"[[75, 158], [75, 165], [77, 165], [77, 158]]","[76.0, 161.5]",149.175
267,"[[79, 158], [79, 165], [81, 165], [81, 158]]","[80.0, 161.5]",175.823
268,"[[83, 158], [83, 165], [86, 165], [86, 158]]","[84.5, 161.5]",175.294
269,"[[88, 158], [88, 165], [93, 165], [93, 158]]","[90.5, 161.5]",50.1671
270,"[[95, 158], [95, 165], [104, 165], [104, 158]]","[99.5, 161.5]",110.658
271,"[[106, 158], [106, 165], [114, 165], [114, 158]]","[110.0, 161.5]",160.347
272,"[[21, 165], [21, 172], [24, 172], [24, 165]]","[22.5, 168.5]",444.788
273,"[[116, 165], [116, 172], [119, 172], [119, 165]]","[117.5, 168.5]",444.788
274,"[[26, 167], [26, 173], [34, 173], [34, 167]]","[30.0, 170.0]",150.761
275,"[[36, 167], [36, 173], [45, 173], [45, 167]]","[40.5, 170.0]",101.793
276,"[[47, 167], [47, 173], [52, 173], [52, 167]]","[49.5, 170.0]",47.1788
277,"[[54, 167], [54, 173], [57, 173], [57, 167]]","[55.5, 170.0]",167.008
278,"[[59, 167], [59, 173], [61, 173], [61, 167]]","[60.0, 170.0]",167.478
279,"[[63, 167], [63, 173], [65, 173], [65, 167]]","[64.0, 170.0]",143.953
280,"[[67, 167], [67, 173], [69, 173], [69, 167]]","[68.0, 170.0]",133.0
281,"[[71, 167], [71, 173], [73, 173], [73, 167]]","[72.0, 170.0]",133.0
282,"[[75, 167], [75, 173], [77, 173], [77, 167]]","[76.0, 170.0]",143.953
283,"[[79, 167], [79, 173], [81, 173], [81, 167]]","[80.0, 170.0]",167.478
284,"[[83, 167], [83, 173], [86, 173], [86, 167]]","[84.5, 170.0]",167.008
285,"[[88, 167], [88, 173], [93, 173], [93, 167]]","[90.5, 170.0]",47.1788
286,"[[95, 167], [95, 173], [104, 173], [104, 167]]","[99.5, 170.0]",101.793
287,"[[106, 167], [106, 173], [114, 173], [114, 167]]","[110.0, 170.0]",150.761
288,"[[21, 174], [21, 181], [24, 181], [24, 174]]","[22.5, 177.5]",411.798
289,"[[116, 174], [116, 181], [119, 181], [119, 174]]","[117.5, 177.5]",411.798
290,"[[26, 175], [26, 181], [34, 181], [34, 175]]","[30.0, 178.0]",141.497
291,"[[36, 175], [36, 181], [45, 181], [45, 175]]","[40.5, 178.0]",93.669
292,"[[47, 175], [47, 181], [52, 181], [52, 175]]","[49.5, 178.0]",44.253
293,"[[54, 175], [54, 181], [57, 181], [57, 175]]","[55.5, 178.0]",153.841
294,"[[59, 175], [59, 181], [61, 181], [61, 175]]","[60.0, 178.0]",155.137
295,"[[63, 175], [63, 181], [65, 181], [65, 175]]","[64.0, 178.0]",134.258
296,"[[67, 175], [67, 181], [69, 181], [69, 175]]","[68.0, 178.0]",124.694
297,"[[71, 175], [71, 181], [73, 181], [73, 175]]","[72.0, 178.0]",124.694
298,"[[75, 175], [75, 181], [77, 181], [77, 175]]","[76.0, 178.0]",134.258
299,"[[79, 175], [79, 181], [81, 181], [81, 175]]","[80.0, 178.0]",155.137
300,"[[83, 175], [83, 181], [86, 181], [86, 175]]","[84.5, 178.0]",153.841
301,"[[88, 175], [88, 181], [93, 181], [93, 175]]","[90.5, 178.0]",44.253
302,"[[95, 175], [95, 181], [104, 181], [104, 175]]","[99.5, 178.0]",93.669
303,"[[106, 175], [106, 181], [114, 181], [114, 175]]","[110.0, 178.0]",141.497
304,"[[21, 183], [21, 190], [24, 190], [24, 183]]","[22.5, 186.5]",377.322
306,"[[26, 183], [26, 189], [34, 189], [34, 183]]","[30.0, 186.0]",130.734
307,"[[36, 183], [36, 189], [45, 189], [45, 183]]","[40.5, 186.0]",85.6448
308,"[[47, 183], [47, 189], [52, 189], [52, 183]]","[49.5, 186.0]",41.884
309,"[[54, 183], [54, 189], [57, 189], [57, 183]]","[55.5, 186.0]",146.185
310,"[[59, 183], [59, 189], [61, 189], [61, 183]]","[60.0, 186.0]",148.291
311,"[[63, 183], [63, 189], [65, 189], [65, 183]]","[64.0, 186.0]",129.447
312,"[[67, 183], [67, 189], [69, 189], [69, 183]]","[68.0, 186.0]",120.942
313,"[[71, 183], [71, 189], [73, 189], [73, 183]]","[72.0, 186.0]",120.942
314,"[[75, 183], [75, 189], [77, 189], [77, 183]]","[76.0, 186.0]",129.447
315,"[[79, 183], [79, 189], [81, 189], [81, 183]]","[80.0, 186.0]",148.291
316,"[[83, 183], [83, 189], [86, 189], [86, 183]]","[84.5, 186.0]",146.185
317,"[[88, 183], [88, 189], [93, 189], [93, 183]]","[90.5, 186.0]",41.884
318,"[[95, 183], [95, 189], [104, 189], [104, 183]]","[99.5, 186.0]",85.6448
319,"[[106, 183], [106, 189], [114, 189], [114, 183]]","[110.0, 186.0]",130.734
305,"[[116, 183], [116, 190], [119, 190], [119, 183]]","[117.5, 186.5]",377.322
321,"[[26, 191], [26, 196], [34, 196], [34, 191]]","[30.0, 193.5]",107.201
322,"[[36, 191], [36, 196], [45, 196], [45, 191]]","[40.5, 193.5]",76.0342
323,"[[47, 191], [47, 196], [52, 196], [52, 191]]","[49.5, 193.5]",39.7773
324,"[[54, 191], [54, 196], [57, 196], [57, 191]]","[55.5, 193.5]",138.604
325,"[[59, 191], [59, 196], [61, 196], [61, 191]]","[60.0, 193.5]",140.601
326,"[[63, 191], [63, 196], [65, 196], [65, 191]]","[64.0, 193.5]",124.423
327,"[[67, 191], [67, 196], [69, 196], [69, 191]]","[68.0, 193.5]",116.881
328,"[[71, 191], [71, 196], [73, 196], [73, 191]]","[72.0, 193.5]",116.881
329,"[[75, 191], [75, 196], [77, 196], [77, 191]]","[76.0, 193.5]",124.423
330,"[[79, 191], [79, 196], [81, 196], [81, 191]]","[80.0, 193.5]",140.601
331,"[[83, 191], [83, 196], [86, 196], [86, 191]]","[84.5, 193.5]",138.604
332,"[[88, 191], [88, 196], [93, 196], [93, 191]]","[90.5, 193.5]",39.7773
333,"[[95, 191], [95, 196], [104, 196], [104, 191]]","[99.5, 193.5]",76.0342
334,"[[106, 191], [106, 196], [114, 196], [114, 191]]","[110.0, 193.5]",107.201
320,"[[21, 192], [21, 200], [24, 200], [24, 192]]","[22.5, 196.0]",350.95
335,"[[116, 192], [116, 200], [119, 200], [119, 192]]","[117.5, 196.0]",350.95
336,"[[26, 198], [26, 203], [34, 203], [34, 198]]","[30.0, 200.5]",129.722
337,"[[36, 198], [36, 203], [45, 203], [45, 198]]","[40.5, 200.5]",71.3147
338,"[[47, 198], [47, 203], [52, 203], [52, 198]]","[49.5, 200.5]",38.1711
339,"[[54, 198], [54, 203], [57, 203], [57, 198]]","[55.5, 200.5]",131.321
340,"[[59, 198], [59, 203], [61, 203], [61, 198]]","[60.0, 200.5]",133.889
341,"[[63, 198], [63, 203], [65, 203], [65, 198]]","[64.0, 200.5]",119.283
342,"[[67, 198], [67, 203], [69, 203], [69, 198]]","[68.0, 200.5]",112.616
343,"[[71, 198], [71, 203], [73, 203], [73, 198]]","[72.0, 200.5]",112.616
344,"[[75, 198], [75, 203], [77, 203], [77, 198]]","[76.0, 200.5]",119.283
345,"[[79, 198], [79, 203], [81, 203], [81, 198]]","[80.0, 200.5]",133.889
346,"[[83, 198], [83, 203], [86, 203], [86, 198]]","[84.5, 200.5]",131.321
347,"[[88, 198], [88, 203], [93, 203], [93, 198]]","[90.5, 200.5]",38.1711
348,"[[95, 198], [95, 203], [104, 203], [104, 198]]","[99.5, 200.5]",71.3147
349,"[[106, 198], [106, 203], [114, 203], [114, 198]]","[110.0, 200.5]",129.722
350,"[[21, 202], [21, 210], [24, 210], [24, 202]]","[22.5, 206.0]",323.857
351,"[[116, 202], [116, 210], [119, 210], [119, 202]]","[117.5, 206.0]",323.857
352,"[[26, 205], [26, 210], [34, 210], [34, 205]]","[30.0, 207.5]",127.261
353,"[[36, 205], [36, 210], [45, 210], [45, 205]]","[40.5, 207.5]",68.4311
354,"[[47, 205], [47, 210], [52, 210], [52, 205]]","[49.5, 207.5]",36.9317
355,"[[54, 205], [54, 210], [57, 210], [57, 205]]","[55.5, 207.5]",124.888
356,"[[59, 205], [59, 210], [61, 210], [61, 205]]","[60.0, 207.5]",128.269
357,"[[63, 205], [63, 210], [65, 210], [65, 205]]","[64.0, 207.5]",115.193
358,"[[67, 205], [67, 210], [69, 210], [69, 205]]","[68.0, 207.5]",109.375
359,"[[71, 205], [71, 210], [73, 210], [73, 205]]","[72.0, 207.5]",109.375
360,"[[75, 205], [75, 210], [77, 210], [77, 205]]","[76.0, 207.5]",115.193
361,"[[79, 205], [79, 210], [81, 210], [81, 205]]","[80.0, 207.5]",128.269
362,"[[83, 205], [83, 210], [86, 210], [86, 205]]","[84.5, 207.5]",124.888
363,"[[88, 205], [88, 210], [93, 210], [93, 205]]","[90.5, 207.5]",36.9317
364,"[[95, 205], [95, 210], [104, 210], [104, 205]]","[99.5, 207.5]",68.4311
365,"[[106, 205], [106, 210], [114, 210], [114, 205]]","[110.0, 207.5]",127.261
366,"[[21, 212], [21, 222], [24, 222], [24, 212]]","[22.5, 217.0]",300.589
368,"[[26, 212], [26, 217], [34, 217], [34, 212]]","[30.0, 214.5]",112.941
369,"[[36, 212], [36, 217], [45, 217], [45, 212]]","[40.5, 214.5]",64.5987
